#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1150837,54344117,M421DRAFT_100004,M421DRAFT_100004,-,-,Unknown,-,3-ketoacyl-CoA thiolase B,protein-coding,-,-,-,3-ketoacyl-CoA thiolase B,20210320,-
1150837,54351820,M421DRAFT_425660,M421DRAFT_425660,-,-,Unknown,-,PEBP-like protein,protein-coding,-,-,-,PEBP-like protein,20210320,-
1150837,54351821,M421DRAFT_425662,M421DRAFT_425662,-,-,Unknown,-,ARM repeat-containing protein,protein-coding,-,-,-,ARM repeat-containing protein,20210320,-
1150837,54351822,M421DRAFT_425664,M421DRAFT_425664,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351823,M421DRAFT_425666,M421DRAFT_425666,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351824,M421DRAFT_425669,M421DRAFT_425669,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351825,M421DRAFT_425671,M421DRAFT_425671,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351826,M421DRAFT_425672,M421DRAFT_425672,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351827,M421DRAFT_425675,M421DRAFT_425675,-,-,Unknown,-,exodeoxyribonuclease 1,protein-coding,-,-,-,exodeoxyribonuclease 1,20210320,-
1150837,54351828,M421DRAFT_425676,M421DRAFT_425676,-,-,Unknown,-,kinase-like protein,protein-coding,-,-,-,kinase-like protein,20210320,-
1150837,54351829,M421DRAFT_425679,M421DRAFT_425679,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351830,M421DRAFT_425680,M421DRAFT_425680,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351831,M421DRAFT_425681,M421DRAFT_425681,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351832,M421DRAFT_425683,M421DRAFT_425683,-,-,Unknown,-,glycine hydroxymethyltransferase,protein-coding,-,-,-,glycine hydroxymethyltransferase,20210320,-
1150837,54351833,M421DRAFT_425684,M421DRAFT_425684,-,-,Unknown,-,membrane fusion mating protein FIG1,protein-coding,-,-,-,membrane fusion mating protein FIG1,20210320,-
1150837,54351834,M421DRAFT_425685,M421DRAFT_425685,-,-,Unknown,-,Clavaminate synthase-like protein,protein-coding,-,-,-,Clavaminate synthase-like protein,20210320,-
1150837,54351835,M421DRAFT_425689,M421DRAFT_425689,-,-,Unknown,-,"peptidase C15, pyroglutamyl peptidase I-like protein",protein-coding,-,-,-,"peptidase C15, pyroglutamyl peptidase I-like protein",20210320,-
1150837,54351836,M421DRAFT_425698,M421DRAFT_425698,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351837,M421DRAFT_425699,M421DRAFT_425699,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351838,M421DRAFT_425703,M421DRAFT_425703,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351839,M421DRAFT_425704,M421DRAFT_425704,-,-,Unknown,-,small oligopeptide transporter,protein-coding,-,-,-,small oligopeptide transporter,20210320,-
1150837,54351840,M421DRAFT_425705,M421DRAFT_425705,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351841,M421DRAFT_425709,M421DRAFT_425709,-,-,Unknown,-,small s protein,protein-coding,-,-,-,small s protein,20210320,-
1150837,54351842,M421DRAFT_425711,M421DRAFT_425711,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351843,M421DRAFT_425714,M421DRAFT_425714,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210320,-
1150837,54351844,M421DRAFT_425716,M421DRAFT_425716,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351845,M421DRAFT_425717,M421DRAFT_425717,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351846,M421DRAFT_425718,M421DRAFT_425718,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351847,M421DRAFT_425722,M421DRAFT_425722,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351848,M421DRAFT_425725,M421DRAFT_425725,-,-,Unknown,-,ABC-type amino acid transporter,protein-coding,-,-,-,ABC-type amino acid transporter,20210320,-
1150837,54351849,M421DRAFT_425728,M421DRAFT_425728,-,-,Unknown,-,GMC oxidoreductase,protein-coding,-,-,-,GMC oxidoreductase,20210320,-
1150837,54351850,M421DRAFT_425743,M421DRAFT_425743,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351851,M421DRAFT_425744,M421DRAFT_425744,-,-,Unknown,-,2-isopropylmalate synthase,protein-coding,-,-,-,2-isopropylmalate synthase,20210320,-
1150837,54351852,M421DRAFT_425745,M421DRAFT_425745,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351853,M421DRAFT_425753,M421DRAFT_425753,-,-,Unknown,-,long-chain fatty alcohol dehydrogenase,protein-coding,-,-,-,long-chain fatty alcohol dehydrogenase,20210320,-
1150837,54351854,M421DRAFT_425755,M421DRAFT_425755,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351855,M421DRAFT_425756,M421DRAFT_425756,-,-,Unknown,-,Diaminopimelate epimerase-like protein,protein-coding,-,-,-,Diaminopimelate epimerase-like protein,20210320,-
1150837,54351856,M421DRAFT_425758,M421DRAFT_425758,-,-,Unknown,-,glycoside hydrolase family 35 protein,protein-coding,-,-,-,glycoside hydrolase family 35 protein,20210320,-
1150837,54351857,M421DRAFT_425762,M421DRAFT_425762,-,-,Unknown,-,beta-isopropylmalate dehydrogenase,protein-coding,-,-,-,beta-isopropylmalate dehydrogenase,20210320,-
1150837,54351858,M421DRAFT_425767,M421DRAFT_425767,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351859,M421DRAFT_425769,M421DRAFT_425769,-,-,Unknown,-,glycoside hydrolase family 27 protein,protein-coding,-,-,-,glycoside hydrolase family 27 protein,20210320,-
1150837,54351860,M421DRAFT_42577,M421DRAFT_42577,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351861,M421DRAFT_425770,M421DRAFT_425770,-,-,Unknown,-,acid protease,protein-coding,-,-,-,acid protease,20210320,-
1150837,54351862,M421DRAFT_425784,M421DRAFT_425784,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351863,M421DRAFT_425801,M421DRAFT_425801,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351864,M421DRAFT_425802,M421DRAFT_425802,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351865,M421DRAFT_425805,M421DRAFT_425805,-,-,Unknown,-,acyl-CoA N-acyltransferase,protein-coding,-,-,-,acyl-CoA N-acyltransferase,20210320,-
1150837,54351866,M421DRAFT_425806,M421DRAFT_425806,-,-,Unknown,-,beach-domain-containing protein,protein-coding,-,-,-,beach-domain-containing protein,20210320,-
1150837,54351867,M421DRAFT_425809,M421DRAFT_425809,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351868,M421DRAFT_425811,M421DRAFT_425811,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351869,M421DRAFT_425812,M421DRAFT_425812,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351870,M421DRAFT_425813,M421DRAFT_425813,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351871,M421DRAFT_425819,M421DRAFT_425819,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351872,M421DRAFT_425820,M421DRAFT_425820,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351873,M421DRAFT_425824,M421DRAFT_425824,-,-,Unknown,-,beta and beta-prime subunits of DNA dependent RNA-polymerase,protein-coding,-,-,-,beta and beta-prime subunits of DNA dependent RNA-polymerase,20210320,-
1150837,54351874,M421DRAFT_425830,M421DRAFT_425830,-,-,Unknown,-,glycosyltransferase family 32 protein,protein-coding,-,-,-,glycosyltransferase family 32 protein,20210320,-
1150837,54351875,M421DRAFT_425832,M421DRAFT_425832,-,-,Unknown,-,glycosyltransferase family 8 protein,protein-coding,-,-,-,glycosyltransferase family 8 protein,20210320,-
1150837,54351876,M421DRAFT_425841,M421DRAFT_425841,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351877,M421DRAFT_425843,M421DRAFT_425843,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351878,M421DRAFT_425844,M421DRAFT_425844,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351879,M421DRAFT_425860,M421DRAFT_425860,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351880,M421DRAFT_425864,M421DRAFT_425864,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351881,M421DRAFT_425865,M421DRAFT_425865,-,-,Unknown,-,NGP1NT-domain-containing protein,protein-coding,-,-,-,NGP1NT-domain-containing protein,20210320,-
1150837,54351882,M421DRAFT_425867,M421DRAFT_425867,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351883,M421DRAFT_425868,M421DRAFT_425868,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20210320,-
1150837,54351884,M421DRAFT_425874,M421DRAFT_425874,-,-,Unknown,-,Isocitrate/isopropylmalate dehydrogenase,protein-coding,-,-,-,Isocitrate/isopropylmalate dehydrogenase,20210320,-
1150837,54351885,M421DRAFT_425876,M421DRAFT_425876,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351886,M421DRAFT_425882,M421DRAFT_425882,-,-,Unknown,-,glycerate dehydrogenase,protein-coding,-,-,-,glycerate dehydrogenase,20210320,-
1150837,54351887,M421DRAFT_425883,M421DRAFT_425883,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351888,M421DRAFT_425884,M421DRAFT_425884,-,-,Unknown,-,glycosyltransferase family 31 protein,protein-coding,-,-,-,glycosyltransferase family 31 protein,20210320,-
1150837,54351889,M421DRAFT_425885,M421DRAFT_425885,-,-,Unknown,-,acyl-CoA N-acyltransferase,protein-coding,-,-,-,acyl-CoA N-acyltransferase,20210320,-
1150837,54351890,M421DRAFT_425886,M421DRAFT_425886,-,-,Unknown,-,ribonuclease H-like protein,protein-coding,-,-,-,ribonuclease H-like protein,20210320,-
1150837,54351891,M421DRAFT_425888,M421DRAFT_425888,-,-,Unknown,-,SET domain-containing protein RMS1,protein-coding,-,-,-,SET domain-containing protein RMS1,20210320,-
1150837,54351892,M421DRAFT_425889,M421DRAFT_425889,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351893,M421DRAFT_425891,M421DRAFT_425891,-,-,Unknown,-,Isochorismatase hydrolase,protein-coding,-,-,-,Isochorismatase hydrolase,20210320,-
1150837,54351894,M421DRAFT_425892,M421DRAFT_425892,-,-,Unknown,-,alpha/beta-hydrolase,protein-coding,-,-,-,alpha/beta-hydrolase,20210320,-
1150837,54351895,M421DRAFT_425896,M421DRAFT_425896,-,-,Unknown,-,FAD-binding domain-containing protein,protein-coding,-,-,-,FAD-binding domain-containing protein,20210320,-
1150837,54351896,M421DRAFT_425897,M421DRAFT_425897,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351897,M421DRAFT_425900,M421DRAFT_425900,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351898,M421DRAFT_425903,M421DRAFT_425903,-,-,Unknown,-,superoxide dismutase mitochondrial precursor,protein-coding,-,-,-,superoxide dismutase mitochondrial precursor,20210320,-
1150837,54351899,M421DRAFT_425904,M421DRAFT_425904,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351900,M421DRAFT_425908,M421DRAFT_425908,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351901,M421DRAFT_425909,M421DRAFT_425909,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351902,M421DRAFT_425912,M421DRAFT_425912,-,-,Unknown,-,sodium bile acid symporter family protein,protein-coding,-,-,-,sodium bile acid symporter family protein,20210320,-
1150837,54351903,M421DRAFT_425913,M421DRAFT_425913,-,-,Unknown,-,lytic polysaccharide monooxygenase,protein-coding,-,-,-,lytic polysaccharide monooxygenase,20210320,-
1150837,54351904,M421DRAFT_425915,M421DRAFT_425915,-,-,Unknown,-,cytochrome P450 monooxygenase,protein-coding,-,-,-,cytochrome P450 monooxygenase,20210320,-
1150837,54351905,M421DRAFT_425917,M421DRAFT_425917,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351906,M421DRAFT_425924,M421DRAFT_425924,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351907,M421DRAFT_425925,M421DRAFT_425925,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351908,M421DRAFT_425930,M421DRAFT_425930,-,-,Unknown,-,arad-like aldolase/epimerase,protein-coding,-,-,-,arad-like aldolase/epimerase,20210320,-
1150837,54351909,M421DRAFT_425931,M421DRAFT_425931,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351910,M421DRAFT_425935,M421DRAFT_425935,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351911,M421DRAFT_425936,M421DRAFT_425936,-,-,Unknown,-,arylamine N-acetyltransferase,protein-coding,-,-,-,arylamine N-acetyltransferase,20210320,-
1150837,54351912,M421DRAFT_425937,M421DRAFT_425937,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351913,M421DRAFT_425941,M421DRAFT_425941,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351914,M421DRAFT_425944,M421DRAFT_425944,-,-,Unknown,-,3-oxoacyl-reductase,protein-coding,-,-,-,3-oxoacyl-reductase,20210320,-
1150837,54351915,M421DRAFT_425945,M421DRAFT_425945,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351916,M421DRAFT_425948,M421DRAFT_425948,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351917,M421DRAFT_425949,M421DRAFT_425949,-,-,Unknown,-,DNase I-like protein,protein-coding,-,-,-,DNase I-like protein,20210320,-
1150837,54351918,M421DRAFT_425954,M421DRAFT_425954,-,-,Unknown,-,glycosyltransferase family 2 protein,protein-coding,-,-,-,glycosyltransferase family 2 protein,20210320,-
1150837,54351919,M421DRAFT_425955,M421DRAFT_425955,-,-,Unknown,-,glycosyltransferase family 2 protein,protein-coding,-,-,-,glycosyltransferase family 2 protein,20210320,-
1150837,54351920,M421DRAFT_425956,M421DRAFT_425956,-,-,Unknown,-,cytoskeletal adaptor protein saga,protein-coding,-,-,-,cytoskeletal adaptor protein saga,20210320,-
1150837,54351921,M421DRAFT_425957,M421DRAFT_425957,-,-,Unknown,-,nonsense-mediated mRNA decay factor,protein-coding,-,-,-,nonsense-mediated mRNA decay factor,20210320,-
1150837,54351922,M421DRAFT_425960,M421DRAFT_425960,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351923,M421DRAFT_425964,M421DRAFT_425964,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351924,M421DRAFT_425967,M421DRAFT_425967,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351925,M421DRAFT_425968,M421DRAFT_425968,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351926,M421DRAFT_425970,M421DRAFT_425970,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351927,M421DRAFT_425972,M421DRAFT_425972,-,-,Unknown,-,mitochondrial carrier protein,protein-coding,-,-,-,mitochondrial carrier protein,20210320,-
1150837,54351928,M421DRAFT_425982,M421DRAFT_425982,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351929,M421DRAFT_425986,M421DRAFT_425986,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351930,M421DRAFT_425999,M421DRAFT_425999,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351931,M421DRAFT_426001,M421DRAFT_426001,-,-,Unknown,-,glycoside hydrolase family 76 protein,protein-coding,-,-,-,glycoside hydrolase family 76 protein,20210320,-
1150837,54351932,M421DRAFT_426003,M421DRAFT_426003,-,-,Unknown,-,poly polymerase 2 ADP-ribosyltransferase 2,protein-coding,-,-,-,poly polymerase 2 ADP-ribosyltransferase 2,20210320,-
1150837,54351933,M421DRAFT_426004,M421DRAFT_426004,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351934,M421DRAFT_426010,M421DRAFT_426010,-,-,Unknown,-,S-adenosyl-L-methionine-dependent methyltransferase,protein-coding,-,-,-,S-adenosyl-L-methionine-dependent methyltransferase,20210320,-
1150837,54351935,M421DRAFT_426013,M421DRAFT_426013,-,-,Unknown,-,U6 snRNA-associated Sm-like protein LSm7,protein-coding,-,-,-,U6 snRNA-associated Sm-like protein LSm7,20210320,-
1150837,54351936,M421DRAFT_426014,M421DRAFT_426014,-,-,Unknown,-,oxidoreductase domain-containing protein,protein-coding,-,-,-,oxidoreductase domain-containing protein,20210320,-
1150837,54351937,M421DRAFT_426018,M421DRAFT_426018,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351938,M421DRAFT_426020,M421DRAFT_426020,-,-,Unknown,-,Gtr1/RagA G domain-containing protein,protein-coding,-,-,-,Gtr1/RagA G domain-containing protein,20210320,-
1150837,54351939,M421DRAFT_426021,M421DRAFT_426021,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351940,M421DRAFT_426024,M421DRAFT_426024,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351941,M421DRAFT_426033,M421DRAFT_426033,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351942,M421DRAFT_426041,M421DRAFT_426041,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210320,-
1150837,54351943,M421DRAFT_426046,M421DRAFT_426046,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351944,M421DRAFT_426049,M421DRAFT_426049,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351945,M421DRAFT_426051,M421DRAFT_426051,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351946,M421DRAFT_426054,M421DRAFT_426054,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200919,-
1150837,54351947,M421DRAFT_426056,M421DRAFT_426056,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210320,-
1150837,54351948,M421DRAFT_426060,M421DRAFT_426060,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210320,-
1150837,54351949,M421DRAFT_426069,M421DRAFT_426069,-,-,Unknown,-,FAD/NAD(P)-binding domain-containing protein,protein-coding,-,-,-,FAD/NAD(P)-binding domain-containing protein,20210320,-
