#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
209559,43621699,BDW43DRAFT_100089,BDW43DRAFT_100089,-,-,Unknown,-,XRCC4-like factor-domain-containing protein,protein-coding,-,-,-,XRCC4-like factor-domain-containing protein,20210306,-
209559,43627882,BDW43DRAFT_294220,BDW43DRAFT_294220,-,-,Unknown,-,DIE2/ALG10 family-domain-containing protein,protein-coding,-,-,-,DIE2/ALG10 family-domain-containing protein,20210306,-
209559,43627883,BDW43DRAFT_294222,BDW43DRAFT_294222,-,-,Unknown,-,DNA replication complex GINS protein psf2,protein-coding,-,-,-,DNA replication complex GINS protein psf2,20210306,-
209559,43627884,BDW43DRAFT_294223,BDW43DRAFT_294223,-,-,Unknown,-,ADP-ribosylation factor family-domain-containing protein,protein-coding,-,-,-,ADP-ribosylation factor family-domain-containing protein,20201217,-
209559,43627885,BDW43DRAFT_294227,BDW43DRAFT_294227,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43627886,BDW43DRAFT_294230,BDW43DRAFT_294230,-,-,Unknown,-,Paf1-domain-containing protein,protein-coding,-,-,-,Paf1-domain-containing protein,20210306,-
209559,43627887,BDW43DRAFT_294233,BDW43DRAFT_294233,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627888,BDW43DRAFT_294237,BDW43DRAFT_294237,-,-,Unknown,-,alcohol dehydrogenase,protein-coding,-,-,-,alcohol dehydrogenase,20210306,-
209559,43627889,BDW43DRAFT_294243,BDW43DRAFT_294243,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627890,BDW43DRAFT_294250,BDW43DRAFT_294250,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627891,BDW43DRAFT_294252,BDW43DRAFT_294252,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627892,BDW43DRAFT_294254,BDW43DRAFT_294254,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627893,BDW43DRAFT_294258,BDW43DRAFT_294258,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627894,BDW43DRAFT_294259,BDW43DRAFT_294259,-,-,Unknown,-,extracellular mutant protein 11-domain-containing protein,protein-coding,-,-,-,extracellular mutant protein 11-domain-containing protein,20210306,-
209559,43627895,BDW43DRAFT_294284,BDW43DRAFT_294284,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43627896,BDW43DRAFT_294288,BDW43DRAFT_294288,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627897,BDW43DRAFT_294290,BDW43DRAFT_294290,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627898,BDW43DRAFT_294291,BDW43DRAFT_294291,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627899,BDW43DRAFT_294292,BDW43DRAFT_294292,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627900,BDW43DRAFT_294300,BDW43DRAFT_294300,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43627901,BDW43DRAFT_294303,BDW43DRAFT_294303,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43627902,BDW43DRAFT_294322,BDW43DRAFT_294322,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627903,BDW43DRAFT_294406,BDW43DRAFT_294406,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43627904,BDW43DRAFT_294410,BDW43DRAFT_294410,-,-,Unknown,-,RmlC-like cupin domain-containing protein,protein-coding,-,-,-,RmlC-like cupin domain-containing protein,20201217,-
209559,43627905,BDW43DRAFT_294411,BDW43DRAFT_294411,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627906,BDW43DRAFT_294416,BDW43DRAFT_294416,-,-,Unknown,-,NAD(P)-binding protein,protein-coding,-,-,-,NAD(P)-binding protein,20210306,-
209559,43627907,BDW43DRAFT_294431,BDW43DRAFT_294431,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627908,BDW43DRAFT_294432,BDW43DRAFT_294432,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627909,BDW43DRAFT_294452,BDW43DRAFT_294452,-,-,Unknown,-,Cis-aconitate decarboxylase,protein-coding,-,-,-,Cis-aconitate decarboxylase,20210306,-
209559,43627910,BDW43DRAFT_294454,BDW43DRAFT_294454,-,-,Unknown,-,mitochondrial carrier domain-containing protein,protein-coding,-,-,-,mitochondrial carrier domain-containing protein,20210306,-
209559,43627911,BDW43DRAFT_294455,BDW43DRAFT_294455,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627912,BDW43DRAFT_294457,BDW43DRAFT_294457,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43627913,BDW43DRAFT_294471,BDW43DRAFT_294471,-,-,Unknown,-,FAD-binding domain-containing protein,protein-coding,-,-,-,FAD-binding domain-containing protein,20201217,-
209559,43627914,BDW43DRAFT_294481,BDW43DRAFT_294481,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43627915,BDW43DRAFT_294486,BDW43DRAFT_294486,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627916,BDW43DRAFT_294487,BDW43DRAFT_294487,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627917,BDW43DRAFT_294503,BDW43DRAFT_294503,-,-,Unknown,-,Rieske [2Fe-2S] iron-sulfur domain-containing protein,protein-coding,-,-,-,Rieske [2Fe-2S] iron-sulfur domain-containing protein,20201217,-
209559,43627918,BDW43DRAFT_294506,BDW43DRAFT_294506,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627919,BDW43DRAFT_294508,BDW43DRAFT_294508,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20201217,-
209559,43627920,BDW43DRAFT_294511,BDW43DRAFT_294511,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627921,BDW43DRAFT_294513,BDW43DRAFT_294513,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43627922,BDW43DRAFT_294515,BDW43DRAFT_294515,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627923,BDW43DRAFT_294517,BDW43DRAFT_294517,-,-,Unknown,-,amino acid permease/ SLC12A domain-containing protein,protein-coding,-,-,-,amino acid permease/ SLC12A domain-containing protein,20201217,-
209559,43627924,BDW43DRAFT_294518,BDW43DRAFT_294518,-,-,Unknown,-,acyl-CoA N-acyltransferase,protein-coding,-,-,-,acyl-CoA N-acyltransferase,20201217,-
209559,43627925,BDW43DRAFT_294535,BDW43DRAFT_294535,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627926,BDW43DRAFT_294537,BDW43DRAFT_294537,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43627927,BDW43DRAFT_294539,BDW43DRAFT_294539,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627928,BDW43DRAFT_294542,BDW43DRAFT_294542,-,-,Unknown,-,aminotransferase class-III,protein-coding,-,-,-,aminotransferase class-III,20210306,-
209559,43627929,BDW43DRAFT_294577,BDW43DRAFT_294577,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627930,BDW43DRAFT_294578,BDW43DRAFT_294578,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627931,BDW43DRAFT_294581,BDW43DRAFT_294581,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627932,BDW43DRAFT_294586,BDW43DRAFT_294586,-,-,Unknown,-,tryptophan synthase,protein-coding,-,-,-,tryptophan synthase,20201217,-
209559,43627933,BDW43DRAFT_294587,BDW43DRAFT_294587,-,-,Unknown,-,Endoribonuclease L-PSP/chorismate mutase-like protein,protein-coding,-,-,-,Endoribonuclease L-PSP/chorismate mutase-like protein,20210306,-
209559,43627934,BDW43DRAFT_294588,BDW43DRAFT_294588,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627935,BDW43DRAFT_294602,BDW43DRAFT_294602,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627936,BDW43DRAFT_294606,BDW43DRAFT_294606,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627937,BDW43DRAFT_294607,BDW43DRAFT_294607,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627938,BDW43DRAFT_294617,BDW43DRAFT_294617,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627939,BDW43DRAFT_294621,BDW43DRAFT_294621,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627940,BDW43DRAFT_294625,BDW43DRAFT_294625,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43627941,BDW43DRAFT_294629,BDW43DRAFT_294629,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627942,BDW43DRAFT_294630,BDW43DRAFT_294630,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627943,BDW43DRAFT_294631,BDW43DRAFT_294631,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627944,BDW43DRAFT_294635,BDW43DRAFT_294635,-,-,Unknown,-,glutathione S-transferase GST-6.0,protein-coding,-,-,-,glutathione S-transferase GST-6.0,20201217,-
209559,43627945,BDW43DRAFT_294636,BDW43DRAFT_294636,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43627946,BDW43DRAFT_294639,BDW43DRAFT_294639,-,-,Unknown,-,carboxylesterase family protein,protein-coding,-,-,-,carboxylesterase family protein,20210306,-
209559,43627947,BDW43DRAFT_294644,BDW43DRAFT_294644,-,-,Unknown,-,POT peptide transporter,protein-coding,-,-,-,POT peptide transporter,20210306,-
209559,43627948,BDW43DRAFT_294659,BDW43DRAFT_294659,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20201217,-
209559,43627949,BDW43DRAFT_294680,BDW43DRAFT_294680,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43627950,BDW43DRAFT_294684,BDW43DRAFT_294684,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627951,BDW43DRAFT_294685,BDW43DRAFT_294685,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43627952,BDW43DRAFT_294690,BDW43DRAFT_294690,-,-,Unknown,-,methionine aminopeptidase 1,protein-coding,-,-,-,methionine aminopeptidase 1,20201217,-
209559,43627953,BDW43DRAFT_294700,BDW43DRAFT_294700,-,-,Unknown,-,major facilitator superfamily domain-containing protein,protein-coding,-,-,-,major facilitator superfamily domain-containing protein,20210306,-
209559,43627954,BDW43DRAFT_294724,BDW43DRAFT_294724,-,-,Unknown,-,general substrate transporter,protein-coding,-,-,-,general substrate transporter,20210306,-
209559,43627955,BDW43DRAFT_294739,BDW43DRAFT_294739,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627956,BDW43DRAFT_294747,BDW43DRAFT_294747,-,-,Unknown,-,fungal-specific transcription factor domain-containing protein,protein-coding,-,-,-,fungal-specific transcription factor domain-containing protein,20201217,-
209559,43627957,BDW43DRAFT_294749,BDW43DRAFT_294749,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43627958,BDW43DRAFT_294758,BDW43DRAFT_294758,-,-,Unknown,-,nife hydrogenase-like protein,protein-coding,-,-,-,nife hydrogenase-like protein,20201217,-
209559,43627959,BDW43DRAFT_294761,BDW43DRAFT_294761,-,-,Unknown,-,ubiquitin-conjugating enzyme/RWD-like protein,protein-coding,-,-,-,ubiquitin-conjugating enzyme/RWD-like protein,20201217,-
209559,43627960,BDW43DRAFT_294766,BDW43DRAFT_294766,-,-,Unknown,-,kinase-like domain-containing protein,protein-coding,-,-,-,kinase-like domain-containing protein,20201217,-
209559,43627961,BDW43DRAFT_294778,BDW43DRAFT_294778,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43627962,BDW43DRAFT_294794,BDW43DRAFT_294794,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627963,BDW43DRAFT_294797,BDW43DRAFT_294797,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627964,BDW43DRAFT_294806,BDW43DRAFT_294806,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627965,BDW43DRAFT_294838,BDW43DRAFT_294838,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627966,BDW43DRAFT_294844,BDW43DRAFT_294844,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627967,BDW43DRAFT_294846,BDW43DRAFT_294846,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627968,BDW43DRAFT_294864,BDW43DRAFT_294864,-,-,Unknown,-,fungal-specific transcription factor domain-containing protein,protein-coding,-,-,-,fungal-specific transcription factor domain-containing protein,20201217,-
209559,43627969,BDW43DRAFT_294886,BDW43DRAFT_294886,-,-,Unknown,-,ankyrin repeat-containing domain protein,protein-coding,-,-,-,ankyrin repeat-containing domain protein,20210306,-
209559,43627970,BDW43DRAFT_294890,BDW43DRAFT_294890,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43627971,BDW43DRAFT_294892,BDW43DRAFT_294892,-,-,Unknown,-,Phosphatidylinositolglycan class N-domain-containing protein,protein-coding,-,-,-,Phosphatidylinositolglycan class N-domain-containing protein,20210306,-
209559,43627972,BDW43DRAFT_294909,BDW43DRAFT_294909,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43627973,BDW43DRAFT_294911,BDW43DRAFT_294911,-,-,Unknown,-,isoprenoid synthase domain-containing protein,protein-coding,-,-,-,isoprenoid synthase domain-containing protein,20210306,-
209559,43627974,BDW43DRAFT_294912,BDW43DRAFT_294912,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627975,BDW43DRAFT_294980,BDW43DRAFT_294980,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210306,-
209559,43627976,BDW43DRAFT_294985,BDW43DRAFT_294985,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627977,BDW43DRAFT_294990,BDW43DRAFT_294990,-,-,Unknown,-,ribosomal protein S17-domain-containing protein,protein-coding,-,-,-,ribosomal protein S17-domain-containing protein,20201217,-
209559,43627978,BDW43DRAFT_295000,BDW43DRAFT_295000,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20200918,-
209559,43627979,BDW43DRAFT_295006,BDW43DRAFT_295006,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627980,BDW43DRAFT_295034,BDW43DRAFT_295034,-,-,Unknown,-,cation transport protein-domain-containing protein,protein-coding,-,-,-,cation transport protein-domain-containing protein,20201217,-
209559,43627981,BDW43DRAFT_295038,BDW43DRAFT_295038,-,-,Unknown,-,major facilitator superfamily domain-containing protein,protein-coding,-,-,-,major facilitator superfamily domain-containing protein,20201217,-
209559,43627982,BDW43DRAFT_295047,BDW43DRAFT_295047,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43627983,BDW43DRAFT_295048,BDW43DRAFT_295048,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43627984,BDW43DRAFT_295049,BDW43DRAFT_295049,-,-,Unknown,-,putative acetylxylan esterase A,protein-coding,-,-,-,putative acetylxylan esterase A,20210306,-
209559,43627985,BDW43DRAFT_295051,BDW43DRAFT_295051,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43627986,BDW43DRAFT_295052,BDW43DRAFT_295052,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43627987,BDW43DRAFT_295064,BDW43DRAFT_295064,-,-,Unknown,-,proteasome complex subunit Rpn13 ubiquitin receptor-domain-containing protein,protein-coding,-,-,-,proteasome complex subunit Rpn13 ubiquitin receptor-domain-containing protein,20210306,-
209559,43627988,BDW43DRAFT_295071,BDW43DRAFT_295071,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43627989,BDW43DRAFT_295072,BDW43DRAFT_295072,-,-,Unknown,-,Sas10 C-terminal domain-containing protein,protein-coding,-,-,-,Sas10 C-terminal domain-containing protein,20210306,-
209559,43627990,BDW43DRAFT_295074,BDW43DRAFT_295074,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20201217,-
209559,43627991,BDW43DRAFT_295075,BDW43DRAFT_295075,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43627992,BDW43DRAFT_295083,BDW43DRAFT_295083,-,-,Unknown,-,magnesium transporter,protein-coding,-,-,-,magnesium transporter,20210306,-
209559,43627993,BDW43DRAFT_295086,BDW43DRAFT_295086,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627994,BDW43DRAFT_295101,BDW43DRAFT_295101,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43627995,BDW43DRAFT_295104,BDW43DRAFT_295104,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43627996,BDW43DRAFT_295107,BDW43DRAFT_295107,-,-,Unknown,-,DNA glycosylase,protein-coding,-,-,-,DNA glycosylase,20201217,-
209559,43627997,BDW43DRAFT_295108,BDW43DRAFT_295108,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43627998,BDW43DRAFT_295121,BDW43DRAFT_295121,-,-,Unknown,-,Mss4-like protein,protein-coding,-,-,-,Mss4-like protein,20210306,-
209559,43627999,BDW43DRAFT_295124,BDW43DRAFT_295124,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43628000,BDW43DRAFT_295131,BDW43DRAFT_295131,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
209559,43628001,BDW43DRAFT_295133,BDW43DRAFT_295133,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43628002,BDW43DRAFT_295135,BDW43DRAFT_295135,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
209559,43628003,BDW43DRAFT_295138,BDW43DRAFT_295138,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201217,-
209559,43628004,BDW43DRAFT_295147,BDW43DRAFT_295147,-,-,Unknown,-,chaperonin 10-like protein,protein-coding,-,-,-,chaperonin 10-like protein,20201217,-
209559,43628005,BDW43DRAFT_295150,BDW43DRAFT_295150,-,-,Unknown,-,acyl-CoA dehydrogenase/oxidase,protein-coding,-,-,-,acyl-CoA dehydrogenase/oxidase,20210306,-
209559,43628006,BDW43DRAFT_295152,BDW43DRAFT_295152,-,-,Unknown,-,beta-lactamase-like protein,protein-coding,-,-,-,beta-lactamase-like protein,20201217,-
209559,43628007,BDW43DRAFT_295157,BDW43DRAFT_295157,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210306,-
