#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1434118,24869519,MSSAC_RS00005,MSSAC_RS00005,MSSAC_0001,-,-,-,ORC1-type DNA replication protein,protein-coding,-,-,-,ORC1-type DNA replication protein,20201210,-
1434118,24872410,MSSAC_RS14460,MSSAC_RS14460,MSSAC_2751,-,-,-,GNAT family N-acetyltransferase,protein-coding,-,-,-,GNAT family N-acetyltransferase,20201210,-
1434118,24872411,MSSAC_RS14465,MSSAC_RS14465,MSSAC_4446,-,-,-,tRNA,tRNA,-,-,-,-,20201210,-
1434118,24872412,MSSAC_RS14470,MSSAC_RS14470,MSSAC_2752,-,-,-,ATPase,protein-coding,-,-,-,ATPase,20201210,-
1434118,24872413,MSSAC_RS14475,MSSAC_RS14475,MSSAC_2753,-,-,-,methanogen output domain 1-containing protein,protein-coding,-,-,-,methanogen output domain 1-containing protein,20201210,-
1434118,24872414,MSSAC_RS14480,MSSAC_RS14480,MSSAC_2754,-,-,-,DUF2075 domain-containing protein,protein-coding,-,-,-,DUF2075 domain-containing protein,20201210,-
1434118,24872415,MSSAC_RS14485,MSSAC_RS14485,MSSAC_2755,-,-,-,NAD-binding protein,protein-coding,-,-,-,NAD-binding protein,20201210,-
1434118,24872416,MSSAC_RS14490,MSSAC_RS14490,MSSAC_2756,-,-,-,potassium channel protein,protein-coding,-,-,-,potassium channel protein,20201210,-
1434118,24872417,MSSAC_RS14495,MSSAC_RS14495,MSSAC_2757,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872418,MSSAC_RS14500,MSSAC_RS14500,MSSAC_2758,-,-,-,tyrosine-type recombinase/integrase,protein-coding,-,-,-,tyrosine-type recombinase/integrase,20201210,-
1434118,24872419,MSSAC_RS14505,MSSAC_RS14505,MSSAC_2759,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872420,MSSAC_RS14510,MSSAC_RS14510,MSSAC_2760,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872421,MSSAC_RS14515,MSSAC_RS14515,MSSAC_2761,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872422,MSSAC_RS14520,MSSAC_RS14520,MSSAC_2762,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872425,MSSAC_RS14535,MSSAC_RS14535,MSSAC_2764,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872426,MSSAC_RS14540,MSSAC_RS14540,MSSAC_2765,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872427,MSSAC_RS14545,MSSAC_RS14545,MSSAC_2766,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872428,MSSAC_RS14550,MSSAC_RS14550,MSSAC_2767,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872429,MSSAC_RS14555,MSSAC_RS14555,MSSAC_2769,-,-,-,PGF-pre-PGF domain-containing protein,protein-coding,-,-,-,PGF-pre-PGF domain-containing protein,20210605,-
1434118,24872430,MSSAC_RS14560,MSSAC_RS14560,MSSAC_2770,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872431,MSSAC_RS14565,MSSAC_RS14565,MSSAC_2771,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872432,MSSAC_RS14570,MSSAC_RS14570,MSSAC_2772,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872433,MSSAC_RS14575,MSSAC_RS14575,MSSAC_2773,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872434,MSSAC_RS14580,MSSAC_RS14580,MSSAC_2774,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872435,MSSAC_RS14585,MSSAC_RS14585,MSSAC_2775,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872436,MSSAC_RS14590,MSSAC_RS14590,MSSAC_2776,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872437,MSSAC_RS14595,MSSAC_RS14595,MSSAC_2777,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872438,MSSAC_RS14600,MSSAC_RS14600,MSSAC_2778,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872439,MSSAC_RS14605,MSSAC_RS14605,MSSAC_2779,-,-,-,Mu-like prophage major head subunit gpT family protein,protein-coding,-,-,-,Mu-like prophage major head subunit gpT family protein,20201210,-
1434118,24872441,MSSAC_RS14615,MSSAC_RS14615,MSSAC_2781,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872442,MSSAC_RS14620,MSSAC_RS14620,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872443,MSSAC_RS14625,MSSAC_RS14625,MSSAC_2783,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
1434118,24872444,MSSAC_RS14630,MSSAC_RS14630,MSSAC_2784,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872445,MSSAC_RS14635,MSSAC_RS14635,MSSAC_2785,-,-,-,IS1634 family transposase,protein-coding,-,-,-,IS1634 family transposase,20201210,-
1434118,24872446,MSSAC_RS14640,MSSAC_RS14640,MSSAC_2786,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872447,MSSAC_RS14645,MSSAC_RS14645,-,-,-,-,DNA-packaging protein,protein-coding,-,-,-,DNA-packaging protein,20201210,-
1434118,24872448,MSSAC_RS14650,MSSAC_RS14650,MSSAC_2788,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872449,MSSAC_RS14655,MSSAC_RS14655,MSSAC_2789,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872450,MSSAC_RS14660,MSSAC_RS14660,MSSAC_2790,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872451,MSSAC_RS14665,MSSAC_RS14665,MSSAC_2791,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872452,MSSAC_RS14670,MSSAC_RS14670,MSSAC_2792,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872453,MSSAC_RS14675,MSSAC_RS14675,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872454,MSSAC_RS14680,MSSAC_RS14680,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872457,MSSAC_RS14695,MSSAC_RS14695,MSSAC_2795,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872458,MSSAC_RS14700,MSSAC_RS14700,MSSAC_2796,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872459,MSSAC_RS14705,MSSAC_RS14705,MSSAC_2797,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872460,MSSAC_RS14710,MSSAC_RS14710,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872461,MSSAC_RS14715,MSSAC_RS14715,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872463,MSSAC_RS14725,MSSAC_RS14725,MSSAC_2799,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872464,MSSAC_RS14730,MSSAC_RS14730,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872465,MSSAC_RS14735,MSSAC_RS14735,MSSAC_2800,-,-,-,IS4 family transposase,protein-coding,-,-,-,IS4 family transposase,20201210,-
1434118,24872466,MSSAC_RS14740,MSSAC_RS14740,MSSAC_2801,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872467,MSSAC_RS14745,MSSAC_RS14745,MSSAC_2802,-,-,-,transposase,protein-coding,-,-,-,transposase,20201210,-
1434118,24872472,MSSAC_RS14770,MSSAC_RS14770,MSSAC_2806,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872473,MSSAC_RS14775,MSSAC_RS14775,MSSAC_2807,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872475,MSSAC_RS14785,MSSAC_RS14785,MSSAC_2809,-,-,-,transposase,protein-coding,-,-,-,transposase,20201210,-
1434118,24872476,MSSAC_RS14790,MSSAC_RS14790,MSSAC_2810,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872477,MSSAC_RS14795,MSSAC_RS14795,MSSAC_2811,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872479,MSSAC_RS14805,MSSAC_RS14805,MSSAC_2812,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872480,MSSAC_RS14810,MSSAC_RS14810,MSSAC_2815,-,-,-,carbonic anhydrase,protein-coding,-,-,-,carbonic anhydrase,20201210,-
1434118,24872481,MSSAC_RS14815,MSSAC_RS14815,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872482,MSSAC_RS14820,MSSAC_RS14820,MSSAC_2816,-,-,-,TolB family protein,protein-coding,-,-,-,TolB family protein,20201210,-
1434118,24872483,pncB,MSSAC_RS14825,MSSAC_2818,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872485,MSSAC_RS14835,MSSAC_RS14835,MSSAC_2821,-,-,-,IS66 family transposase,protein-coding,-,-,-,IS66 family transposase,20210605,-
1434118,24872486,MSSAC_RS14840,MSSAC_RS14840,MSSAC_2822,-,-,-,PLP-dependent transferase,protein-coding,-,-,-,PLP-dependent transferase,20201210,-
1434118,24872487,MSSAC_RS14845,MSSAC_RS14845,MSSAC_2823,-,-,-,type 1 glutamine amidotransferase,protein-coding,-,-,-,type 1 glutamine amidotransferase,20201210,-
1434118,24872488,MSSAC_RS14850,MSSAC_RS14850,MSSAC_2824,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872489,MSSAC_RS14855,MSSAC_RS14855,MSSAC_2825,-,-,-,DUF1232 domain-containing protein,protein-coding,-,-,-,DUF1232 domain-containing protein,20201210,-
1434118,24872490,MSSAC_RS14860,MSSAC_RS14860,MSSAC_2826,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20201210,-
1434118,24872491,MSSAC_RS14865,MSSAC_RS14865,MSSAC_2827,-,-,-,50S ribosome-binding GTPase,protein-coding,-,-,-,50S ribosome-binding GTPase,20201210,-
1434118,24872492,MSSAC_RS14870,MSSAC_RS14870,MSSAC_2828,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872493,MSSAC_RS14875,MSSAC_RS14875,-,-,-,-,NTPase,protein-coding,-,-,-,NTPase,20201210,-
1434118,24872494,MSSAC_RS14880,MSSAC_RS14880,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872495,MSSAC_RS14885,MSSAC_RS14885,MSSAC_2830,-,-,-,Holliday junction resolvase,protein-coding,-,-,-,Holliday junction resolvase,20201210,-
1434118,24872496,MSSAC_RS14890,MSSAC_RS14890,MSSAC_2831,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872497,MSSAC_RS14895,MSSAC_RS14895,MSSAC_2832,-,-,-,mechanosensitive ion channel family protein,protein-coding,-,-,-,mechanosensitive ion channel family protein,20201210,-
1434118,24872498,MSSAC_RS14900,MSSAC_RS14900,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872499,MSSAC_RS14905,MSSAC_RS14905,MSSAC_2833,-,-,-,PGF-pre-PGF domain-containing protein,protein-coding,-,-,-,PGF-pre-PGF domain-containing protein,20201210,-
1434118,24872500,MSSAC_RS14910,MSSAC_RS14910,MSSAC_2834,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872501,MSSAC_RS14915,MSSAC_RS14915,MSSAC_2835,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872502,MSSAC_RS14920,MSSAC_RS14920,MSSAC_2836,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872503,MSSAC_RS14925,MSSAC_RS14925,MSSAC_2837,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872504,MSSAC_RS14930,MSSAC_RS14930,MSSAC_2838,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872505,MSSAC_RS14935,MSSAC_RS14935,MSSAC_2839,-,-,-,radical SAM protein,protein-coding,-,-,-,radical SAM protein,20201210,-
1434118,24872506,MSSAC_RS14940,MSSAC_RS14940,MSSAC_4447,-,-,-,tRNA,tRNA,-,-,-,-,20201210,-
1434118,24872507,MSSAC_RS14945,MSSAC_RS14945,MSSAC_2840,-,-,-,thiazole biosynthesis protein,protein-coding,-,-,-,thiazole biosynthesis protein,20201210,-
1434118,24872509,MSSAC_RS14955,MSSAC_RS14955,MSSAC_2843,-,-,-,META domain-containing protein,protein-coding,-,-,-,META domain-containing protein,20201210,-
1434118,24872510,MSSAC_RS14960,MSSAC_RS14960,MSSAC_2844,-,-,-,TIR domain-containing protein,protein-coding,-,-,-,TIR domain-containing protein,20201210,-
1434118,24872511,MSSAC_RS14965,MSSAC_RS14965,MSSAC_2845,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872512,MSSAC_RS14970,MSSAC_RS14970,-,-,-,-,DUF2795 domain-containing protein,protein-coding,-,-,-,DUF2795 domain-containing protein,20201210,-
1434118,24872513,MSSAC_RS14975,MSSAC_RS14975,MSSAC_2846,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872515,MSSAC_RS14985,MSSAC_RS14985,MSSAC_2848,-,-,-,phosphatidylserine decarboxylase,protein-coding,-,-,-,phosphatidylserine decarboxylase,20201210,-
1434118,24872516,MSSAC_RS14990,MSSAC_RS14990,MSSAC_2849,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210424,-
1434118,24872517,MSSAC_RS14995,MSSAC_RS14995,MSSAC_2850,-,-,-,aspartate aminotransferase family protein,protein-coding,-,-,-,aspartate aminotransferase family protein,20201210,-
1434118,24872518,MSSAC_RS15000,MSSAC_RS15000,MSSAC_2851,-,-,-,aldehyde dehydrogenase family protein,protein-coding,-,-,-,aldehyde dehydrogenase family protein,20201210,-
1434118,24872519,MSSAC_RS15005,MSSAC_RS15005,MSSAC_2852,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20201210,-
1434118,24872520,tnpA,MSSAC_RS15010,MSSAC_2853,-,-,-,IS200/IS605 family transposase,protein-coding,-,-,-,IS200/IS605 family transposase,20201210,-
1434118,24872521,gatE,MSSAC_RS15015,MSSAC_2854,-,-,-,Glu-tRNA(Gln) amidotransferase subunit GatE,protein-coding,-,-,-,Glu-tRNA(Gln) amidotransferase subunit GatE,20201210,-
1434118,24872523,MSSAC_RS15025,MSSAC_RS15025,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872524,MSSAC_RS15030,MSSAC_RS15030,MSSAC_2858,-,-,-,universal stress protein,protein-coding,-,-,-,universal stress protein,20201210,-
1434118,24872525,MSSAC_RS15035,MSSAC_RS15035,MSSAC_2859,-,-,-,4Fe-4S binding protein,protein-coding,-,-,-,4Fe-4S binding protein,20201210,-
1434118,24872526,MSSAC_RS15040,MSSAC_RS15040,MSSAC_2860,-,-,-,hydrogenase iron-sulfur subunit,protein-coding,-,-,-,hydrogenase iron-sulfur subunit,20201210,-
1434118,24872527,MSSAC_RS15045,MSSAC_RS15045,MSSAC_2861,-,-,-,ferredoxin:thioredoxin reductase,protein-coding,-,-,-,ferredoxin:thioredoxin reductase,20201210,-
1434118,24872529,MSSAC_RS15055,MSSAC_RS15055,MSSAC_2864,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872530,MSSAC_RS15060,MSSAC_RS15060,MSSAC_2865,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872531,MSSAC_RS15065,MSSAC_RS15065,MSSAC_2866,-,-,-,carboxymuconolactone decarboxylase family protein,protein-coding,-,-,-,carboxymuconolactone decarboxylase family protein,20201210,-
1434118,24872533,MSSAC_RS15075,MSSAC_RS15075,MSSAC_2867,-,-,-,4Fe-4S binding protein,protein-coding,-,-,-,4Fe-4S binding protein,20201210,-
1434118,24872534,MSSAC_RS15080,MSSAC_RS15080,MSSAC_2868,-,-,-,formylmethanofuran dehydrogenase subunit B,protein-coding,-,-,-,formylmethanofuran dehydrogenase subunit B,20201210,-
1434118,24872535,MSSAC_RS15085,MSSAC_RS15085,MSSAC_2869,-,-,-,formylmethanofuran dehydrogenase,protein-coding,-,-,-,formylmethanofuran dehydrogenase,20201210,-
1434118,24872536,MSSAC_RS15090,MSSAC_RS15090,MSSAC_2870,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872537,MSSAC_RS15095,MSSAC_RS15095,MSSAC_2871,-,-,-,ZIP family metal transporter,protein-coding,-,-,-,ZIP family metal transporter,20201210,-
1434118,24872538,MSSAC_RS15100,MSSAC_RS15100,MSSAC_2872,-,-,-,DNA protection protein DPS,protein-coding,-,-,-,DNA protection protein DPS,20201210,-
1434118,24872539,MSSAC_RS15105,MSSAC_RS15105,MSSAC_2873,-,-,-,protogloblin ApPgb,protein-coding,-,-,-,protogloblin ApPgb,20201210,-
1434118,24872540,MSSAC_RS15110,MSSAC_RS15110,-,-,-,-,class I SAM-dependent methyltransferase,protein-coding,-,-,-,class I SAM-dependent methyltransferase,20201210,-
1434118,24872543,MSSAC_RS15125,MSSAC_RS15125,MSSAC_2876,-,-,-,right-handed parallel beta-helix repeat-containing protein,protein-coding,-,-,-,right-handed parallel beta-helix repeat-containing protein,20201210,-
1434118,24872544,MSSAC_RS15130,MSSAC_RS15130,MSSAC_2877,-,-,-,PGF-pre-PGF domain-containing protein,protein-coding,-,-,-,PGF-pre-PGF domain-containing protein,20201210,-
1434118,24872546,MSSAC_RS15140,MSSAC_RS15140,MSSAC_2879,-,-,-,histone deacetylase,protein-coding,-,-,-,histone deacetylase,20201210,-
1434118,24872547,MSSAC_RS15145,MSSAC_RS15145,MSSAC_2880,-,-,-,hydantoinase/oxoprolinase family protein,protein-coding,-,-,-,hydantoinase/oxoprolinase family protein,20201210,-
1434118,24872548,MSSAC_RS15150,MSSAC_RS15150,MSSAC_2881,-,-,-,PAS domain S-box protein,protein-coding,-,-,-,PAS domain S-box protein,20201210,-
1434118,24872549,MSSAC_RS15155,MSSAC_RS15155,MSSAC_2882,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872550,MSSAC_RS15160,MSSAC_RS15160,MSSAC_2883,-,-,-,NAD(P)/FAD-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)/FAD-dependent oxidoreductase,20201210,-
1434118,24872551,MSSAC_RS15165,MSSAC_RS15165,MSSAC_2884,-,-,-,phosphoadenosine phosphosulfate reductase family protein,protein-coding,-,-,-,phosphoadenosine phosphosulfate reductase family protein,20201210,-
1434118,24872552,MSSAC_RS15170,MSSAC_RS15170,MSSAC_2885,-,-,-,AI-2E family transporter,protein-coding,-,-,-,AI-2E family transporter,20201210,-
1434118,24872553,MSSAC_RS15175,MSSAC_RS15175,MSSAC_2886,-,-,-,threonine--tRNA ligase,protein-coding,-,-,-,threonine--tRNA ligase,20201210,-
1434118,24872554,MSSAC_RS15180,MSSAC_RS15180,MSSAC_2887,-,-,-,DEAD/DEAH box helicase,protein-coding,-,-,-,DEAD/DEAH box helicase,20201210,-
1434118,24872555,MSSAC_RS15185,MSSAC_RS15185,MSSAC_2888,-,-,-,phosphotransferase enzyme family protein,protein-coding,-,-,-,phosphotransferase enzyme family protein,20201210,-
1434118,24872556,MSSAC_RS15190,MSSAC_RS15190,MSSAC_2889,-,-,-,ATP-dependent zinc protease,protein-coding,-,-,-,ATP-dependent zinc protease,20201210,-
1434118,24872557,MSSAC_RS15195,MSSAC_RS15195,MSSAC_2890,-,-,-,PD40 domain-containing protein,protein-coding,-,-,-,PD40 domain-containing protein,20201210,-
1434118,24872559,MSSAC_RS15205,MSSAC_RS15205,MSSAC_2892,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872560,MSSAC_RS15210,MSSAC_RS15210,MSSAC_2893,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872561,MSSAC_RS15215,MSSAC_RS15215,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872562,MSSAC_RS15220,MSSAC_RS15220,MSSAC_2896,-,-,-,phosphoribosylaminoimidazolesuccinocarboxamide synthase,protein-coding,-,-,-,phosphoribosylaminoimidazolesuccinocarboxamide synthase,20201210,-
1434118,24872563,MSSAC_RS15225,MSSAC_RS15225,MSSAC_2897,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872564,MSSAC_RS15230,MSSAC_RS15230,MSSAC_2898,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872567,MSSAC_RS15245,MSSAC_RS15245,MSSAC_2901,-,-,-,nitroreductase family protein,protein-coding,-,-,-,nitroreductase family protein,20201210,-
1434118,24872568,MSSAC_RS15250,MSSAC_RS15250,MSSAC_2902,-,-,-,DJ-1/PfpI family protein,protein-coding,-,-,-,DJ-1/PfpI family protein,20201210,-
1434118,24872569,MSSAC_RS15255,MSSAC_RS15255,MSSAC_2903,-,-,-,phasin family protein,protein-coding,-,-,-,phasin family protein,20201210,-
1434118,24872570,MSSAC_RS15260,MSSAC_RS15260,MSSAC_2904,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872571,MSSAC_RS15265,MSSAC_RS15265,-,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872572,MSSAC_RS15270,MSSAC_RS15270,MSSAC_2907,-,-,-,pseudo,pseudo,-,-,-,-,20201210,-
1434118,24872573,MSSAC_RS15275,MSSAC_RS15275,MSSAC_2908,-,-,-,AIM24 family protein,protein-coding,-,-,-,AIM24 family protein,20201210,-
1434118,24872575,MSSAC_RS15285,MSSAC_RS15285,MSSAC_2910,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872576,MSSAC_RS15290,MSSAC_RS15290,MSSAC_2911,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872577,MSSAC_RS15295,MSSAC_RS15295,MSSAC_2912,-,-,-,serpin family protein,protein-coding,-,-,-,serpin family protein,20201210,-
1434118,24872578,MSSAC_RS15300,MSSAC_RS15300,MSSAC_2913,-,-,-,winged helix-turn-helix domain-containing protein,protein-coding,-,-,-,winged helix-turn-helix domain-containing protein,20201210,-
1434118,24872579,MSSAC_RS15305,MSSAC_RS15305,MSSAC_2914,-,-,-,HEAT repeat domain-containing protein,protein-coding,-,-,-,HEAT repeat domain-containing protein,20201210,-
1434118,24872580,MSSAC_RS15310,MSSAC_RS15310,MSSAC_2915,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872581,MSSAC_RS15315,MSSAC_RS15315,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872582,MSSAC_RS15320,MSSAC_RS15320,MSSAC_2916,-,-,-,AI-2E family transporter,protein-coding,-,-,-,AI-2E family transporter,20201210,-
1434118,24872583,MSSAC_RS15325,MSSAC_RS15325,MSSAC_2917,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201210,-
1434118,24872584,MSSAC_RS15330,MSSAC_RS15330,MSSAC_2918,-,-,-,HdeD family acid-resistance protein,protein-coding,-,-,-,HdeD family acid-resistance protein,20201210,-
1434118,24872585,MSSAC_RS15335,MSSAC_RS15335,MSSAC_2919,-,-,-,peptidylprolyl isomerase,protein-coding,-,-,-,peptidylprolyl isomerase,20201210,-
1434118,24872586,MSSAC_RS15340,MSSAC_RS15340,MSSAC_2920,-,-,-,peptidylprolyl isomerase,protein-coding,-,-,-,peptidylprolyl isomerase,20201210,-
1434118,24872587,MSSAC_RS15345,MSSAC_RS15345,MSSAC_2921,-,-,-,peptidylprolyl isomerase,protein-coding,-,-,-,peptidylprolyl isomerase,20201210,-
