#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
2565781,42364381,LC1Nh_RS00005,LC1Nh_RS00005,LC1Nh_0001,-,-,-,ORC1-type DNA replication protein,protein-coding,-,-,-,ORC1-type DNA replication protein,20191110,-
2565781,42365331,LC1Nh_RS04755,LC1Nh_RS04755,LC1Nh_0939,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365332,LC1Nh_RS04760,LC1Nh_RS04760,LC1Nh_0940,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365333,LC1Nh_RS04765,LC1Nh_RS04765,LC1Nh_0941,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365334,LC1Nh_RS04770,LC1Nh_RS04770,LC1Nh_0942,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365335,LC1Nh_RS04775,LC1Nh_RS04775,LC1Nh_0943,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365336,LC1Nh_RS04780,LC1Nh_RS04780,LC1Nh_0944,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365337,LC1Nh_RS04785,LC1Nh_RS04785,LC1Nh_0945,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365338,LC1Nh_RS04790,LC1Nh_RS04790,LC1Nh_0946,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365339,LC1Nh_RS04795,LC1Nh_RS04795,LC1Nh_0947,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365340,LC1Nh_RS04800,LC1Nh_RS04800,LC1Nh_0948,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365341,LC1Nh_RS04805,LC1Nh_RS04805,LC1Nh_0949,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365342,LC1Nh_RS04810,LC1Nh_RS04810,LC1Nh_0950,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365343,albA,LC1Nh_RS04815,LC1Nh_0951,-,-,-,DNA-binding protein Alba,protein-coding,-,-,-,DNA-binding protein Alba,20200926,-
2565781,42365344,LC1Nh_RS04820,LC1Nh_RS04820,LC1Nh_0952,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365345,LC1Nh_RS04825,LC1Nh_RS04825,LC1Nh_0953,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365346,LC1Nh_RS04830,LC1Nh_RS04830,LC1Nh_0954,-,-,-,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",protein-coding,-,-,-,"2,3-bisphosphoglycerate-independent phosphoglycerate mutase",20200926,-
2565781,42365347,LC1Nh_RS04835,LC1Nh_RS04835,LC1Nh_0955,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365348,LC1Nh_RS04840,LC1Nh_RS04840,LC1Nh_0956,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365349,LC1Nh_RS04845,LC1Nh_RS04845,LC1Nh_0957,-,-,-,flap endonuclease-1,protein-coding,-,-,-,flap endonuclease-1,20200926,-
2565781,42365350,LC1Nh_RS04850,LC1Nh_RS04850,LC1Nh_0958,-,-,-,elongation factor 1-beta,protein-coding,-,-,-,elongation factor 1-beta,20200926,-
2565781,42365351,LC1Nh_RS04855,LC1Nh_RS04855,LC1Nh_0959,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365352,LC1Nh_RS04860,LC1Nh_RS04860,LC1Nh_0960,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365353,msrB,LC1Nh_RS04865,LC1Nh_0961,-,-,-,peptide-methionine (R)-S-oxide reductase MsrB,protein-coding,-,-,-,peptide-methionine (R)-S-oxide reductase MsrB,20200926,-
2565781,42365354,LC1Nh_RS04870,LC1Nh_RS04870,LC1Nh_0962,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365355,LC1Nh_RS04875,LC1Nh_RS04875,LC1Nh_0963,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365356,LC1Nh_RS04880,LC1Nh_RS04880,LC1Nh_0964,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365357,LC1Nh_RS04885,LC1Nh_RS04885,LC1Nh_0965,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365358,LC1Nh_RS04890,LC1Nh_RS04890,LC1Nh_0966,-,-,-,translation initiation factor IF-1A,protein-coding,-,-,-,translation initiation factor IF-1A,20200926,-
2565781,42365359,LC1Nh_RS04895,LC1Nh_RS04895,LC1Nh_0967,-,-,-,phosphotransferase,protein-coding,-,-,-,phosphotransferase,20200926,-
2565781,42365360,LC1Nh_RS04900,LC1Nh_RS04900,LC1Nh_0968,-,-,-,RNA-processing protein,protein-coding,-,-,-,RNA-processing protein,20200926,-
2565781,42365361,LC1Nh_RS04905,LC1Nh_RS04905,LC1Nh_0969,-,-,-,DNA topoisomerase VI subunit B,protein-coding,-,-,-,DNA topoisomerase VI subunit B,20200926,-
2565781,42365362,LC1Nh_RS04910,LC1Nh_RS04910,LC1Nh_0970,-,-,-,DNA topoisomerase IV subunit A,protein-coding,-,-,-,DNA topoisomerase IV subunit A,20200926,-
2565781,42365363,LC1Nh_RS04915,LC1Nh_RS04915,LC1Nh_0971,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365364,LC1Nh_RS04920,LC1Nh_RS04920,LC1Nh_0972,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365365,LC1Nh_RS04925,LC1Nh_RS04925,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365366,LC1Nh_RS04930,LC1Nh_RS04930,LC1Nh_0973,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20200926,-
2565781,42365367,LC1Nh_RS04935,LC1Nh_RS04935,LC1Nh_0974,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20200926,-
2565781,42365368,LC1Nh_RS04940,LC1Nh_RS04940,LC1Nh_0975,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365369,LC1Nh_RS04945,LC1Nh_RS04945,LC1Nh_0976,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365370,LC1Nh_RS04950,LC1Nh_RS04950,LC1Nh_0977,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20200926,-
2565781,42365371,LC1Nh_RS04955,LC1Nh_RS04955,LC1Nh_0978,-,-,-,PGF-pre-PGF domain-containing protein,protein-coding,-,-,-,PGF-pre-PGF domain-containing protein,20200926,-
2565781,42365372,LC1Nh_RS04960,LC1Nh_RS04960,LC1Nh_0979,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365373,LC1Nh_RS04965,LC1Nh_RS04965,LC1Nh_0980,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365374,LC1Nh_RS04970,LC1Nh_RS04970,LC1Nh_0981,-,-,-,NAD-dependent epimerase/dehydratase family protein,protein-coding,-,-,-,NAD-dependent epimerase/dehydratase family protein,20191110,-
2565781,42365375,LC1Nh_RS04975,LC1Nh_RS04975,LC1Nh_0982,-,-,-,DUF892 family protein,protein-coding,-,-,-,DUF892 family protein,20200926,-
2565781,42365376,LC1Nh_RS04980,LC1Nh_RS04980,LC1Nh_0983,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365377,LC1Nh_RS04985,LC1Nh_RS04985,LC1Nh_0984,-,-,-,deoxyhypusine synthase,protein-coding,-,-,-,deoxyhypusine synthase,20200926,-
2565781,42365378,LC1Nh_RS04990,LC1Nh_RS04990,LC1Nh_0985,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365379,LC1Nh_RS04995,LC1Nh_RS04995,LC1Nh_0986,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365380,LC1Nh_RS05000,LC1Nh_RS05000,LC1Nh_0987,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365381,LC1Nh_RS05005,LC1Nh_RS05005,LC1Nh_0988,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365382,argS,LC1Nh_RS05010,LC1Nh_0989,-,-,-,arginine--tRNA ligase,protein-coding,-,-,-,arginine--tRNA ligase,20200926,-
2565781,42365383,LC1Nh_RS05015,LC1Nh_RS05015,LC1Nh_0990,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365384,LC1Nh_RS05020,LC1Nh_RS05020,LC1Nh_0991,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365385,LC1Nh_RS05025,LC1Nh_RS05025,-,-,-,-,preprotein translocase subunit Sec61beta,protein-coding,-,-,-,preprotein translocase subunit Sec61beta,20191110,-
2565781,42365386,LC1Nh_RS05030,LC1Nh_RS05030,LC1Nh_0992,-,-,-,-,rRNA,-,-,-,-,20191110,-
2565781,42365387,LC1Nh_RS05035,LC1Nh_RS05035,LC1Nh_0993,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365388,LC1Nh_RS05040,LC1Nh_RS05040,LC1Nh_0994,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365389,LC1Nh_RS05045,LC1Nh_RS05045,LC1Nh_0995,-,-,-,DUF262 domain-containing protein,protein-coding,-,-,-,DUF262 domain-containing protein,20200926,-
2565781,42365390,LC1Nh_RS05050,LC1Nh_RS05050,LC1Nh_0996,-,-,-,DEAD/DEAH box helicase,protein-coding,-,-,-,DEAD/DEAH box helicase,20200926,-
2565781,42365391,LC1Nh_RS05055,LC1Nh_RS05055,LC1Nh_0997,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365392,LC1Nh_RS05060,LC1Nh_RS05060,LC1Nh_0998,-,-,-,N-6 DNA methylase,protein-coding,-,-,-,N-6 DNA methylase,20200926,-
2565781,42365393,LC1Nh_RS05065,LC1Nh_RS05065,LC1Nh_0999,-,-,-,tyrosine-type recombinase/integrase,protein-coding,-,-,-,tyrosine-type recombinase/integrase,20200926,-
2565781,42365394,LC1Nh_RS05070,LC1Nh_RS05070,LC1Nh_1000,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365395,LC1Nh_RS05075,LC1Nh_RS05075,LC1Nh_1001,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365396,LC1Nh_RS05080,LC1Nh_RS05080,LC1Nh_1002,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365397,LC1Nh_RS05085,LC1Nh_RS05085,LC1Nh_1003,-,-,-,AAA family ATPase,protein-coding,-,-,-,AAA family ATPase,20200926,-
2565781,42365398,LC1Nh_RS05090,LC1Nh_RS05090,LC1Nh_1004,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365399,LC1Nh_RS05095,LC1Nh_RS05095,LC1Nh_1005,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365400,LC1Nh_RS05100,LC1Nh_RS05100,LC1Nh_1006,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365401,LC1Nh_RS05105,LC1Nh_RS05105,LC1Nh_1007,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365402,LC1Nh_RS05110,LC1Nh_RS05110,LC1Nh_1008,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365403,LC1Nh_RS05115,LC1Nh_RS05115,LC1Nh_1009,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365404,LC1Nh_RS05120,LC1Nh_RS05120,LC1Nh_1010,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365405,LC1Nh_RS05125,LC1Nh_RS05125,LC1Nh_1011,-,-,-,ArsR family transcriptional regulator,protein-coding,-,-,-,ArsR family transcriptional regulator,20200926,-
2565781,42365406,dcm,LC1Nh_RS05130,LC1Nh_1012,-,-,-,DNA (cytosine-5-)-methyltransferase,protein-coding,-,-,-,DNA (cytosine-5-)-methyltransferase,20200926,-
2565781,42365407,LC1Nh_RS05135,LC1Nh_RS05135,LC1Nh_1013,-,-,-,NgoPII family restriction endonuclease,protein-coding,-,-,-,NgoPII family restriction endonuclease,20191110,-
2565781,42365408,LC1Nh_RS05140,LC1Nh_RS05140,LC1Nh_1014,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365409,LC1Nh_RS05145,LC1Nh_RS05145,LC1Nh_1015,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365410,LC1Nh_RS05150,LC1Nh_RS05150,LC1Nh_1016,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365411,LC1Nh_RS05155,LC1Nh_RS05155,LC1Nh_1017,-,-,-,FkbM family methyltransferase,protein-coding,-,-,-,FkbM family methyltransferase,20200926,-
2565781,42365412,LC1Nh_RS05160,LC1Nh_RS05160,LC1Nh_1018,-,-,-,-,rRNA,-,-,-,-,20191110,-
2565781,42365413,LC1Nh_RS05165,LC1Nh_RS05165,LC1Nh_1019,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365414,LC1Nh_RS05170,LC1Nh_RS05170,LC1Nh_1021,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365415,LC1Nh_RS05175,LC1Nh_RS05175,LC1Nh_1022,-,-,-,copper-translocating P-type ATPase,protein-coding,-,-,-,copper-translocating P-type ATPase,20191110,-
2565781,42365416,LC1Nh_RS05180,LC1Nh_RS05180,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365417,LC1Nh_RS05185,LC1Nh_RS05185,LC1Nh_1023,-,-,-,DUF305 domain-containing protein,protein-coding,-,-,-,DUF305 domain-containing protein,20200926,-
2565781,42365418,LC1Nh_RS05190,LC1Nh_RS05190,LC1Nh_1024,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365419,LC1Nh_RS05195,LC1Nh_RS05195,LC1Nh_1025,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365420,LC1Nh_RS05200,LC1Nh_RS05200,LC1Nh_1026,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365421,LC1Nh_RS05205,LC1Nh_RS05205,LC1Nh_1027,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365422,LC1Nh_RS05210,LC1Nh_RS05210,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365423,LC1Nh_RS05215,LC1Nh_RS05215,LC1Nh_1028,-,-,-,alpha/beta fold hydrolase,protein-coding,-,-,-,alpha/beta fold hydrolase,20200926,-
2565781,42365424,LC1Nh_RS05220,LC1Nh_RS05220,LC1Nh_1029,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365425,LC1Nh_RS05225,LC1Nh_RS05225,LC1Nh_1030,-,-,-,lipoate--protein ligase family protein,protein-coding,-,-,-,lipoate--protein ligase family protein,20200926,-
2565781,42365426,LC1Nh_RS05230,LC1Nh_RS05230,LC1Nh_1031,-,-,-,"cob(I)yrinic acid a,c-diamide adenosyltransferase",protein-coding,-,-,-,"cob(I)yrinic acid a,c-diamide adenosyltransferase",20200926,-
2565781,42365427,LC1Nh_RS05235,LC1Nh_RS05235,LC1Nh_1032,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365428,LC1Nh_RS05240,LC1Nh_RS05240,LC1Nh_1033,-,-,-,HAD hydrolase-like protein,protein-coding,-,-,-,HAD hydrolase-like protein,20200926,-
2565781,42365429,LC1Nh_RS05245,LC1Nh_RS05245,LC1Nh_1034,-,-,-,succinate--CoA ligase subunit alpha,protein-coding,-,-,-,succinate--CoA ligase subunit alpha,20200926,-
2565781,42365430,LC1Nh_RS05250,LC1Nh_RS05250,LC1Nh_1035,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365431,LC1Nh_RS05255,LC1Nh_RS05255,LC1Nh_1036,-,-,-,citryl-CoA lyase,protein-coding,-,-,-,citryl-CoA lyase,20200926,-
2565781,42365432,LC1Nh_RS05260,LC1Nh_RS05260,LC1Nh_1037,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365433,LC1Nh_RS05265,LC1Nh_RS05265,LC1Nh_1038,-,-,-,mechanosensitive ion channel,protein-coding,-,-,-,mechanosensitive ion channel,20200926,-
2565781,42365434,LC1Nh_RS05270,LC1Nh_RS05270,LC1Nh_1039,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365435,LC1Nh_RS05275,LC1Nh_RS05275,LC1Nh_1040,-,-,-,PH domain-containing protein,protein-coding,-,-,-,PH domain-containing protein,20200926,-
2565781,42365436,LC1Nh_RS05280,LC1Nh_RS05280,LC1Nh_1041,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365437,LC1Nh_RS05285,LC1Nh_RS05285,LC1Nh_1042,-,-,-,HIT domain-containing protein,protein-coding,-,-,-,HIT domain-containing protein,20200926,-
2565781,42365438,LC1Nh_RS05290,LC1Nh_RS05290,LC1Nh_1043,-,-,-,ZIP family metal transporter,protein-coding,-,-,-,ZIP family metal transporter,20200926,-
2565781,42365439,LC1Nh_RS05295,LC1Nh_RS05295,LC1Nh_1044,-,-,-,NUDIX domain-containing protein,protein-coding,-,-,-,NUDIX domain-containing protein,20200926,-
2565781,42365440,LC1Nh_RS05300,LC1Nh_RS05300,LC1Nh_1045,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365441,LC1Nh_RS05305,LC1Nh_RS05305,LC1Nh_1046,-,-,-,"ribbon-helix-helix protein, CopG family",protein-coding,-,-,-,"ribbon-helix-helix protein, CopG family",20200926,-
2565781,42365442,LC1Nh_RS05310,LC1Nh_RS05310,LC1Nh_1047,-,-,-,DNA-directed RNA polymerase subunit N,protein-coding,-,-,-,DNA-directed RNA polymerase subunit N,20200926,-
2565781,42365443,LC1Nh_RS05315,LC1Nh_RS05315,LC1Nh_1048,-,-,-,30S ribosomal protein S9,protein-coding,-,-,-,30S ribosomal protein S9,20200926,-
2565781,42365444,LC1Nh_RS05320,LC1Nh_RS05320,LC1Nh_1049,-,-,-,50S ribosomal protein L13,protein-coding,-,-,-,50S ribosomal protein L13,20200926,-
2565781,42365445,LC1Nh_RS05325,LC1Nh_RS05325,LC1Nh_1050,-,-,-,50S ribosomal protein L18e,protein-coding,-,-,-,50S ribosomal protein L18e,20200926,-
2565781,42365446,LC1Nh_RS05330,LC1Nh_RS05330,LC1Nh_1051,-,-,-,nucleotidyltransferase domain-containing protein,protein-coding,-,-,-,nucleotidyltransferase domain-containing protein,20200926,-
2565781,42365447,LC1Nh_RS05335,LC1Nh_RS05335,LC1Nh_1052,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365448,LC1Nh_RS05340,LC1Nh_RS05340,LC1Nh_1053,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365449,LC1Nh_RS05345,LC1Nh_RS05345,LC1Nh_1054,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365450,LC1Nh_RS05350,LC1Nh_RS05350,LC1Nh_1055,-,-,-,"ribbon-helix-helix protein, CopG family",protein-coding,-,-,-,"ribbon-helix-helix protein, CopG family",20191110,-
2565781,42365451,LC1Nh_RS05355,LC1Nh_RS05355,LC1Nh_1056,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365452,LC1Nh_RS05360,LC1Nh_RS05360,LC1Nh_1057,-,-,-,DUF433 domain-containing protein,protein-coding,-,-,-,DUF433 domain-containing protein,20191110,-
2565781,42365453,LC1Nh_RS05365,LC1Nh_RS05365,LC1Nh_1058,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365454,LC1Nh_RS05370,LC1Nh_RS05370,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365455,LC1Nh_RS05375,LC1Nh_RS05375,LC1Nh_1059,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365456,LC1Nh_RS05380,LC1Nh_RS05380,LC1Nh_1060,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365457,LC1Nh_RS05385,LC1Nh_RS05385,LC1Nh_1061,-,-,-,S-layer protein,protein-coding,-,-,-,S-layer protein,20191110,-
2565781,42365458,LC1Nh_RS05390,LC1Nh_RS05390,-,-,-,-,DUF433 domain-containing protein,protein-coding,-,-,-,DUF433 domain-containing protein,20191110,-
2565781,42365459,LC1Nh_RS05395,LC1Nh_RS05395,LC1Nh_1062,-,-,-,HTH domain-containing protein,protein-coding,-,-,-,HTH domain-containing protein,20200926,-
2565781,42365460,LC1Nh_RS05400,LC1Nh_RS05400,LC1Nh_1063,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365461,LC1Nh_RS05405,LC1Nh_RS05405,LC1Nh_1064,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365462,LC1Nh_RS05410,LC1Nh_RS05410,LC1Nh_1065,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365463,LC1Nh_RS05415,LC1Nh_RS05415,LC1Nh_1066,-,-,-,"ribbon-helix-helix protein, CopG family",protein-coding,-,-,-,"ribbon-helix-helix protein, CopG family",20200926,-
2565781,42365464,LC1Nh_RS05420,LC1Nh_RS05420,LC1Nh_1067,-,-,-,MarR family transcriptional regulator,protein-coding,-,-,-,MarR family transcriptional regulator,20200926,-
2565781,42365465,LC1Nh_RS05425,LC1Nh_RS05425,LC1Nh_1068,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365466,LC1Nh_RS05430,LC1Nh_RS05430,LC1Nh_1069,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365467,LC1Nh_RS05435,LC1Nh_RS05435,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365468,LC1Nh_RS05440,LC1Nh_RS05440,LC1Nh_1070,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365469,LC1Nh_RS05445,LC1Nh_RS05445,LC1Nh_1071,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365470,LC1Nh_RS05450,LC1Nh_RS05450,LC1Nh_1072,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365471,rpsK,LC1Nh_RS05455,LC1Nh_1073,-,-,-,30S ribosomal protein S11,protein-coding,-,-,-,30S ribosomal protein S11,20200926,-
2565781,42365472,LC1Nh_RS05460,LC1Nh_RS05460,LC1Nh_1074,-,-,-,30S ribosomal protein S4,protein-coding,-,-,-,30S ribosomal protein S4,20200926,-
2565781,42365473,LC1Nh_RS05465,LC1Nh_RS05465,LC1Nh_1075,-,-,-,30S ribosomal protein S13,protein-coding,-,-,-,30S ribosomal protein S13,20200926,-
2565781,42365474,LC1Nh_RS05470,LC1Nh_RS05470,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365475,LC1Nh_RS05475,LC1Nh_RS05475,LC1Nh_1076,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365476,LC1Nh_RS05480,LC1Nh_RS05480,LC1Nh_1077,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365477,LC1Nh_RS05485,LC1Nh_RS05485,LC1Nh_1078,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365478,LC1Nh_RS05490,LC1Nh_RS05490,LC1Nh_1079,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20191110,-
2565781,42365479,LC1Nh_RS05495,LC1Nh_RS05495,LC1Nh_1080,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365480,LC1Nh_RS05500,LC1Nh_RS05500,LC1Nh_1081,-,-,-,HNH endonuclease,protein-coding,-,-,-,HNH endonuclease,20191110,-
2565781,42365481,LC1Nh_RS05505,LC1Nh_RS05505,LC1Nh_1082,-,-,-,TetR family transcriptional regulator,protein-coding,-,-,-,TetR family transcriptional regulator,20200926,-
2565781,42365482,LC1Nh_RS05510,LC1Nh_RS05510,LC1Nh_1083,-,-,-,MMPL family transporter,protein-coding,-,-,-,MMPL family transporter,20200926,-
2565781,42365483,LC1Nh_RS05515,LC1Nh_RS05515,LC1Nh_1084,-,-,-,MMPL family transporter,protein-coding,-,-,-,MMPL family transporter,20200926,-
2565781,42365484,LC1Nh_RS05520,LC1Nh_RS05520,LC1Nh_1085,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365485,LC1Nh_RS05525,LC1Nh_RS05525,LC1Nh_1086,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365486,LC1Nh_RS05530,LC1Nh_RS05530,LC1Nh_1087,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365487,LC1Nh_RS05535,LC1Nh_RS05535,LC1Nh_1088,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
2565781,42365488,LC1Nh_RS05540,LC1Nh_RS05540,LC1Nh_1089,-,-,-,CBS domain-containing protein,protein-coding,-,-,-,CBS domain-containing protein,20200926,-
2565781,42365489,LC1Nh_RS05545,LC1Nh_RS05545,LC1Nh_1090,-,-,-,-,tRNA,-,-,-,-,20191110,-
2565781,42365490,LC1Nh_RS05550,LC1Nh_RS05550,LC1Nh_1091,-,-,-,RNA-guided pseudouridylation complex pseudouridine synthase subunit Cbf5,protein-coding,-,-,-,RNA-guided pseudouridylation complex pseudouridine synthase subunit Cbf5,20200926,-
2565781,42365491,LC1Nh_RS05555,LC1Nh_RS05555,LC1Nh_1092,-,-,-,DUF106 domain-containing protein,protein-coding,-,-,-,DUF106 domain-containing protein,20200926,-
2565781,42365492,secY,LC1Nh_RS05560,LC1Nh_1093,-,-,-,preprotein translocase subunit SecY,protein-coding,-,-,-,preprotein translocase subunit SecY,20200926,-
