#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
41875,18158058,Rps12,BathyMg00251,-,-,MT,-,ribosomal protein S12,protein-coding,-,-,-,-,20160827,-
41875,19014697,Bathy07g02080,Bathy07g02080,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014698,Bathy07g02090,Bathy07g02090,-,-,7,-,angio-associated migratory cell protein,protein-coding,-,-,-,-,20170826,-
41875,19014699,Bathy07g02100,Bathy07g02100,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014700,Bathy07g02110,Bathy07g02110,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014701,Bathy07g02120,Bathy07g02120,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014702,Bathy07g02130,Bathy07g02130,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014703,Bathy07g02140,Bathy07g02140,-,-,7,-,60S ribosomal protein L11,protein-coding,-,-,-,-,20170826,-
41875,19014704,Bathy07g02150,Bathy07g02150,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014705,Bathy07g02160,Bathy07g02160,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014706,Bathy07g02170,Bathy07g02170,-,-,7,-,ammonium transporter,protein-coding,-,-,-,-,20170826,-
41875,19014707,Bathy07g02180,Bathy07g02180,-,-,7,-,"prasinophyte specific chlorophyll a/b-binding protein, chloroplast precursor",protein-coding,-,-,-,-,20170826,-
41875,19014708,Bathy07g02190,Bathy07g02190,-,-,7,-,"prasinophyte specific chlorophyll a/b-binding protein, chloroplast precursor",protein-coding,-,-,-,-,20170826,-
41875,19014709,Bathy07g02200,Bathy07g02200,-,-,7,-,"prasinophyte specific chlorophyll a/b-binding protein, chloroplast precursor",protein-coding,-,-,-,-,20170826,-
41875,19014710,Bathy07g02210,Bathy07g02210,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014711,Bathy07g02220,Bathy07g02220,-,-,7,-,ATP-dependent RNA helicase,protein-coding,-,-,-,-,20170826,-
41875,19014712,Bathy07g02230,Bathy07g02230,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014713,Bathy07g02240,Bathy07g02240,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014714,Bathy07g02250,Bathy07g02250,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014715,Bathy07g02260,Bathy07g02260,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014716,Bathy07g02270,Bathy07g02270,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014717,Bathy07g02280,Bathy07g02280,-,-,7,-,replication factor C subunit 2,protein-coding,-,-,-,-,20170826,-
41875,19014718,Bathy07g02290,Bathy07g02290,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014719,Bathy07g02300,Bathy07g02300,-,-,7,-,uroporphyrinogen decarboxylase,protein-coding,-,-,-,-,20170826,-
41875,19014720,Bathy07g02310,Bathy07g02310,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014721,Bathy07g02320,Bathy07g02320,-,-,7,-,cation diffusion facilitator family transporter,protein-coding,-,-,-,-,20170826,-
41875,19014722,Bathy07g02330,Bathy07g02330,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014723,Bathy07g02340,Bathy07g02340,-,-,7,-,macrophage migration inhibitory factor,protein-coding,-,-,-,-,20170826,-
41875,19014724,Bathy07g02350,Bathy07g02350,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014725,Bathy07g02360,Bathy07g02360,-,-,7,-,Microsomal glutathione S-transferase 3,protein-coding,-,-,-,-,20170826,-
41875,19014726,Bathy07g02370,Bathy07g02370,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014727,Bathy07g02380,Bathy07g02380,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014728,Bathy07g02390,Bathy07g02390,-,-,7,-,rhodanese-like domain protein,protein-coding,-,-,-,-,20170826,-
41875,19014729,Bathy07g02400,Bathy07g02400,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014730,Bathy07g02410,Bathy07g02410,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014731,Bathy07g02420,Bathy07g02420,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014732,Bathy07g02430,Bathy07g02430,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014733,Bathy07g02440,Bathy07g02440,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014734,Bathy07g02450,Bathy07g02450,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014735,Bathy07g02460,Bathy07g02460,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014736,Bathy07g02470,Bathy07g02470,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014737,Bathy07g02480,Bathy07g02480,-,-,7,-,ribonuclease HII,protein-coding,-,-,-,-,20170826,-
41875,19014738,Bathy07g02490,Bathy07g02490,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014739,Bathy07g02500,Bathy07g02500,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014740,Bathy07g02510,Bathy07g02510,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014741,Bathy07g02520,Bathy07g02520,-,-,7,-,GTP pyrophosphokinase,protein-coding,-,-,-,-,20170826,-
41875,19014742,Bathy07g02530,Bathy07g02530,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014743,Bathy07g02540,Bathy07g02540,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014744,Bathy07g02550,Bathy07g02550,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014745,Bathy07g02560,Bathy07g02560,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014746,Bathy07g02570,Bathy07g02570,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014747,Bathy07g02580,Bathy07g02580,-,-,7,-,DNA excision repair protein Rad2,protein-coding,-,-,-,-,20170826,-
41875,19014748,Bathy07g02590,Bathy07g02590,-,-,7,-,ankyrin repeat protein,protein-coding,-,-,-,-,20170826,-
41875,19014749,Bathy07g02600,Bathy07g02600,-,-,7,-,"radical SAM enzyme, Cfr family",protein-coding,-,-,-,-,20170826,-
41875,19014750,Bathy07g02610,Bathy07g02610,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014751,Bathy07g02620,Bathy07g02620,-,-,7,-,protein of unknown function DUF140,protein-coding,-,-,-,-,20170826,-
41875,19014752,Bathy07g02630,Bathy07g02630,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014753,Bathy07g02640,Bathy07g02640,-,-,7,-,hypothetical protein AURANDRAFT_64988,protein-coding,-,-,-,-,20170826,-
41875,19014754,Bathy07g02650,Bathy07g02650,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014755,Bathy07g02660,Bathy07g02660,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014756,Bathy07g02670,Bathy07g02670,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014757,Bathy07g02680,Bathy07g02680,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014758,Bathy07g02690,Bathy07g02690,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014759,Bathy07g02700,Bathy07g02700,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014760,Bathy07g02710,Bathy07g02710,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014761,Bathy07g02720,Bathy07g02720,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014762,Bathy07g02730,Bathy07g02730,-,-,7,-,RAD51C protein,protein-coding,-,-,-,-,20170826,-
41875,19014763,Bathy07g02740,Bathy07g02740,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014764,Bathy07g02750,Bathy07g02750,-,-,7,-,FACT complex subunit SPT16,protein-coding,-,-,-,-,20170826,-
41875,19014765,Bathy07g02760,Bathy07g02760,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014766,Bathy07g02770,Bathy07g02770,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014767,Bathy07g02780,Bathy07g02780,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014768,Bathy07g02790,Bathy07g02790,-,-,7,-,DNA topoisomerase I,protein-coding,-,-,-,-,20170826,-
41875,19014769,Bathy07g02800,Bathy07g02800,-,-,7,-,DSBA oxidoreductase,protein-coding,-,-,-,-,20170826,-
41875,19014770,Bathy07g02810,Bathy07g02810,-,-,7,-,prasinophyte-specific protein-4,protein-coding,-,-,-,-,20170826,-
41875,19014771,Bathy07g02820,Bathy07g02820,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014772,Bathy07g02830,Bathy07g02830,-,-,7,-,Charged multivesicular body protein 2a,protein-coding,-,-,-,-,20170826,-
41875,19014773,Bathy07g02840,Bathy07g02840,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014774,Bathy07g02850,Bathy07g02850,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014775,Bathy07g02860,Bathy07g02860,-,-,7,-,ApaG,protein-coding,-,-,-,-,20170826,-
41875,19014776,Bathy07g02870,Bathy07g02870,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014777,Bathy07g02880,Bathy07g02880,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014778,Bathy07g02890,Bathy07g02890,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014779,Bathy07g02900,Bathy07g02900,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014780,Bathy07g02910,Bathy07g02910,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014781,Bathy07g02920,Bathy07g02920,-,-,7,-,DNA-dependent protein kinase catalytic subunit,protein-coding,-,-,-,-,20170826,-
41875,19014782,Bathy07g02930,Bathy07g02930,-,-,7,-,ataxia telangiectasia mutated,protein-coding,-,-,-,-,20170826,-
41875,19014783,Bathy07g02940,Bathy07g02940,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014784,Bathy07g02950,Bathy07g02950,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014785,Bathy07g02960,Bathy07g02960,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014786,Bathy07g02970,Bathy07g02970,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014787,Bathy07g02980,Bathy07g02980,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014788,Bathy07g02990,Bathy07g02990,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014789,Bathy07g03000,Bathy07g03000,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014790,Bathy07g03010,Bathy07g03010,-,-,7,-,taurine catabolism dioxygenase TauD,protein-coding,-,-,-,-,20170826,-
41875,19014791,Bathy07g03020,Bathy07g03020,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014792,Bathy07g03030,Bathy07g03030,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014793,Bathy07g03040,Bathy07g03040,-,-,7,-,U6 snRNA-associated Sm-like protein LSm1,protein-coding,-,-,-,-,20170826,-
41875,19014794,Bathy07g03050,Bathy07g03050,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014795,Bathy07g03060,Bathy07g03060,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014796,Bathy07g03070,Bathy07g03070,-,-,7,-,peptide chain release factor 1,protein-coding,-,-,-,-,20170826,-
41875,19014797,Bathy07g03080,Bathy07g03080,-,-,7,-,2OG-Fe(II) oxygenase,protein-coding,-,-,-,-,20170826,-
41875,19014798,Bathy07g03090,Bathy07g03090,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014799,Bathy07g03100,Bathy07g03100,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014800,Bathy07g03110,Bathy07g03110,-,-,7,-,F-box family protein,protein-coding,-,-,-,-,20170826,-
41875,19014801,Bathy07g03120,Bathy07g03120,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014802,Bathy07g03130,Bathy07g03130,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014803,Bathy07g03140,Bathy07g03140,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014804,Bathy07g03150,Bathy07g03150,-,-,7,-,GDP-L-fucose synthetase,protein-coding,-,-,-,-,20170826,-
41875,19014805,Bathy07g03160,Bathy07g03160,-,-,7,-,uracil-DNA glycosylase,protein-coding,-,-,-,-,20170826,-
41875,19014806,Bathy07g03170,Bathy07g03170,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014807,Bathy07g03180,Bathy07g03180,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014808,Bathy07g03190,Bathy07g03190,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014809,Bathy07g03200,Bathy07g03200,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014810,Bathy07g03210,Bathy07g03210,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014811,Bathy07g03220,Bathy07g03220,-,-,7,-,mitochondrial carrier family,protein-coding,-,-,-,-,20170826,-
41875,19014812,Bathy07g03230,Bathy07g03230,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014813,Bathy07g03240,Bathy07g03240,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014814,Bathy07g03250,Bathy07g03250,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014815,Bathy07g03260,Bathy07g03260,-,-,7,-,threonine dehydratase,protein-coding,-,-,-,-,20170826,-
41875,19014816,Bathy07g03270,Bathy07g03270,-,-,7,-,Rad51 DNA recombinase 4,protein-coding,-,-,-,-,20170826,-
41875,19014817,Bathy07g03280,Bathy07g03280,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014818,Bathy07g03290,Bathy07g03290,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014819,Bathy07g03300,Bathy07g03300,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014820,Bathy07g03310,Bathy07g03310,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014821,Bathy07g03320,Bathy07g03320,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014822,Bathy07g03330,Bathy07g03330,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014823,Bathy07g03340,Bathy07g03340,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014824,Bathy07g03350,Bathy07g03350,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014825,Bathy07g03360,Bathy07g03360,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014826,Bathy07g03370,Bathy07g03370,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014827,Bathy07g03380,Bathy07g03380,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014828,Bathy07g03390,Bathy07g03390,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014829,Bathy07g03400,Bathy07g03400,-,-,7,-,chlorophyllide a oxygenase,protein-coding,-,-,-,-,20170826,-
41875,19014830,Bathy07g03410,Bathy07g03410,-,-,7,-,FO synthase,protein-coding,-,-,-,-,20170826,-
41875,19014831,Bathy07g03420,Bathy07g03420,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014832,Bathy07g03430,Bathy07g03430,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014833,Bathy07g03440,Bathy07g03440,-,-,7,-,hypothetical protein CHLNCDRAFT_53413,protein-coding,-,-,-,-,20170826,-
41875,19014834,Bathy07g03450,Bathy07g03450,-,-,7,-,alpha-tubulin,protein-coding,-,-,-,-,20170826,-
41875,19014835,Bathy07g03460,Bathy07g03460,-,-,7,-,kinesin K39,protein-coding,-,-,-,-,20170826,-
41875,19014836,Bathy07g03470,Bathy07g03470,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014837,Bathy07g03480,Bathy07g03480,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014838,Bathy07g03490,Bathy07g03490,-,-,7,-,phosphoribosylamine--glycine ligase,protein-coding,-,-,-,-,20170826,-
41875,19014839,Bathy07g03500,Bathy07g03500,-,-,7,-,geranylgeranyl pyrophosphate synthase,protein-coding,-,-,-,-,20170826,-
41875,19014840,Bathy07g03510,Bathy07g03510,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014841,Bathy07g03520,Bathy07g03520,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014842,Bathy07g03530,Bathy07g03530,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014843,Bathy07g03540,Bathy07g03540,-,-,7,-,amino acid permease family protein,protein-coding,-,-,-,-,20170826,-
41875,19014844,Bathy07g03550,Bathy07g03550,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014845,Bathy07g03560,Bathy07g03560,-,-,7,-,Ribonucleotide reductase subunit,protein-coding,-,-,-,-,20170826,-
41875,19014846,Bathy07g03570,Bathy07g03570,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014847,Bathy07g03580,Bathy07g03580,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014848,Bathy07g03590,Bathy07g03590,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014849,Bathy07g03600,Bathy07g03600,-,-,7,-,polyubiquitin,protein-coding,-,-,-,-,20170826,-
41875,19014850,Bathy07g03610,Bathy07g03610,-,-,7,-,50S ribosomal protein L27,protein-coding,-,-,-,-,20170826,-
41875,19014851,Bathy07g03620,Bathy07g03620,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014852,Bathy07g03630,Bathy07g03630,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014853,Bathy07g03640,Bathy07g03640,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014854,Bathy07g03650,Bathy07g03650,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014855,Bathy07g03660,Bathy07g03660,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014856,Bathy07g03670,Bathy07g03670,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014857,Bathy07g03680,Bathy07g03680,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014858,Bathy07g03690,Bathy07g03690,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014859,Bathy07g03700,Bathy07g03700,-,-,7,-,ABC transporter family protein,protein-coding,-,-,-,-,20170826,-
41875,19014860,Bathy07g03710,Bathy07g03710,-,-,7,-,MiaB-like tRNA modifying enzyme YliG,protein-coding,-,-,-,-,20170826,-
41875,19014861,Bathy07g03720,Bathy07g03720,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014862,Bathy07g03730,Bathy07g03730,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014863,Bathy07g03740,Bathy07g03740,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014864,Bathy07g03750,Bathy07g03750,-,-,7,-,vacuolar protein-sorting protein bro1,protein-coding,-,-,-,-,20170826,-
41875,19014865,Bathy07g03760,Bathy07g03760,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014866,Bathy07g03770,Bathy07g03770,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014867,Bathy07g03780,Bathy07g03780,-,-,7,-,uroporphyrinogen III synthase,protein-coding,-,-,-,-,20170826,-
41875,19014868,Bathy07g03790,Bathy07g03790,-,-,7,-,DNA replication licensing factor MCM8,protein-coding,-,-,-,-,20170826,-
41875,19014869,Bathy07g03800,Bathy07g03800,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014870,Bathy07g03810,Bathy07g03810,-,-,7,-,60S ribosomal protein L26,protein-coding,-,-,-,-,20170826,-
41875,19014871,Bathy07g03820,Bathy07g03820,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014872,Bathy07g03830,Bathy07g03830,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014873,Bathy07g03840,Bathy07g03840,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014874,Bathy07g03850,Bathy07g03850,-,-,7,-,PREDICTED: similar to predicted protein,protein-coding,-,-,-,-,20170826,-
41875,19014875,Bathy07g03860,Bathy07g03860,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014876,Bathy07g03870,Bathy07g03870,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014877,Bathy07g03880,Bathy07g03880,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014878,Bathy07g03890,Bathy07g03890,-,-,7,-,Protein containing DUF124,protein-coding,-,-,-,-,20170826,-
41875,19014879,Bathy07g03900,Bathy07g03900,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014880,Bathy07g03910,Bathy07g03910,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014881,Bathy07g03920,Bathy07g03920,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014882,Bathy07g03930,Bathy07g03930,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014883,Bathy07g03940,Bathy07g03940,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014884,Bathy07g03950,Bathy07g03950,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014885,Bathy07g03960,Bathy07g03960,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014886,Bathy07g03970,Bathy07g03970,-,-,7,-,formamidopyrimidine-DNA glycosylase,protein-coding,-,-,-,-,20170826,-
41875,19014887,Bathy07g03980,Bathy07g03980,-,-,7,-,F3F9.7,protein-coding,-,-,-,-,20170826,-
41875,19014888,Bathy07g03990,Bathy07g03990,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
41875,19014889,Bathy07g04000,Bathy07g04000,-,-,7,-,hypothetical protein,protein-coding,-,-,-,-,20170826,-
