#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
5698,40323934,TraAM80_00001,TraAM80_00001,-,-,Unknown,-,"putative immunodominant antigen, putative,tc40 antigen-like",protein-coding,-,-,-,"putative immunodominant antigen, putative,tc40 antigen-like",20200918,-
5698,40330709,TraAM80_06776,TraAM80_06776,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330710,TraAM80_06777,TraAM80_06777,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330711,TraAM80_06778,TraAM80_06778,-,-,Unknown,-,translation initiation factor 3 subunit K,protein-coding,-,-,-,translation initiation factor 3 subunit K,20200918,-
5698,40330712,TraAM80_06779,TraAM80_06779,-,-,Unknown,-,small nuclear ribonucleoprotein component-like protein,protein-coding,-,-,-,small nuclear ribonucleoprotein component-like protein,20200918,-
5698,40330713,TraAM80_06780,TraAM80_06780,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40330714,TraAM80_06781,TraAM80_06781,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330715,TraAM80_06782,TraAM80_06782,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330716,TraAM80_06783,TraAM80_06783,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330717,TraAM80_06784,TraAM80_06784,-,-,Unknown,-,protein phosphatase methylesterase 1,protein-coding,-,-,-,protein phosphatase methylesterase 1,20200918,-
5698,40330718,TraAM80_06785,TraAM80_06785,-,-,Unknown,-,putative vacuolar proton-ATPase-like protein,protein-coding,-,-,-,putative vacuolar proton-ATPase-like protein,20200918,-
5698,40330719,TraAM80_06786,TraAM80_06786,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330720,TraAM80_06787,TraAM80_06787,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330721,TraAM80_06788,TraAM80_06788,-,-,Unknown,-,putative CLIP-associating protein 1-like,protein-coding,-,-,-,putative CLIP-associating protein 1-like,20200918,-
5698,40330722,TraAM80_06789,TraAM80_06789,-,-,Unknown,-,4SNc-Tudor domain protein,protein-coding,-,-,-,4SNc-Tudor domain protein,20200918,-
5698,40330723,TraAM80_06790,TraAM80_06790,-,-,Unknown,-,ubiquitin-conjugating enzyme protein,protein-coding,-,-,-,ubiquitin-conjugating enzyme protein,20200918,-
5698,40330724,TraAM80_06791,TraAM80_06791,-,-,Unknown,-,calpain-like cysteine peptidase,protein-coding,-,-,-,calpain-like cysteine peptidase,20200918,-
5698,40330725,TraAM80_06792,TraAM80_06792,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330726,TraAM80_06793,TraAM80_06793,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330727,TraAM80_06794,TraAM80_06794,-,-,Unknown,-,putative pre-mRNA splicing factor,protein-coding,-,-,-,putative pre-mRNA splicing factor,20200918,-
5698,40330728,TraAM80_06795,TraAM80_06795,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330729,TraAM80_06796,TraAM80_06796,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330730,TraAM80_06797,TraAM80_06797,-,-,Unknown,-,putative DnaJ chaperone protein,protein-coding,-,-,-,putative DnaJ chaperone protein,20200918,-
5698,40330731,TraAM80_06798,TraAM80_06798,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330732,TraAM80_06799,TraAM80_06799,-,-,Unknown,-,putative helicase-like protein,protein-coding,-,-,-,putative helicase-like protein,20200918,-
5698,40330733,TraAM80_06800,TraAM80_06800,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330734,TraAM80_06801,TraAM80_06801,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330735,TraAM80_06802,TraAM80_06802,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330736,TraAM80_06803,TraAM80_06803,-,-,Unknown,-,dynein light chain,protein-coding,-,-,-,dynein light chain,20200918,-
5698,40330737,TraAM80_06804,TraAM80_06804,-,-,Unknown,-,putative nucleoside transporter 1,protein-coding,-,-,-,putative nucleoside transporter 1,20200918,-
5698,40330738,TraAM80_06805,TraAM80_06805,-,-,Unknown,-,meiotic nuclear division protein 1-like protein ,protein-coding,-,-,-,meiotic nuclear division protein 1-like protein ,20200918,-
5698,40330739,TraAM80_06806,TraAM80_06806,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40330740,TraAM80_06807,TraAM80_06807,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330741,TraAM80_06808,TraAM80_06808,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330742,TraAM80_06809,TraAM80_06809,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330743,TraAM80_06810,TraAM80_06810,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330744,TraAM80_06811,TraAM80_06811,-,-,Unknown,-,mitochondrial structure specific endonuclease I (SSE-1),protein-coding,-,-,-,mitochondrial structure specific endonuclease I (SSE-1),20200918,-
5698,40330745,TraAM80_06812,TraAM80_06812,-,-,Unknown,-,putative protein kinase,protein-coding,-,-,-,putative protein kinase,20200918,-
5698,40330746,TraAM80_06813,TraAM80_06813,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330747,TraAM80_06814,TraAM80_06814,-,-,Unknown,-,calcineurin B subunit,protein-coding,-,-,-,calcineurin B subunit,20200918,-
5698,40330748,TraAM80_06815,TraAM80_06815,-,-,Unknown,-,mitochondrial RNA binding complex 1 subunit,protein-coding,-,-,-,mitochondrial RNA binding complex 1 subunit,20200918,-
5698,40330749,TraAM80_06816,TraAM80_06816,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330750,TraAM80_06817,TraAM80_06817,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330751,TraAM80_06818,TraAM80_06818,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330752,TraAM80_06819,TraAM80_06819,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330753,TraAM80_06820,TraAM80_06820,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330754,TraAM80_06821,TraAM80_06821,-,-,Unknown,-,peroxidase,protein-coding,-,-,-,peroxidase,20200918,-
5698,40330755,TraAM80_06822,TraAM80_06822,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330756,TraAM80_06823,TraAM80_06823,-,-,Unknown,-,putative microtubule-binding protein,protein-coding,-,-,-,putative microtubule-binding protein,20200918,-
5698,40330757,TraAM80_06824,TraAM80_06824,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330758,TraAM80_06825,TraAM80_06825,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330759,TraAM80_06826,TraAM80_06826,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330760,TraAM80_06827,TraAM80_06827,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330761,TraAM80_06828,TraAM80_06828,-,-,Unknown,-,aquaporin-like protein,protein-coding,-,-,-,aquaporin-like protein,20200918,-
5698,40330762,TraAM80_06829,TraAM80_06829,-,-,Unknown,-,aquaporin-like protein,protein-coding,-,-,-,aquaporin-like protein,20200918,-
5698,40330763,TraAM80_06830,TraAM80_06830,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330764,TraAM80_06831,TraAM80_06831,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330765,TraAM80_06832,TraAM80_06832,-,-,Unknown,-,putative histone deacetylase,protein-coding,-,-,-,putative histone deacetylase,20200918,-
5698,40330766,TraAM80_06833,TraAM80_06833,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330767,TraAM80_06834,TraAM80_06834,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330768,TraAM80_06835,TraAM80_06835,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330769,TraAM80_06836,TraAM80_06836,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330770,TraAM80_06837,TraAM80_06837,-,-,Unknown,-,mitochondrial edited mRNA stability factor 1,protein-coding,-,-,-,mitochondrial edited mRNA stability factor 1,20200918,-
5698,40330771,TraAM80_06838,TraAM80_06838,-,-,Unknown,-,putative poly(A) polymerase,protein-coding,-,-,-,putative poly(A) polymerase,20200918,-
5698,40330772,TraAM80_06839,TraAM80_06839,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330773,TraAM80_06840,TraAM80_06840,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330774,TraAM80_06841,TraAM80_06841,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330775,TraAM80_06842,TraAM80_06842,-,-,Unknown,-,calpain-like cysteine peptidase,protein-coding,-,-,-,calpain-like cysteine peptidase,20200918,-
5698,40330776,TraAM80_06843,TraAM80_06843,-,-,Unknown,-,putative RNA-binding protein,protein-coding,-,-,-,putative RNA-binding protein,20200918,-
5698,40330777,TraAM80_06844,TraAM80_06844,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330778,TraAM80_06845,TraAM80_06845,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330779,TraAM80_06846,TraAM80_06846,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330780,TraAM80_06847,TraAM80_06847,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330781,TraAM80_06848,TraAM80_06848,-,-,Unknown,-,succinate dehydrogenase (quinone),protein-coding,-,-,-,succinate dehydrogenase (quinone),20200918,-
5698,40330782,TraAM80_06849,TraAM80_06849,-,-,Unknown,-,expression site-associated gene (ESAG-like) protein,protein-coding,-,-,-,expression site-associated gene (ESAG-like) protein,20200918,-
5698,40330783,TraAM80_06850,TraAM80_06850,-,-,Unknown,-,fatty acyl-CoA reductase,protein-coding,-,-,-,fatty acyl-CoA reductase,20200918,-
5698,40330784,TraAM80_06851,TraAM80_06851,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200918,-
5698,40330785,TraAM80_06852,TraAM80_06852,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200918,-
5698,40330786,TraAM80_06853,TraAM80_06853,-,-,Unknown,-,tRNA,tRNA,-,-,-,-,20200918,-
5698,40330787,TraAM80_06854,TraAM80_06854,-,-,Unknown,-,small GTP-binding protein Rab7,protein-coding,-,-,-,small GTP-binding protein Rab7,20200918,-
5698,40330788,TraAM80_06855,TraAM80_06855,-,-,Unknown,-,protein phosphatase 2C,protein-coding,-,-,-,protein phosphatase 2C,20200918,-
5698,40330789,TraAM80_06856,TraAM80_06856,-,-,Unknown,-,protein phosphatase 2C,protein-coding,-,-,-,protein phosphatase 2C,20200918,-
5698,40330790,TraAM80_06857,TraAM80_06857,-,-,Unknown,-,ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited),protein-coding,-,-,-,ADP-ribosylation factor guanine nucleotide-exchange factor 1(brefeldin A-inhibited),20200918,-
5698,40330791,TraAM80_06858,TraAM80_06858,-,-,Unknown,-,viral A-type inclusion protein,protein-coding,-,-,-,viral A-type inclusion protein,20200918,-
5698,40330792,TraAM80_06859,TraAM80_06859,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40330793,TraAM80_06860,TraAM80_06860,-,-,Unknown,-,putative antigenic protein,protein-coding,-,-,-,putative antigenic protein,20200918,-
5698,40330794,TraAM80_06861,TraAM80_06861,-,-,Unknown,-,antigenic protein,protein-coding,-,-,-,antigenic protein,20200918,-
5698,40330795,TraAM80_06862,TraAM80_06862,-,-,Unknown,-,antigenic protein,protein-coding,-,-,-,antigenic protein,20200918,-
5698,40330796,TraAM80_06863,TraAM80_06863,-,-,Unknown,-,kinesin-like protein,protein-coding,-,-,-,kinesin-like protein,20200918,-
5698,40330797,TraAM80_06864,TraAM80_06864,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330798,TraAM80_06865,TraAM80_06865,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330799,TraAM80_06866,TraAM80_06866,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330800,TraAM80_06867,TraAM80_06867,-,-,Unknown,-,putative sterol C-24 reductase,protein-coding,-,-,-,putative sterol C-24 reductase,20200918,-
5698,40330801,TraAM80_06868,TraAM80_06868,-,-,Unknown,-,putative protein phosphatase 2A regulatory subunit,protein-coding,-,-,-,putative protein phosphatase 2A regulatory subunit,20200918,-
5698,40330802,TraAM80_06869,TraAM80_06869,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330803,TraAM80_06870,TraAM80_06870,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330804,TraAM80_06871,TraAM80_06871,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330805,TraAM80_06872,TraAM80_06872,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330806,TraAM80_06873,TraAM80_06873,-,-,Unknown,-,putative intraflagellar transport protein 57,protein-coding,-,-,-,putative intraflagellar transport protein 57,20200918,-
5698,40330807,TraAM80_06874,TraAM80_06874,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330808,TraAM80_06875,TraAM80_06875,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330809,TraAM80_06876,TraAM80_06876,-,-,Unknown,-,RNA-binding protein,protein-coding,-,-,-,RNA-binding protein,20200918,-
5698,40330810,TraAM80_06877,TraAM80_06877,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330811,TraAM80_06878,TraAM80_06878,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330812,TraAM80_06879,TraAM80_06879,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330813,TraAM80_06880,TraAM80_06880,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
5698,40330814,TraAM80_06881,TraAM80_06881,-,-,Unknown,-,putative esterase,protein-coding,-,-,-,putative esterase,20200918,-
5698,40330815,TraAM80_06882,TraAM80_06882,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330816,TraAM80_06883,TraAM80_06883,-,-,Unknown,-,putative protein kinase,protein-coding,-,-,-,putative protein kinase,20200918,-
5698,40330817,TraAM80_06884,TraAM80_06884,-,-,Unknown,-,putative ras-related protein rab-14,protein-coding,-,-,-,putative ras-related protein rab-14,20200918,-
5698,40330818,TraAM80_06885,TraAM80_06885,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330819,TraAM80_06886,TraAM80_06886,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330820,TraAM80_06887,TraAM80_06887,-,-,Unknown,-,WD repeat domain 65,protein-coding,-,-,-,WD repeat domain 65,20200918,-
5698,40330821,TraAM80_06888,TraAM80_06888,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330822,TraAM80_06889,TraAM80_06889,-,-,Unknown,-,vitamin-K-epoxide reductase (warfarin-sensitive),protein-coding,-,-,-,vitamin-K-epoxide reductase (warfarin-sensitive),20200918,-
5698,40330823,TraAM80_06890,TraAM80_06890,-,-,Unknown,-,Thioredoxin domain-containing protein,protein-coding,-,-,-,Thioredoxin domain-containing protein,20200918,-
5698,40330824,TraAM80_06891,TraAM80_06891,-,-,Unknown,-,hypothetical protein,pseudo,-,-,-,-,20200918,-
5698,40330825,TraAM80_06892,TraAM80_06892,-,-,Unknown,-,dual specificity protein phosphatase,protein-coding,-,-,-,dual specificity protein phosphatase,20200918,-
5698,40330826,TraAM80_06893,TraAM80_06893,-,-,Unknown,-,60S ribosomal protein L12,protein-coding,-,-,-,60S ribosomal protein L12,20200918,-
5698,40330827,TraAM80_06894,TraAM80_06894,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330828,TraAM80_06895,TraAM80_06895,-,-,Unknown,-,serine/threonine protein phosphatase 2B catalytic subunit,protein-coding,-,-,-,serine/threonine protein phosphatase 2B catalytic subunit,20200918,-
5698,40330829,TraAM80_06896,TraAM80_06896,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330830,TraAM80_06897,TraAM80_06897,-,-,Unknown,-,putative short-chain dehydrogenase,protein-coding,-,-,-,putative short-chain dehydrogenase,20200918,-
5698,40330831,TraAM80_06898,TraAM80_06898,-,-,Unknown,-,putative lipase,protein-coding,-,-,-,putative lipase,20200918,-
5698,40330832,TraAM80_06899,TraAM80_06899,-,-,Unknown,-,short-chain dehydrogenase,protein-coding,-,-,-,short-chain dehydrogenase,20200918,-
5698,40330833,TraAM80_06900,TraAM80_06900,-,-,Unknown,-,protein kinase,protein-coding,-,-,-,protein kinase,20200918,-
5698,40330834,TraAM80_06901,TraAM80_06901,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330835,TraAM80_06902,TraAM80_06902,-,-,Unknown,-,putative endo-beta-N-acetylglucosaminidase,protein-coding,-,-,-,putative endo-beta-N-acetylglucosaminidase,20200918,-
5698,40330836,TraAM80_06903,TraAM80_06903,-,-,Unknown,-,vesicle-associated membrane protein,protein-coding,-,-,-,vesicle-associated membrane protein,20200918,-
5698,40330837,TraAM80_06904,TraAM80_06904,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330838,TraAM80_06905,TraAM80_06905,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330839,TraAM80_06906,TraAM80_06906,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200918,-
5698,40330840,TraAM80_06907,TraAM80_06907,-,-,Unknown,-,solute carrier family 20 (sodium-dependent phosphate transporter),protein-coding,-,-,-,solute carrier family 20 (sodium-dependent phosphate transporter),20200918,-
5698,40330841,TraAM80_06908,TraAM80_06908,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330842,TraAM80_06909,TraAM80_06909,-,-,Unknown,-,anti-silencing protein ASF 1,protein-coding,-,-,-,anti-silencing protein ASF 1,20200918,-
5698,40330843,TraAM80_06910,TraAM80_06910,-,-,Unknown,-,putative DNA repair protein BRCA2,protein-coding,-,-,-,putative DNA repair protein BRCA2,20200918,-
5698,40330844,TraAM80_06911,TraAM80_06911,-,-,Unknown,-,putative DNA repair protein BRCA2,protein-coding,-,-,-,putative DNA repair protein BRCA2,20200918,-
5698,40330845,TraAM80_06912,TraAM80_06912,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330846,TraAM80_06913,TraAM80_06913,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330847,TraAM80_06914,TraAM80_06914,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
5698,40330848,TraAM80_06915,TraAM80_06915,-,-,Unknown,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200922,-
