#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
229533,3293533,NEWENTRY,-,-,-,-,-,Record to support submission of GeneRIFs for a gene not in Gene (Gibberella zeae PH-1).,other,-,-,-,-,20210522,-
229533,23553698,FGSG_06571,FGSG_06571,-,-,4,-,coiled-coil domain-containing protein 25,protein-coding,-,-,-,-,20160910,-
229533,23553699,FGSG_06572,FGSG_06572,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553700,FGSG_06573,FGSG_06573,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553701,FGSG_06574,FGSG_06574,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23553702,FGSG_06575,FGSG_06575,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553703,FGSG_06576,FGSG_06576,-,-,4,-,arginyl-tRNA synthetase,protein-coding,-,-,-,-,20150226,-
229533,23553704,FGSG_06577,FGSG_06577,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553705,FGSG_06578,FGSG_06578,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553706,FGSG_06579,FGSG_06579,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23553707,FGSG_06580,FGSG_06580,-,-,4,-,acetyl-CoA carboxylase,protein-coding,-,-,-,-,20210424,-
229533,23553708,FGSG_06581,FGSG_06581,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553709,FGSG_06582,FGSG_06582,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150227,-
229533,23553710,FGSG_06583,FGSG_06583,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20170520,-
229533,23553711,FGSG_06584,FGSG_06584,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553712,FGSG_06586,FGSG_06586,-,-,4,-,tRNA pseudouridine synthase 1,protein-coding,-,-,-,-,20210212,-
229533,23553713,FGSG_06587,FGSG_06587,-,-,4,-,40S ribosomal protein S7,protein-coding,-,-,-,-,20210212,-
229533,23553714,FGSG_06588,FGSG_06588,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553715,FGSG_06589,FGSG_06589,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23553716,FGSG_06590,FGSG_06590,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23553717,FGSG_06591,FGSG_06591,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553718,FGSG_06592,FGSG_06592,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23553719,FGSG_06593,FGSG_06593,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553720,FGSG_06594,FGSG_06594,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553721,FGSG_06595,FGSG_06595,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553722,FGSG_06596,FGSG_06596,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553723,FGSG_06597,FGSG_06597,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553724,FGSG_06598,FGSG_06598,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23553725,FGSG_06599,FGSG_06599,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553726,FGSG_06600,FGSG_06600,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23553727,FGSG_06601,FGSG_06601,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23553728,FGSG_06602,FGSG_06602,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553729,FGSG_06605,FGSG_06605,-,-,4,-,beta-glucosidase 1 precursor,protein-coding,-,-,-,-,20210212,-
229533,23553730,FGSG_06606,FGSG_06606,-,-,4,-,Delta(14)-sterol reductase,protein-coding,-,-,-,-,20160813,-
229533,23553731,FGSG_06607,FGSG_06607,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553732,FGSG_06608,FGSG_06608,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553733,FGSG_06609,FGSG_06609,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553734,FGSG_06610,FGSG_06610,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553735,FGSG_06611,FGSG_06611,-,-,4,-,tubulin beta chain,protein-coding,-,-,-,-,20170930,-
229533,23553736,FGSG_06612,FGSG_06612,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23553737,FGSG_06613,FGSG_06613,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553738,FGSG_06614,FGSG_06614,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553739,FGSG_06615,FGSG_06615,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553740,FGSG_06616,FGSG_06616,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553741,FGSG_06617,FGSG_06617,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150718,-
229533,23553742,FGSG_06618,FGSG_06618,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553743,FGSG_06619,FGSG_06619,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23553744,FGSG_06620,FGSG_06620,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553745,FGSG_06621,FGSG_06621,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553746,FGSG_06622,FGSG_06622,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23553747,FGSG_06623,FGSG_06623,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553748,FGSG_06624,FGSG_06624,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553749,FGSG_06625,FGSG_06625,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553750,FGSG_06626,FGSG_06626,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553751,FGSG_06627,FGSG_06627,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553752,FGSG_06628,FGSG_06628,-,-,4,-,ATP-dependent RNA helicase DRS1,protein-coding,-,-,-,-,20210212,-
229533,23553753,FGSG_06629,FGSG_06629,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553754,FGSG_06630,FGSG_06630,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553755,FGSG_06631,FGSG_06631,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553756,FGSG_06632,FGSG_06632,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553757,FGSG_06633,FGSG_06633,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553758,FGSG_06634,FGSG_06634,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553759,FGSG_06635,FGSG_06635,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553760,FGSG_06636,FGSG_06636,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553761,FGSG_06637,FGSG_06637,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553762,FGSG_06638,FGSG_06638,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553763,FGSG_06639,FGSG_06639,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23553764,FGSG_06640,FGSG_06640,-,-,4,-,ADP-ribosylation factor 1,protein-coding,-,-,-,-,20170930,-
229533,23553765,FGSG_06641,FGSG_06641,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553766,FGSG_06642,FGSG_06642,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553767,FGSG_06643,FGSG_06643,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553768,FGSG_06644,FGSG_06644,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553769,FGSG_06645,FGSG_06645,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553770,FGSG_06646,FGSG_06646,-,-,4,-,GTP-binding protein SAR1,protein-coding,-,-,-,-,20170930,-
229533,23553771,FGSG_06647,FGSG_06647,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553772,FGSG_06649,FGSG_06649,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553773,FGSG_06650,FGSG_06650,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553774,FGSG_06651,FGSG_06651,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553775,FGSG_06652,FGSG_06652,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23553776,FGSG_06653,FGSG_06653,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553777,FGSG_06654,FGSG_06654,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553778,FGSG_06655,FGSG_06655,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553779,FGSG_06656,FGSG_06656,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553780,FGSG_06657,FGSG_06657,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553781,FGSG_06658,FGSG_06658,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553782,FGSG_06659,FGSG_06659,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23553783,FGSG_06660,FGSG_06660,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23553784,FGSG_06661,FGSG_06661,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553785,FGSG_06662,FGSG_06662,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553786,FGSG_06663,FGSG_06663,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150227,-
229533,23553787,FGSG_06664,FGSG_06664,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553788,FGSG_06665,FGSG_06665,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553789,FGSG_06666,FGSG_06666,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23553790,FGSG_06668,FGSG_06668,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553791,FGSG_06669,FGSG_06669,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553792,FGSG_06670,FGSG_06670,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553793,FGSG_06671,FGSG_06671,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553794,FGSG_06672,FGSG_06672,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553795,FGSG_06673,FGSG_06673,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553796,FGSG_06674,FGSG_06674,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23553797,FGSG_06675,FGSG_06675,-,-,4,-,3-isopropylmalate dehydrogenase,protein-coding,-,-,-,-,20150715,-
229533,23553798,FGSG_06676,FGSG_06676,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553799,FGSG_06677,FGSG_06677,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553800,FGSG_06678,FGSG_06678,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553801,FGSG_06679,FGSG_06679,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553802,FGSG_06680,FGSG_06680,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553803,FGSG_06681,FGSG_06681,-,-,4,-,S-formylglutathione hydrolase,protein-coding,-,-,-,-,20210212,-
229533,23553804,FGSG_06682,FGSG_06682,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553805,FGSG_06683,FGSG_06683,-,-,4,-,DNA-directed RNA polymerases I,protein-coding,-,-,-,-,20210123,-
229533,23553806,FGSG_06684,FGSG_06684,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553807,FGSG_06685,FGSG_06685,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553808,FGSG_06686,FGSG_06686,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553809,FGSG_06687,FGSG_06687,-,-,4,-,polyadenylation factor subunit 2,protein-coding,-,-,-,-,20170930,-
229533,23553810,FGSG_06688,FGSG_06688,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553811,FGSG_06689,FGSG_06689,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553812,FGSG_06690,FGSG_06690,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553813,FGSG_06691,FGSG_06691,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553814,FGSG_06692,FGSG_06692,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553815,FGSG_06693,FGSG_06693,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553816,FGSG_06694,FGSG_06694,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553817,FGSG_06695,FGSG_06695,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23553818,FGSG_06696,FGSG_06696,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553819,FGSG_06697,FGSG_06697,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553820,FGSG_06698,FGSG_06698,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553821,FGSG_06699,FGSG_06699,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553822,FGSG_06700,FGSG_06700,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23553823,FGSG_06701,FGSG_06701,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553824,FGSG_06702,FGSG_06702,-,-,4,-,triosephosphate isomerase,protein-coding,-,-,-,-,20160813,-
229533,23553825,FGSG_06703,FGSG_06703,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553826,FGSG_06705,FGSG_06705,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23553827,FGSG_06706,FGSG_06706,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553828,FGSG_06707,FGSG_06707,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553829,FGSG_06708,FGSG_06708,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553830,FGSG_06709,FGSG_06709,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553831,FGSG_06710,FGSG_06710,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553832,FGSG_06711,FGSG_06711,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160325,-
229533,23553833,FGSG_06712,FGSG_06712,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553834,FGSG_06715,FGSG_06715,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553835,FGSG_06716,FGSG_06716,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150702,-
229533,23553836,FGSG_06717,FGSG_06717,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553837,FGSG_06718,FGSG_06718,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553838,FGSG_06719,FGSG_06719,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553839,FGSG_06720,FGSG_06720,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23553840,FGSG_06721,FGSG_06721,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553841,FGSG_06722,FGSG_06722,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553842,FGSG_06723,FGSG_06723,-,-,4,-,import inner membrane translocase subunit TIM14,protein-coding,-,-,-,-,20210212,-
229533,23553843,FGSG_06724,FGSG_06724,-,-,4,-,ribosome biogenesis protein RLP24,protein-coding,-,-,-,-,20210123,-
229533,23553844,FGSG_06725,FGSG_06725,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553845,FGSG_06726,FGSG_06726,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553846,FGSG_06727,FGSG_06727,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553847,FGSG_06728,FGSG_06728,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553848,FGSG_06730,FGSG_06730,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553849,FGSG_06731,FGSG_06731,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553850,FGSG_06733,FGSG_06733,-,-,4,-,catalase,protein-coding,-,-,-,-,20160813,-
229533,23553851,FGSG_06734,FGSG_06734,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553852,FGSG_06735,FGSG_06735,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553853,FGSG_06736,FGSG_06736,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553854,FGSG_06737,FGSG_06737,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553855,FGSG_06738,FGSG_06738,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210417,-
229533,23553856,FGSG_06739,FGSG_06739,-,-,4,-,pre-mRNA-splicing factor SYF2,protein-coding,-,-,-,-,20210212,-
229533,23553857,FGSG_06740,FGSG_06740,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23553858,FGSG_06741,FGSG_06741,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553859,FGSG_06742,FGSG_06742,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553860,FGSG_06743,FGSG_06743,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23553861,FGSG_06744,FGSG_06744,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553862,FGSG_06745,FGSG_06745,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553863,FGSG_06746,FGSG_06746,-,-,4,-,pre-mRNA-splicing factor ini1,protein-coding,-,-,-,-,20160813,-
229533,23553864,FGSG_06748,FGSG_06748,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553865,FGSG_06749,FGSG_06749,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553866,FGSG_06750,FGSG_06750,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150226,-
229533,23553867,FGSG_06751,FGSG_06751,-,-,4,-,4-aminobutyrate aminotransferase,protein-coding,-,-,-,-,20160813,-
229533,23553868,FGSG_06752,FGSG_06752,-,-,4,-,succinate-semialdehyde dehydrogenase,protein-coding,-,-,-,-,20150715,-
229533,23553869,FGSG_06754,FGSG_06754,-,-,4,-,chromosome segregation protein sudA,protein-coding,-,-,-,-,20210417,-
229533,23553870,FGSG_06755,FGSG_06755,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210424,-
229533,23553871,FGSG_06756,FGSG_06756,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553872,FGSG_06757,FGSG_06757,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553873,FGSG_06758,FGSG_06758,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553874,FGSG_06759,FGSG_06759,-,-,4,-,sporulation protein RMD1,protein-coding,-,-,-,-,20150715,-
229533,23553875,FGSG_06760,FGSG_06760,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553876,FGSG_06761,FGSG_06761,-,-,4,-,T-complex protein 1 subunit theta,protein-coding,-,-,-,-,20210212,-
229533,23553877,FGSG_06762,FGSG_06762,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553878,FGSG_06763,FGSG_06763,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553879,FGSG_06764,FGSG_06764,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553880,FGSG_06765,FGSG_06765,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553881,FGSG_06766,FGSG_06766,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553882,FGSG_06767,FGSG_06767,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553883,FGSG_06768,FGSG_06768,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553884,FGSG_06769,FGSG_06769,-,-,4,-,ubiquitin-protein ligase BRE1,protein-coding,-,-,-,-,20170210,-
229533,23553885,FGSG_06770,FGSG_06770,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553886,FGSG_06771,FGSG_06771,-,-,4,-,multidrug resistance protein 1,protein-coding,-,-,-,-,20210320,-
229533,23553887,FGSG_06772,FGSG_06772,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553888,FGSG_06773,FGSG_06773,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23553889,FGSG_06774,FGSG_06774,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553890,FGSG_06775,FGSG_06775,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210212,-
229533,23553891,FGSG_06776,FGSG_06776,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23553892,FGSG_06777,FGSG_06777,-,-,4,-,DNA replication licensing factor mcm5,protein-coding,-,-,-,-,20210212,-
229533,23553893,FGSG_06778,FGSG_06778,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553894,FGSG_06779,FGSG_06779,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150223,-
229533,23553895,FGSG_06780,FGSG_06780,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553896,FGSG_06781,FGSG_06781,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20210320,-
229533,23553897,FGSG_06782,FGSG_06782,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553898,FGSG_06783,FGSG_06783,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553899,FGSG_06784,FGSG_06784,-,-,4,-,farnesyl pyrophosphate synthetase,protein-coding,-,-,-,-,20210212,-
229533,23553900,FGSG_06785,FGSG_06785,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553901,FGSG_06786,FGSG_06786,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
229533,23553902,FGSG_06787,FGSG_06787,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553903,FGSG_06788,FGSG_06788,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553904,FGSG_06789,FGSG_06789,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20170930,-
229533,23553905,FGSG_06790,FGSG_06790,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160813,-
229533,23553906,FGSG_06791,FGSG_06791,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20150715,-
229533,23553907,FGSG_06792,FGSG_06792,-,-,4,-,hypothetical protein,protein-coding,-,-,-,-,20160910,-
