#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
242507,2674091,MGG_00839,MGG_00839,-,-,5,-,vacuolar protein sorting-associated protein 74,protein-coding,-,-,-,vacuolar protein sorting-associated protein 74,20200919,-
242507,2683972,MGG_06003,MGG_06003,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2683973,MGG_06002,MGG_06002,-,-,3,-,folylpolyglutamate synthase,protein-coding,-,-,-,folylpolyglutamate synthase,20200919,-
242507,2683974,MGG_06001,MGG_06001,-,-,3,-,nuclear envelope morphology protein 1,protein-coding,-,-,-,nuclear envelope morphology protein 1,20200919,-
242507,2683975,MGG_06000,MGG_06000,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2683976,MGG_05999,MGG_05999,-,-,3,-,H/ACA ribonucleoprotein complex subunit 2,protein-coding,-,-,-,H/ACA ribonucleoprotein complex subunit 2,20200919,-
242507,2683979,MGG_05996,MGG_05996,-,-,3,-,ubiquitin C-terminal hydrolase,protein-coding,-,-,-,ubiquitin C-terminal hydrolase,20200919,-
242507,2683980,MGG_05995,MGG_05995,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2683981,MGG_05994,MGG_05994,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2683982,MGG_05993,MGG_05993,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2683983,MGG_05992,MGG_05992,-,-,3,-,sulfite oxidase,protein-coding,-,-,-,sulfite oxidase,20200919,-
242507,2683984,MGG_05991,MGG_05991,-,-,3,-,26S proteasome regulatory subunit rpn2,protein-coding,-,-,-,26S proteasome regulatory subunit rpn2,20200919,-
242507,2683985,MGG_05990,MGG_05990,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2683986,MGG_05989,MGG_05989,-,-,3,-,seprase,protein-coding,-,-,-,seprase,20200919,-
242507,2683987,MGG_05988,MGG_05988,-,-,3,-,lipid phosphate phosphatase 2,protein-coding,-,-,-,lipid phosphate phosphatase 2,20200919,-
242507,2683989,MGG_05987,MGG_05987,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2683990,MGG_05985,MGG_05985,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2683991,MGG_05984,MGG_05984,-,-,3,-,levo-lactonase,protein-coding,-,-,-,levo-lactonase,20200919,-
242507,2683992,MGG_05983,MGG_05983,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2683993,MGG_05982,MGG_05982,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2683994,MGG_05981,MGG_05981,-,-,3,-,glutamine amidotransferase subunit pdxT,protein-coding,-,-,-,glutamine amidotransferase subunit pdxT,20200919,-
242507,2683995,MGG_05980,MGG_05980,-,-,3,-,pyridoxine biosynthesis protein PDX1,protein-coding,-,-,-,pyridoxine biosynthesis protein PDX1,20200919,-
242507,2683996,MGG_05979,MGG_05979,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2683997,MGG_05978,MGG_05978,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2683998,MGG_05977,MGG_05977,-,-,3,-,signal recognition particle protein,protein-coding,-,-,-,signal recognition particle protein,20200924,-
242507,2683999,MGG_05976,MGG_05976,-,-,3,-,beta-lactamase,protein-coding,-,-,-,beta-lactamase,20200919,-
242507,2684002,MGG_13240,MGG_13240,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684003,MGG_05972,MGG_05972,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684005,MGG_05970,MGG_05970,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684006,MGG_05969,MGG_05969,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684007,MGG_05968,MGG_05968,-,-,3,-,endoribonuclease L-PSP,protein-coding,-,-,-,endoribonuclease L-PSP,20200919,-
242507,2684008,MGG_05967,MGG_05967,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684011,MGG_05964,MGG_05964,-,-,3,-,2Fe-2S iron-sulfur cluster binding domain-containing protein,protein-coding,-,-,-,2Fe-2S iron-sulfur cluster binding domain-containing protein,20200919,-
242507,2684012,MGG_05963,MGG_05963,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684013,MGG_05962,MGG_05962,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684014,MGG_05961,MGG_05961,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684015,MGG_05960,MGG_05960,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684016,MGG_05959,MGG_05959,-,-,3,-,bZIP transcription factor HapX,protein-coding,-,-,-,bZIP transcription factor HapX,20200919,-
242507,2684017,MGG_05958,MGG_05958,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684018,MGG_05957,MGG_05957,-,-,3,-,50S ribosomal protein L1,protein-coding,-,-,-,50S ribosomal protein L1,20200919,-
242507,2684019,MGG_05956,MGG_05956,-,-,3,-,glutamyl-tRNA synthetase,protein-coding,-,-,-,glutamyl-tRNA synthetase,20200919,-
242507,2684020,MGG_05955,MGG_05955,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684023,MGG_05952,MGG_05952,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684024,MGG_05951,MGG_05951,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684025,MGG_13246,MGG_13246,-,-,3,-,amine oxidase,protein-coding,-,-,-,amine oxidase,20200919,-
242507,2684026,MGG_05949,MGG_05949,-,-,3,-,acyl-CoA dehydrogenase,protein-coding,-,-,-,acyl-CoA dehydrogenase,20200919,-
242507,2684027,MGG_05948,MGG_05948,-,-,3,-,zinc knuckle domain-containing protein,protein-coding,-,-,-,zinc knuckle domain-containing protein,20200919,-
242507,2684029,MGG_05946,MGG_05946,-,-,3,-,high-affinity glucose transporter,protein-coding,-,-,-,high-affinity glucose transporter,20200919,-
242507,2684030,MGG_05945,MGG_05945,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684031,MGG_05944,MGG_05944,-,-,3,-,protoheme IX farnesyltransferase,protein-coding,-,-,-,protoheme IX farnesyltransferase,20200924,-
242507,2684032,MGG_05943,MGG_05943,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684033,MGG_05942,MGG_05942,-,-,3,-,flavin containing monooxygenase 9,protein-coding,-,-,-,flavin containing monooxygenase 9,20200919,-
242507,2684034,MGG_05941,MGG_05941,-,-,3,-,maltose permease MAL31,protein-coding,-,-,-,maltose permease MAL31,20200919,-
242507,2684035,MGG_05940,MGG_05940,-,-,3,-,short chain dehydrogenase,protein-coding,-,-,-,short chain dehydrogenase,20200919,-
242507,2684036,MGG_05939,MGG_05939,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684037,MGG_05938,MGG_05938,-,-,3,-,"2,2-dialkylglycine decarboxylase",protein-coding,-,-,-,"2,2-dialkylglycine decarboxylase",20200919,-
242507,2684038,MGG_05937,MGG_05937,-,-,3,-,dynamin family protein,protein-coding,-,-,-,dynamin family protein,20200919,-
242507,2684039,MGG_05936,MGG_05936,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684041,MGG_05934,MGG_05934,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684042,MGG_05933,MGG_05933,-,-,3,-,patatin family phospholipase,protein-coding,-,-,-,patatin family phospholipase,20200919,-
242507,2684044,MGG_05931,MGG_05931,-,-,3,-,NAD-binding Rossmann fold oxidoreductase,protein-coding,-,-,-,NAD-binding Rossmann fold oxidoreductase,20200919,-
242507,2684046,MGG_05929,MGG_05929,-,-,3,-,hexose transporter,protein-coding,-,-,-,hexose transporter,20200919,-
242507,2684047,MGG_13255,MGG_13255,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684048,MGG_05927,MGG_05927,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684049,MGG_05926,MGG_05926,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684050,MGG_05925,MGG_05925,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684051,MGG_05924,MGG_05924,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684054,MGG_13261,MGG_13261,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684055,MGG_13262,MGG_13262,-,-,3,-,FAD binding domain-containing protein,protein-coding,-,-,-,FAD binding domain-containing protein,20200919,-
242507,2684057,MGG_13269,MGG_13269,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684060,MGG_05915,MGG_05915,-,-,3,-,fumarylacetoacetate hydrolase domain-containing protein 2A,protein-coding,-,-,-,fumarylacetoacetate hydrolase domain-containing protein 2A,20200919,-
242507,2684061,MGG_05914,MGG_05914,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684062,MGG_05913,MGG_05913,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684063,MGG_05912,MGG_05912,-,-,3,-,N-acyl-L-amino acid amidohydrolase,protein-coding,-,-,-,N-acyl-L-amino acid amidohydrolase,20200919,-
242507,2684064,MGG_05911,MGG_05911,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684065,MGG_05910,MGG_05910,-,-,3,-,deoxyribonuclease tatD,protein-coding,-,-,-,deoxyribonuclease tatD,20200919,-
242507,2684067,MGG_05908,MGG_05908,-,-,3,-,cytochrome P450 52A11,protein-coding,-,-,-,cytochrome P450 52A11,20200919,-
242507,2684068,MGG_05907,MGG_05907,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684070,MGG_05905,MGG_05905,-,-,3,-,Fe(2+) transporter 3,protein-coding,-,-,-,Fe(2+) transporter 3,20200919,-
242507,2684071,MGG_05904,MGG_05904,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684073,MGG_05902,MGG_05902,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684074,MGG_05901,MGG_05901,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684075,MGG_05900,MGG_05900,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684076,MGG_05899,MGG_05899,-,-,3,-,UDP-galactose transporter,protein-coding,-,-,-,UDP-galactose transporter,20200919,-
242507,2684078,MGG_05897,MGG_05897,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684079,MGG_05896,MGG_05896,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684082,MGG_05893,MGG_05893,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684083,MGG_05892,MGG_05892,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684084,MGG_05891,MGG_05891,-,-,3,-,C6 zinc finger domain-containing protein,protein-coding,-,-,-,C6 zinc finger domain-containing protein,20200919,-
242507,2684085,MGG_05890,MGG_05890,-,-,3,-,beta-galactosidase,protein-coding,-,-,-,beta-galactosidase,20200919,-
242507,2684086,MGG_05889,MGG_05889,-,-,3,-,lactose permease,protein-coding,-,-,-,lactose permease,20200919,-
242507,2684087,MGG_05888,MGG_05888,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684088,MGG_05887,MGG_05887,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684090,MGG_13283,MGG_13283,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684092,MGG_05883,MGG_05883,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200924,-
242507,2684094,MGG_05881,MGG_05881,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684095,MGG_05880,MGG_05880,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684096,MGG_05879,MGG_05879,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684097,MGG_05878,MGG_05878,-,-,3,-,extracellular metalloprotease,protein-coding,-,-,-,extracellular metalloprotease,20200919,-
242507,2684100,MGG_05875,MGG_05875,-,-,3,-,pectate lyase,protein-coding,-,-,-,pectate lyase,20200919,-
242507,2684101,MGG_05874,MGG_05874,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684103,MGG_13286,MGG_13286,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684104,MGG_05871,MGG_05871,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684105,MGG_05870,MGG_05870,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684110,MGG_05865,MGG_05865,-,-,3,-,glyoxal oxidase,protein-coding,-,-,-,glyoxal oxidase,20200919,-
242507,2684111,MGG_05864,MGG_05864,-,-,3,-,exo-beta-D-glucosaminidase,protein-coding,-,-,-,exo-beta-D-glucosaminidase,20200919,-
242507,2684112,MGG_05863,MGG_05863,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684113,MGG_05862,MGG_05862,-,-,3,-,tyrosinase,protein-coding,-,-,-,tyrosinase,20200919,-
242507,2684114,MGG_05861,MGG_05861,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684115,MGG_05860,MGG_05860,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684118,MGG_05857,MGG_05857,-,-,3,-,histone deacetylase RPD3,protein-coding,-,-,-,histone deacetylase RPD3,20200919,-
242507,2684119,MGG_05856,MGG_05856,-,-,3,-,ankyrin repeat and SOCS box protein 7,protein-coding,-,-,-,ankyrin repeat and SOCS box protein 7,20200919,-
242507,2684120,MGG_05855,MGG_05855,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684121,MGG_05854,MGG_05854,-,-,3,-,cytochrome P450 3A24,protein-coding,-,-,-,cytochrome P450 3A24,20200919,-
242507,2684122,MGG_05853,MGG_05853,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684123,MGG_05852,MGG_05852,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684125,MGG_05850,MGG_05850,-,-,3,-,fumarylacetoacetate hydrolase,protein-coding,-,-,-,fumarylacetoacetate hydrolase,20200919,-
242507,2684126,MGG_05849,MGG_05849,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684128,MGG_05847,MGG_05847,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684129,MGG_05846,MGG_05846,-,-,3,-,O-methyltransferase,protein-coding,-,-,-,O-methyltransferase,20200919,-
242507,2684130,MGG_05845,MGG_05845,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684131,MGG_05844,MGG_05844,-,-,3,-,"mannan endo-1,4-beta-mannosidase 1",protein-coding,-,-,-,"mannan endo-1,4-beta-mannosidase 1",20200919,-
242507,2684132,MGG_05843,MGG_05843,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684134,MGG_05841,MGG_05841,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684142,MGG_05833,MGG_05833,-,-,3,-,vacuolar basic amino acid transporter 1,protein-coding,-,-,-,vacuolar basic amino acid transporter 1,20200919,-
242507,2684143,MGG_05832,MGG_05832,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684144,MGG_05831,MGG_05831,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684145,MGG_05830,MGG_05830,-,-,3,-,allantoin transporter,protein-coding,-,-,-,allantoin transporter,20200919,-
242507,2684146,MGG_05829,MGG_05829,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684147,MGG_05828,MGG_05828,-,-,3,-,chitin deacetylase 1,protein-coding,-,-,-,chitin deacetylase 1,20200919,-
242507,2684148,MGG_05827,MGG_05827,-,-,3,-,glutamyl-tRNA(Gln) amidotransferase subunit A,protein-coding,-,-,-,glutamyl-tRNA(Gln) amidotransferase subunit A,20200919,-
242507,2684149,MGG_05826,MGG_05826,-,-,3,-,epoxide hydrolase 2,protein-coding,-,-,-,epoxide hydrolase 2,20200919,-
242507,2684150,MGG_05825,MGG_05825,-,-,3,-,transferase,protein-coding,-,-,-,transferase,20200919,-
242507,2684151,MGG_05824,MGG_05824,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684154,MGG_05821,MGG_05821,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684156,MGG_05819,MGG_05819,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684157,MGG_05818,MGG_05818,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684158,MGG_05817,MGG_05817,-,-,3,-,nonsense-mediated mRNA decay protein 3,protein-coding,-,-,-,nonsense-mediated mRNA decay protein 3,20200919,-
242507,2684159,MGG_05816,MGG_05816,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684160,MGG_05815,MGG_05815,-,-,3,-,pre-rRNA-processing protein ESF2,protein-coding,-,-,-,pre-rRNA-processing protein ESF2,20200919,-
242507,2684161,MGG_05814,MGG_05814,-,-,3,-,potassium-activated aldehyde dehydrogenase,protein-coding,-,-,-,potassium-activated aldehyde dehydrogenase,20200919,-
242507,2684162,MGG_05813,MGG_05813,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684163,MGG_05812,MGG_05812,-,-,3,-,phosphomevalonate kinase,protein-coding,-,-,-,phosphomevalonate kinase,20200919,-
242507,2684164,MGG_05811,MGG_05811,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684165,MGG_05810,MGG_05810,-,-,3,-,ATP-dependent RNA helicase DBP7,protein-coding,-,-,-,ATP-dependent RNA helicase DBP7,20200926,-
242507,2684166,MGG_05809,MGG_05809,-,-,3,-,alpha-N-arabinofuranosidase A,protein-coding,-,-,-,alpha-N-arabinofuranosidase A,20200919,-
242507,2684167,MGG_05808,MGG_05808,-,-,3,-,peroxisomal copper amine oxidase,protein-coding,-,-,-,peroxisomal copper amine oxidase,20200919,-
242507,2684168,MGG_05807,MGG_05807,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684169,MGG_05806,MGG_05806,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684170,MGG_05805,MGG_05805,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684171,MGG_05804,MGG_05804,-,-,3,-,phospholipase D p1,protein-coding,-,-,-,phospholipase D p1,20200919,-
242507,2684172,MGG_05803,MGG_05803,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684173,MGG_05802,MGG_05802,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684175,MGG_05800,MGG_05800,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684177,MGG_05798,MGG_05798,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684178,MGG_05797,MGG_05797,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684180,MGG_05795,MGG_05795,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684183,MGG_05792,MGG_05792,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684184,MGG_05791,MGG_05791,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20201026,-
242507,2684185,MGG_05790,MGG_05790,-,-,3,-,laccase-1,protein-coding,-,-,-,laccase-1,20200919,-
242507,2684186,MGG_05789,MGG_05789,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200923,-
242507,2684187,MGG_05788,MGG_05788,-,-,3,-,Poly(3-hydroxybutyrate) depolymerase,protein-coding,-,-,-,Poly(3-hydroxybutyrate) depolymerase,20200919,-
242507,2684188,MGG_05787,MGG_05787,-,-,3,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20200926,-
242507,2684190,MGG_05785,MGG_05785,-,-,3,-,levanase,protein-coding,-,-,-,levanase,20200919,-
