#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
83462,55635504,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Myxococcus exiguus.  Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20200622,-
83462,64080468,JYJ95_RS21945,JYJ95_RS21945,JYJ95_21945,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210422,-
83462,64080469,JYJ95_RS21950,JYJ95_RS21950,JYJ95_21950,-,-,-,TIGR01777 family oxidoreductase,protein-coding,-,-,-,TIGR01777 family oxidoreductase,20210422,-
83462,64080470,JYJ95_RS21955,JYJ95_RS21955,JYJ95_21955,-,-,-,threonylcarbamoyl-AMP synthase,protein-coding,-,-,-,threonylcarbamoyl-AMP synthase,20210422,-
83462,64080471,JYJ95_RS21960,JYJ95_RS21960,JYJ95_21960,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080472,JYJ95_RS21965,JYJ95_RS21965,JYJ95_21965,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080473,hemH,JYJ95_RS21970,JYJ95_21970,-,-,-,ferrochelatase,protein-coding,-,-,-,ferrochelatase,20210422,-
83462,64080474,apaG,JYJ95_RS21975,JYJ95_21975,-,-,-,Co2+/Mg2+ efflux protein ApaG,protein-coding,-,-,-,Co2+/Mg2+ efflux protein ApaG,20210426,-
83462,64080475,JYJ95_RS21980,JYJ95_RS21980,JYJ95_21980,-,-,-,TerC/Alx family metal homeostasis membrane protein,protein-coding,-,-,-,TerC/Alx family metal homeostasis membrane protein,20210422,-
83462,64080476,glgX,JYJ95_RS21985,JYJ95_21985,-,-,-,glycogen debranching protein GlgX,protein-coding,-,-,-,glycogen debranching protein GlgX,20210422,-
83462,64080477,treY,JYJ95_RS21990,JYJ95_21990,-,-,-,malto-oligosyltrehalose synthase,protein-coding,-,-,-,malto-oligosyltrehalose synthase,20210422,-
83462,64080478,JYJ95_RS21995,JYJ95_RS21995,JYJ95_21995,-,-,-,SWIB/MDM2 domain-containing protein,protein-coding,-,-,-,SWIB/MDM2 domain-containing protein,20210426,-
83462,64080479,JYJ95_RS22000,JYJ95_RS22000,JYJ95_22000,-,-,-,NAD-dependent epimerase/dehydratase family protein,protein-coding,-,-,-,NAD-dependent epimerase/dehydratase family protein,20210422,-
83462,64080480,JYJ95_RS22005,JYJ95_RS22005,JYJ95_22005,-,-,-,HAD-IB family hydrolase,protein-coding,-,-,-,HAD-IB family hydrolase,20210424,-
83462,64080481,JYJ95_RS22010,JYJ95_RS22010,JYJ95_22010,-,-,-,DUF2088 domain-containing protein,protein-coding,-,-,-,DUF2088 domain-containing protein,20210424,-
83462,64080482,JYJ95_RS22015,JYJ95_RS22015,JYJ95_22015,-,-,-,AMP-binding protein,protein-coding,-,-,-,AMP-binding protein,20210422,-
83462,64080483,JYJ95_RS22020,JYJ95_RS22020,JYJ95_22020,-,-,-,NAD-dependent epimerase/dehydratase family protein,protein-coding,-,-,-,NAD-dependent epimerase/dehydratase family protein,20210422,-
83462,64080484,JYJ95_RS22025,JYJ95_RS22025,JYJ95_22025,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080485,JYJ95_RS22030,JYJ95_RS22030,JYJ95_22030,-,-,-,diguanylate cyclase,protein-coding,-,-,-,diguanylate cyclase,20210422,-
83462,64080486,glgC,JYJ95_RS22035,JYJ95_22035,-,-,-,glucose-1-phosphate adenylyltransferase,protein-coding,-,-,-,glucose-1-phosphate adenylyltransferase,20210422,-
83462,64080487,JYJ95_RS22040,JYJ95_RS22040,JYJ95_22040,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080488,add,JYJ95_RS22045,JYJ95_22045,-,-,-,adenosine deaminase,protein-coding,-,-,-,adenosine deaminase,20210422,-
83462,64080489,JYJ95_RS22050,JYJ95_RS22050,JYJ95_22050,-,-,-,PQQ-binding-like beta-propeller repeat protein,protein-coding,-,-,-,PQQ-binding-like beta-propeller repeat protein,20210422,-
83462,64080490,JYJ95_RS22055,JYJ95_RS22055,JYJ95_22055,-,-,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210422,-
83462,64080491,JYJ95_RS22060,JYJ95_RS22060,JYJ95_22060,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080492,JYJ95_RS22065,JYJ95_RS22065,JYJ95_22065,-,-,-,sigma-70 family RNA polymerase sigma factor,protein-coding,-,-,-,sigma-70 family RNA polymerase sigma factor,20210424,-
83462,64080493,JYJ95_RS22070,JYJ95_RS22070,JYJ95_22070,-,-,-,tetratricopeptide repeat protein,protein-coding,-,-,-,tetratricopeptide repeat protein,20210422,-
83462,64080494,JYJ95_RS22075,JYJ95_RS22075,JYJ95_22075,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080495,JYJ95_RS22080,JYJ95_RS22080,JYJ95_22080,-,-,-,dihydrofolate reductase family protein,protein-coding,-,-,-,dihydrofolate reductase family protein,20210422,-
83462,64080496,purU,JYJ95_RS22085,JYJ95_22085,-,-,-,formyltetrahydrofolate deformylase,protein-coding,-,-,-,formyltetrahydrofolate deformylase,20210422,-
83462,64080497,JYJ95_RS22090,JYJ95_RS22090,JYJ95_22090,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080498,JYJ95_RS22095,JYJ95_RS22095,JYJ95_22095,-,-,-,"beta-carotene 15,15'-dioxygenase, Brp/Blh family",protein-coding,-,-,-,"beta-carotene 15,15'-dioxygenase, Brp/Blh family",20210422,-
83462,64080499,JYJ95_RS22100,JYJ95_RS22100,JYJ95_22100,-,-,-,TIGR02587 family membrane protein,protein-coding,-,-,-,TIGR02587 family membrane protein,20210422,-
83462,64080500,JYJ95_RS22105,JYJ95_RS22105,JYJ95_22105,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080501,JYJ95_RS22110,JYJ95_RS22110,JYJ95_22110,-,-,-,carboxypeptidase regulatory-like domain-containing protein,protein-coding,-,-,-,carboxypeptidase regulatory-like domain-containing protein,20210422,-
83462,64080502,JYJ95_RS22115,JYJ95_RS22115,JYJ95_22115,-,-,-,carboxypeptidase regulatory-like domain-containing protein,protein-coding,-,-,-,carboxypeptidase regulatory-like domain-containing protein,20210422,-
83462,64080503,JYJ95_RS22120,JYJ95_RS22120,JYJ95_22120,-,-,-,carboxypeptidase regulatory-like domain-containing protein,protein-coding,-,-,-,carboxypeptidase regulatory-like domain-containing protein,20210422,-
83462,64080504,JYJ95_RS22125,JYJ95_RS22125,JYJ95_22125,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080505,JYJ95_RS22130,JYJ95_RS22130,JYJ95_22130,-,-,-,M4 family metallopeptidase,protein-coding,-,-,-,M4 family metallopeptidase,20210422,-
83462,64080506,JYJ95_RS22135,JYJ95_RS22135,JYJ95_22135,-,-,-,lytic polysaccharide monooxygenase,protein-coding,-,-,-,lytic polysaccharide monooxygenase,20210422,-
83462,64080507,JYJ95_RS22140,JYJ95_RS22140,JYJ95_22140,-,-,-,DUF1552 domain-containing protein,protein-coding,-,-,-,DUF1552 domain-containing protein,20210422,-
83462,64080508,JYJ95_RS22145,JYJ95_RS22145,JYJ95_22145,-,-,-,DUF1592 domain-containing protein,protein-coding,-,-,-,DUF1592 domain-containing protein,20210422,-
83462,64080509,JYJ95_RS22150,JYJ95_RS22150,JYJ95_22150,-,-,-,UvrD-helicase domain-containing protein,protein-coding,-,-,-,UvrD-helicase domain-containing protein,20210422,-
83462,64080510,JYJ95_RS22155,JYJ95_RS22155,JYJ95_22155,-,-,-,PaaI family thioesterase,protein-coding,-,-,-,PaaI family thioesterase,20210422,-
83462,64080511,JYJ95_RS22160,JYJ95_RS22160,JYJ95_22160,-,-,-,sigma-70 family RNA polymerase sigma factor,protein-coding,-,-,-,sigma-70 family RNA polymerase sigma factor,20210422,-
83462,64080512,JYJ95_RS22165,JYJ95_RS22165,JYJ95_22165,-,-,-,zf-HC2 domain-containing protein,protein-coding,-,-,-,zf-HC2 domain-containing protein,20210422,-
83462,64080513,JYJ95_RS22170,JYJ95_RS22170,JYJ95_22170,-,-,-,AraC family transcriptional regulator,protein-coding,-,-,-,AraC family transcriptional regulator,20210422,-
83462,64080514,JYJ95_RS22175,JYJ95_RS22175,JYJ95_22175,-,-,-,zf-HC2 domain-containing protein,protein-coding,-,-,-,zf-HC2 domain-containing protein,20210422,-
83462,64080515,JYJ95_RS22180,JYJ95_RS22180,JYJ95_22180,-,-,-,RNA polymerase sigma factor,protein-coding,-,-,-,RNA polymerase sigma factor,20210422,-
83462,64080516,JYJ95_RS22185,JYJ95_RS22185,JYJ95_22185,-,-,-,VWA domain-containing protein,protein-coding,-,-,-,VWA domain-containing protein,20210422,-
83462,64080517,JYJ95_RS22190,JYJ95_RS22190,JYJ95_22190,-,-,-,pseudo,pseudo,-,-,-,-,20210422,-
83462,64080518,JYJ95_RS22195,JYJ95_RS22195,JYJ95_22195,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080519,JYJ95_RS22200,JYJ95_RS22200,JYJ95_22200,-,-,-,metallophosphoesterase,protein-coding,-,-,-,metallophosphoesterase,20210422,-
83462,64080520,JYJ95_RS22205,JYJ95_RS22205,JYJ95_22205,-,-,-,acyl-CoA-binding protein,protein-coding,-,-,-,acyl-CoA-binding protein,20210426,-
83462,64080521,JYJ95_RS22210,JYJ95_RS22210,JYJ95_22210,-,-,-,DUF2267 domain-containing protein,protein-coding,-,-,-,DUF2267 domain-containing protein,20210422,-
83462,64080522,JYJ95_RS22215,JYJ95_RS22215,JYJ95_22215,-,-,-,GMC family oxidoreductase N-terminal domain-containing protein,protein-coding,-,-,-,GMC family oxidoreductase N-terminal domain-containing protein,20210422,-
83462,64080523,JYJ95_RS22220,JYJ95_RS22220,JYJ95_22220,-,-,-,DUF2905 domain-containing protein,protein-coding,-,-,-,DUF2905 domain-containing protein,20210424,-
83462,64080524,nfi,JYJ95_RS22225,JYJ95_22225,-,-,-,deoxyribonuclease V,protein-coding,-,-,-,deoxyribonuclease V,20210422,-
83462,64080525,JYJ95_RS22230,JYJ95_RS22230,JYJ95_22230,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080526,JYJ95_RS22235,JYJ95_RS22235,JYJ95_22235,-,-,-,ThiF family adenylyltransferase,protein-coding,-,-,-,ThiF family adenylyltransferase,20210424,-
83462,64080527,JYJ95_RS22240,JYJ95_RS22240,JYJ95_22240,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080528,JYJ95_RS22245,JYJ95_RS22245,JYJ95_22245,-,-,-,tRNA,tRNA,-,-,-,-,20210422,-
83462,64080529,JYJ95_RS22250,JYJ95_RS22250,JYJ95_22250,-,-,-,tRNA,tRNA,-,-,-,-,20210422,-
83462,64080530,JYJ95_RS22255,JYJ95_RS22255,JYJ95_22255,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080531,JYJ95_RS22260,JYJ95_RS22260,JYJ95_22260,-,-,-,pseudo,pseudo,-,-,-,-,20210422,-
83462,64080532,JYJ95_RS22265,JYJ95_RS22265,JYJ95_22265,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080533,JYJ95_RS22270,JYJ95_RS22270,JYJ95_22270,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080534,JYJ95_RS22275,JYJ95_RS22275,JYJ95_22275,-,-,-,DUF4215 domain-containing protein,protein-coding,-,-,-,DUF4215 domain-containing protein,20210422,-
83462,64080535,JYJ95_RS22280,JYJ95_RS22280,JYJ95_22280,-,-,-,lipase family protein,protein-coding,-,-,-,lipase family protein,20210422,-
83462,64080536,JYJ95_RS22285,JYJ95_RS22285,JYJ95_22285,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080537,JYJ95_RS22290,JYJ95_RS22290,JYJ95_22290,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080538,JYJ95_RS22295,JYJ95_RS22295,JYJ95_22295,-,-,-,isochorismatase family protein,protein-coding,-,-,-,isochorismatase family protein,20210422,-
83462,64080539,JYJ95_RS22300,JYJ95_RS22300,JYJ95_22300,-,-,-,VWA domain-containing protein,protein-coding,-,-,-,VWA domain-containing protein,20210422,-
83462,64080540,JYJ95_RS22305,JYJ95_RS22305,JYJ95_22305,-,-,-,oxidoreductase,protein-coding,-,-,-,oxidoreductase,20210422,-
83462,64080541,JYJ95_RS22310,JYJ95_RS22310,JYJ95_22310,-,-,-,AHH domain-containing protein,protein-coding,-,-,-,AHH domain-containing protein,20210422,-
83462,64080542,JYJ95_RS22315,JYJ95_RS22315,JYJ95_22315,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080543,JYJ95_RS22320,JYJ95_RS22320,JYJ95_22320,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080544,JYJ95_RS22325,JYJ95_RS22325,JYJ95_22325,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080545,JYJ95_RS22330,JYJ95_RS22330,JYJ95_22330,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080546,JYJ95_RS22335,JYJ95_RS22335,JYJ95_22335,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210422,-
83462,64080547,JYJ95_RS22340,JYJ95_RS22340,JYJ95_22340,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080548,JYJ95_RS22345,JYJ95_RS22345,JYJ95_22345,-,-,-,herpeto-tandem family RiPP,protein-coding,-,-,-,herpeto-tandem family RiPP,20210424,-
83462,64080549,JYJ95_RS22350,JYJ95_RS22350,JYJ95_22350,-,-,-,HAD family hydrolase,protein-coding,-,-,-,HAD family hydrolase,20210422,-
83462,64080550,JYJ95_RS22355,JYJ95_RS22355,JYJ95_22355,-,-,-,tRNA,tRNA,-,-,-,-,20210422,-
83462,64080551,JYJ95_RS22360,JYJ95_RS22360,JYJ95_22360,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080552,JYJ95_RS22365,JYJ95_RS22365,JYJ95_22365,-,-,-,STAS/SEC14 domain-containing protein,protein-coding,-,-,-,STAS/SEC14 domain-containing protein,20210422,-
83462,64080553,JYJ95_RS22370,JYJ95_RS22370,JYJ95_22370,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080554,JYJ95_RS22375,JYJ95_RS22375,JYJ95_22375,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080555,JYJ95_RS22380,JYJ95_RS22380,JYJ95_22380,-,-,-,S8 family serine peptidase,protein-coding,-,-,-,S8 family serine peptidase,20210422,-
83462,64080556,JYJ95_RS22385,JYJ95_RS22385,JYJ95_22385,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080557,JYJ95_RS22390,JYJ95_RS22390,JYJ95_22390,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080558,JYJ95_RS22395,JYJ95_RS22395,JYJ95_22395,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080559,JYJ95_RS22400,JYJ95_RS22400,JYJ95_22400,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080560,JYJ95_RS22405,JYJ95_RS22405,JYJ95_22405,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080561,JYJ95_RS22410,JYJ95_RS22410,JYJ95_22410,-,-,-,winged helix-turn-helix transcriptional regulator,protein-coding,-,-,-,winged helix-turn-helix transcriptional regulator,20210424,-
83462,64080562,JYJ95_RS22415,JYJ95_RS22415,JYJ95_22415,-,-,-,protogloblin ApPgb,protein-coding,-,-,-,protogloblin ApPgb,20210422,-
83462,64080563,JYJ95_RS22420,JYJ95_RS22420,JYJ95_22420,-,-,-,redoxin domain-containing protein,protein-coding,-,-,-,redoxin domain-containing protein,20210422,-
83462,64080564,JYJ95_RS22425,JYJ95_RS22425,JYJ95_22425,-,-,-,dihydrodipicolinate synthase family protein,protein-coding,-,-,-,dihydrodipicolinate synthase family protein,20210422,-
83462,64080565,JYJ95_RS22430,JYJ95_RS22430,JYJ95_22430,-,-,-,cupin domain-containing protein,protein-coding,-,-,-,cupin domain-containing protein,20210422,-
83462,64080566,JYJ95_RS22435,JYJ95_RS22435,JYJ95_22435,-,-,-,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,protein-coding,-,-,-,aminotransferase class I/II-fold pyridoxal phosphate-dependent enzyme,20210422,-
83462,64080567,JYJ95_RS22440,JYJ95_RS22440,JYJ95_22440,-,-,-,pseudo,pseudo,-,-,-,-,20210422,-
83462,64080568,JYJ95_RS22445,JYJ95_RS22445,JYJ95_22445,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080569,JYJ95_RS22450,JYJ95_RS22450,JYJ95_22450,-,-,-,aspartyl/asparaginyl beta-hydroxylase domain-containing protein,protein-coding,-,-,-,aspartyl/asparaginyl beta-hydroxylase domain-containing protein,20210422,-
83462,64080570,JYJ95_RS22455,JYJ95_RS22455,JYJ95_22455,-,-,-,DUF72 domain-containing protein,protein-coding,-,-,-,DUF72 domain-containing protein,20210422,-
83462,64080571,JYJ95_RS22460,JYJ95_RS22460,JYJ95_22460,-,-,-,ADP-ribosylglycohydrolase family protein,protein-coding,-,-,-,ADP-ribosylglycohydrolase family protein,20210422,-
83462,64080572,rnhA,JYJ95_RS22465,JYJ95_22465,-,-,-,ribonuclease HI,protein-coding,-,-,-,ribonuclease HI,20210422,-
83462,64080573,JYJ95_RS22470,JYJ95_RS22470,JYJ95_22470,-,-,-,Gfo/Idh/MocA family oxidoreductase,protein-coding,-,-,-,Gfo/Idh/MocA family oxidoreductase,20210422,-
83462,64080574,JYJ95_RS22475,JYJ95_RS22475,JYJ95_22475,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080575,JYJ95_RS22480,JYJ95_RS22480,JYJ95_22480,-,-,-,DoxX family membrane protein,protein-coding,-,-,-,DoxX family membrane protein,20210422,-
83462,64080576,JYJ95_RS22485,JYJ95_RS22485,JYJ95_22485,-,-,-,response regulator,protein-coding,-,-,-,response regulator,20210422,-
83462,64080577,JYJ95_RS22490,JYJ95_RS22490,JYJ95_22490,-,-,-,DUF808 family protein,protein-coding,-,-,-,DUF808 family protein,20210422,-
83462,64080578,JYJ95_RS22495,JYJ95_RS22495,JYJ95_22495,-,-,-,PepSY domain-containing protein,protein-coding,-,-,-,PepSY domain-containing protein,20210422,-
83462,64080579,JYJ95_RS22500,JYJ95_RS22500,JYJ95_22500,-,-,-,serine hydrolase,protein-coding,-,-,-,serine hydrolase,20210422,-
83462,64080580,JYJ95_RS22505,JYJ95_RS22505,JYJ95_22505,-,-,-,PQQ-dependent sugar dehydrogenase,protein-coding,-,-,-,PQQ-dependent sugar dehydrogenase,20210422,-
83462,64080581,ppk2,JYJ95_RS22510,JYJ95_22510,-,-,-,polyphosphate kinase 2,protein-coding,-,-,-,polyphosphate kinase 2,20210422,-
83462,64080582,JYJ95_RS22515,JYJ95_RS22515,JYJ95_22515,-,-,-,efflux transporter outer membrane subunit,protein-coding,-,-,-,efflux transporter outer membrane subunit,20210422,-
83462,64080583,JYJ95_RS22520,JYJ95_RS22520,JYJ95_22520,-,-,-,efflux RND transporter periplasmic adaptor subunit,protein-coding,-,-,-,efflux RND transporter periplasmic adaptor subunit,20210522,-
83462,64080584,rbbA,JYJ95_RS22525,JYJ95_22525,-,-,-,ribosome-associated ATPase/putative transporter RbbA,protein-coding,-,-,-,ribosome-associated ATPase/putative transporter RbbA,20210422,-
83462,64080585,JYJ95_RS22530,JYJ95_RS22530,JYJ95_22530,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210422,-
83462,64080586,JYJ95_RS22535,JYJ95_RS22535,JYJ95_22535,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080587,JYJ95_RS22540,JYJ95_RS22540,JYJ95_22540,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080588,JYJ95_RS22545,JYJ95_RS22545,JYJ95_22545,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080589,JYJ95_RS22550,JYJ95_RS22550,JYJ95_22550,-,-,-,methyltransferase domain-containing protein,protein-coding,-,-,-,methyltransferase domain-containing protein,20210422,-
83462,64080590,JYJ95_RS22555,JYJ95_RS22555,JYJ95_22555,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080591,JYJ95_RS22560,JYJ95_RS22560,JYJ95_22560,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080592,JYJ95_RS22565,JYJ95_RS22565,JYJ95_22565,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080593,JYJ95_RS22570,JYJ95_RS22570,JYJ95_22570,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210426,-
83462,64080594,JYJ95_RS22575,JYJ95_RS22575,JYJ95_22575,-,-,-,DUF1611 domain-containing protein,protein-coding,-,-,-,DUF1611 domain-containing protein,20210422,-
83462,64080595,JYJ95_RS22580,JYJ95_RS22580,JYJ95_22580,-,-,-,ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ATP-binding cassette domain-containing protein,20210422,-
83462,64080596,JYJ95_RS22585,JYJ95_RS22585,JYJ95_22585,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080597,JYJ95_RS22590,JYJ95_RS22590,JYJ95_22590,-,-,-,S8/S53 family peptidase,protein-coding,-,-,-,S8/S53 family peptidase,20210424,-
83462,64080598,JYJ95_RS22595,JYJ95_RS22595,JYJ95_22595,-,-,-,carboxypeptidase regulatory-like domain-containing protein,protein-coding,-,-,-,carboxypeptidase regulatory-like domain-containing protein,20210422,-
83462,64080599,JYJ95_RS22600,JYJ95_RS22600,JYJ95_22600,-,-,-,molybdopterin-dependent oxidoreductase,protein-coding,-,-,-,molybdopterin-dependent oxidoreductase,20210422,-
83462,64080600,JYJ95_RS22605,JYJ95_RS22605,JYJ95_22605,-,-,-,2Fe-2S iron-sulfur cluster binding domain-containing protein,protein-coding,-,-,-,2Fe-2S iron-sulfur cluster binding domain-containing protein,20210422,-
83462,64080601,JYJ95_RS22610,JYJ95_RS22610,JYJ95_22610,-,-,-,aldo/keto reductase,protein-coding,-,-,-,aldo/keto reductase,20210422,-
83462,64080602,JYJ95_RS22615,JYJ95_RS22615,JYJ95_22615,-,-,-,LysR family transcriptional regulator,protein-coding,-,-,-,LysR family transcriptional regulator,20210422,-
83462,64080603,JYJ95_RS22620,JYJ95_RS22620,JYJ95_22620,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080604,JYJ95_RS22625,JYJ95_RS22625,JYJ95_22625,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080605,JYJ95_RS22630,JYJ95_RS22630,JYJ95_22630,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
83462,64080606,JYJ95_RS22635,JYJ95_RS22635,JYJ95_22635,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210422,-
