#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1448319,63856202,BO72DRAFT_10,BO72DRAFT_10,-,-,Unknown,-,DUF757 domain protein,protein-coding,-,-,-,DUF757 domain protein,20210421,-
1448319,63863776,BO72DRAFT_459911,BO72DRAFT_459911,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863777,BO72DRAFT_459934,BO72DRAFT_459934,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863778,BO72DRAFT_459956,BO72DRAFT_459956,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863779,BO72DRAFT_459999,BO72DRAFT_459999,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863780,BO72DRAFT_460026,BO72DRAFT_460026,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863781,BO72DRAFT_460109,BO72DRAFT_460109,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863782,BO72DRAFT_460145,BO72DRAFT_460145,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863783,BO72DRAFT_460168,BO72DRAFT_460168,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863784,BO72DRAFT_460191,BO72DRAFT_460191,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863785,BO72DRAFT_460200,BO72DRAFT_460200,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210421,-
1448319,63863786,BO72DRAFT_460216,BO72DRAFT_460216,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863787,BO72DRAFT_46022,BO72DRAFT_46022,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863788,BO72DRAFT_460222,BO72DRAFT_460222,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863789,BO72DRAFT_460234,BO72DRAFT_460234,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863790,BO72DRAFT_460235,BO72DRAFT_460235,-,-,Unknown,-,kinase-like protein,protein-coding,-,-,-,kinase-like protein,20210421,-
1448319,63863791,BO72DRAFT_460270,BO72DRAFT_460270,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863792,BO72DRAFT_460275,BO72DRAFT_460275,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863793,BO72DRAFT_460284,BO72DRAFT_460284,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863794,BO72DRAFT_460290,BO72DRAFT_460290,-,-,Unknown,-,acyl-CoA dehydrogenase,protein-coding,-,-,-,acyl-CoA dehydrogenase,20210421,-
1448319,63863795,BO72DRAFT_460291,BO72DRAFT_460291,-,-,Unknown,-,transcription elongation factor Spt5,protein-coding,-,-,-,transcription elongation factor Spt5,20210421,-
1448319,63863796,BO72DRAFT_4603,BO72DRAFT_4603,-,-,Unknown,-,haloacid dehalogenase-like hydrolase,protein-coding,-,-,-,haloacid dehalogenase-like hydrolase,20210421,-
1448319,63863797,BO72DRAFT_460341,BO72DRAFT_460341,-,-,Unknown,-,"vesicle coat complex AP-2, alpha subunit",protein-coding,-,-,-,"vesicle coat complex AP-2, alpha subunit",20210421,-
1448319,63863798,BO72DRAFT_460373,BO72DRAFT_460373,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863799,BO72DRAFT_460387,BO72DRAFT_460387,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863800,BO72DRAFT_460399,BO72DRAFT_460399,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863801,BO72DRAFT_460402,BO72DRAFT_460402,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863802,BO72DRAFT_460418,BO72DRAFT_460418,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863803,BO72DRAFT_460463,BO72DRAFT_460463,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863804,BO72DRAFT_46048,BO72DRAFT_46048,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863805,BO72DRAFT_460488,BO72DRAFT_460488,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863806,BO72DRAFT_460491,BO72DRAFT_460491,-,-,Unknown,-,putative D-xylulose reductase A,protein-coding,-,-,-,putative D-xylulose reductase A,20210421,-
1448319,63863807,BO72DRAFT_460493,BO72DRAFT_460493,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863808,BO72DRAFT_460578,BO72DRAFT_460578,-,-,Unknown,-,galactokinase,protein-coding,-,-,-,galactokinase,20210421,-
1448319,63863809,BO72DRAFT_460586,BO72DRAFT_460586,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863810,BO72DRAFT_460616,BO72DRAFT_460616,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863811,BO72DRAFT_460617,BO72DRAFT_460617,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863812,BO72DRAFT_460624,BO72DRAFT_460624,-,-,Unknown,-,ThrRS/AlaRS common domain-containing protein,protein-coding,-,-,-,ThrRS/AlaRS common domain-containing protein,20210421,-
1448319,63863813,BO72DRAFT_460689,BO72DRAFT_460689,-,-,Unknown,-,RNA-binding domain-containing protein,protein-coding,-,-,-,RNA-binding domain-containing protein,20210421,-
1448319,63863814,BO72DRAFT_460696,BO72DRAFT_460696,-,-,Unknown,-,NAD-specific glutamate dehydrogenase,protein-coding,-,-,-,NAD-specific glutamate dehydrogenase,20210421,-
1448319,63863815,BO72DRAFT_460702,BO72DRAFT_460702,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863816,BO72DRAFT_460707,BO72DRAFT_460707,-,-,Unknown,-,ammonium transporter,protein-coding,-,-,-,ammonium transporter,20210421,-
1448319,63863817,BO72DRAFT_460727,BO72DRAFT_460727,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863818,BO72DRAFT_460786,BO72DRAFT_460786,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863819,BO72DRAFT_460792,BO72DRAFT_460792,-,-,Unknown,-,P-loop containing nucleoside triphosphate hydrolase protein,protein-coding,-,-,-,P-loop containing nucleoside triphosphate hydrolase protein,20210421,-
1448319,63863820,BO72DRAFT_460845,BO72DRAFT_460845,-,-,Unknown,-,lipase/thioesterase family protein,protein-coding,-,-,-,lipase/thioesterase family protein,20210421,-
1448319,63863821,BO72DRAFT_460880,BO72DRAFT_460880,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863822,BO72DRAFT_460888,BO72DRAFT_460888,-,-,Unknown,-,ATP-dependent DNA helicase mph1,protein-coding,-,-,-,ATP-dependent DNA helicase mph1,20210421,-
1448319,63863823,BO72DRAFT_460898,BO72DRAFT_460898,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863824,BO72DRAFT_460930,BO72DRAFT_460930,-,-,Unknown,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210421,-
1448319,63863825,BO72DRAFT_460950,BO72DRAFT_460950,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863826,BO72DRAFT_460969,BO72DRAFT_460969,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863827,BO72DRAFT_460971,BO72DRAFT_460971,-,-,Unknown,-,Pam17-domain-containing protein,protein-coding,-,-,-,Pam17-domain-containing protein,20210421,-
1448319,63863828,BO72DRAFT_460975,BO72DRAFT_460975,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863829,BO72DRAFT_460992,BO72DRAFT_460992,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863830,BO72DRAFT_460999,BO72DRAFT_460999,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863831,BO72DRAFT_461044,BO72DRAFT_461044,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863832,BO72DRAFT_461057,BO72DRAFT_461057,-,-,Unknown,-,NCS1 allantoate transporter,protein-coding,-,-,-,NCS1 allantoate transporter,20210421,-
1448319,63863833,BO72DRAFT_461060,BO72DRAFT_461060,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863834,BO72DRAFT_461062,BO72DRAFT_461062,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863835,BO72DRAFT_461079,BO72DRAFT_461079,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210421,-
1448319,63863836,BO72DRAFT_461081,BO72DRAFT_461081,-,-,Unknown,-,Metallo-dependent hydrolase,protein-coding,-,-,-,Metallo-dependent hydrolase,20210421,-
1448319,63863837,BO72DRAFT_461105,BO72DRAFT_461105,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863838,BO72DRAFT_461109,BO72DRAFT_461109,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863839,BO72DRAFT_461113,BO72DRAFT_461113,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863840,BO72DRAFT_461119,BO72DRAFT_461119,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863841,BO72DRAFT_461164,BO72DRAFT_461164,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863842,BO72DRAFT_461174,BO72DRAFT_461174,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863843,BO72DRAFT_461207,BO72DRAFT_461207,-,-,Unknown,-,camp-dependent protein kinase type 2,protein-coding,-,-,-,camp-dependent protein kinase type 2,20210421,-
1448319,63863844,BO72DRAFT_461208,BO72DRAFT_461208,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863845,BO72DRAFT_461225,BO72DRAFT_461225,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863846,BO72DRAFT_461226,BO72DRAFT_461226,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863847,BO72DRAFT_461238,BO72DRAFT_461238,-,-,Unknown,-,Scytalone dehydratase,protein-coding,-,-,-,Scytalone dehydratase,20210421,-
1448319,63863848,BO72DRAFT_461282,BO72DRAFT_461282,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863849,BO72DRAFT_461308,BO72DRAFT_461308,-,-,Unknown,-,putative histone H2A,protein-coding,-,-,-,putative histone H2A,20210421,-
1448319,63863850,BO72DRAFT_461331,BO72DRAFT_461331,-,-,Unknown,-,ATP-dependent DNA helicase-like protein,protein-coding,-,-,-,ATP-dependent DNA helicase-like protein,20210421,-
1448319,63863851,BO72DRAFT_461394,BO72DRAFT_461394,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863852,BO72DRAFT_461400,BO72DRAFT_461400,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863853,BO72DRAFT_461424,BO72DRAFT_461424,-,-,Unknown,-,lipase,protein-coding,-,-,-,lipase,20210421,-
1448319,63863854,BO72DRAFT_461438,BO72DRAFT_461438,-,-,Unknown,-,MFS transporter,protein-coding,-,-,-,MFS transporter,20210421,-
1448319,63863855,BO72DRAFT_461461,BO72DRAFT_461461,-,-,Unknown,-,putative 3-hydroxyacyl-CoA dehydrogenase,protein-coding,-,-,-,putative 3-hydroxyacyl-CoA dehydrogenase,20210421,-
1448319,63863856,BO72DRAFT_461517,BO72DRAFT_461517,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863857,BO72DRAFT_461553,BO72DRAFT_461553,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863858,BO72DRAFT_461554,BO72DRAFT_461554,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863859,BO72DRAFT_461558,BO72DRAFT_461558,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863860,BO72DRAFT_461565,BO72DRAFT_461565,-,-,Unknown,-,putative short-chain dehydrogenase,protein-coding,-,-,-,putative short-chain dehydrogenase,20210421,-
1448319,63863861,BO72DRAFT_461569,BO72DRAFT_461569,-,-,Unknown,-,mRNA cleavage and polyadenylation specificity factor complex subunit,protein-coding,-,-,-,mRNA cleavage and polyadenylation specificity factor complex subunit,20210421,-
1448319,63863862,BO72DRAFT_461604,BO72DRAFT_461604,-,-,Unknown,-,negative regulator of differentiation 1,protein-coding,-,-,-,negative regulator of differentiation 1,20210421,-
1448319,63863863,BO72DRAFT_461624,BO72DRAFT_461624,-,-,Unknown,-,vacuolar carboxypeptidase Cps1,protein-coding,-,-,-,vacuolar carboxypeptidase Cps1,20210421,-
1448319,63863864,BO72DRAFT_461649,BO72DRAFT_461649,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863865,BO72DRAFT_46171,BO72DRAFT_46171,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863866,BO72DRAFT_461727,BO72DRAFT_461727,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863867,BO72DRAFT_461744,BO72DRAFT_461744,-,-,Unknown,-,methylene-fatty-acyl-phospholipid synthase,protein-coding,-,-,-,methylene-fatty-acyl-phospholipid synthase,20210421,-
1448319,63863868,BO72DRAFT_461751,BO72DRAFT_461751,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863869,BO72DRAFT_461784,BO72DRAFT_461784,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863870,BO72DRAFT_461820,BO72DRAFT_461820,-,-,Unknown,-,glyceraldehyde 3-phosphate dehydrogenase,protein-coding,-,-,-,glyceraldehyde 3-phosphate dehydrogenase,20210421,-
1448319,63863871,BO72DRAFT_461864,BO72DRAFT_461864,-,-,Unknown,-,protein ras-2,protein-coding,-,-,-,protein ras-2,20210421,-
1448319,63863872,BO72DRAFT_461875,BO72DRAFT_461875,-,-,Unknown,-,cystathionine beta-synthase,protein-coding,-,-,-,cystathionine beta-synthase,20210421,-
1448319,63863873,BO72DRAFT_461882,BO72DRAFT_461882,-,-,Unknown,-,leukotriene A-4 hydrolase,protein-coding,-,-,-,leukotriene A-4 hydrolase,20210421,-
1448319,63863874,BO72DRAFT_461887,BO72DRAFT_461887,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863875,BO72DRAFT_461930,BO72DRAFT_461930,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863876,BO72DRAFT_461936,BO72DRAFT_461936,-,-,Unknown,-,"1,3-beta-glucanosyltransferase Gel2",protein-coding,-,-,-,"1,3-beta-glucanosyltransferase Gel2",20210421,-
1448319,63863877,BO72DRAFT_461952,BO72DRAFT_461952,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863878,BO72DRAFT_461969,BO72DRAFT_461969,-,-,Unknown,-,calcium/calmodulin-dependent protein kinase,protein-coding,-,-,-,calcium/calmodulin-dependent protein kinase,20210421,-
1448319,63863879,BO72DRAFT_461971,BO72DRAFT_461971,-,-,Unknown,-,hydroxybutyrate dehydrogenase,protein-coding,-,-,-,hydroxybutyrate dehydrogenase,20210421,-
1448319,63863880,BO72DRAFT_462012,BO72DRAFT_462012,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863881,BO72DRAFT_462019,BO72DRAFT_462019,-,-,Unknown,-,DUF1793-domain-containing protein,protein-coding,-,-,-,DUF1793-domain-containing protein,20210421,-
1448319,63863882,BO72DRAFT_462030,BO72DRAFT_462030,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210421,-
1448319,63863883,BO72DRAFT_462033,BO72DRAFT_462033,-,-,Unknown,-,MFS general substrate transporter,protein-coding,-,-,-,MFS general substrate transporter,20210421,-
1448319,63863884,BO72DRAFT_462053,BO72DRAFT_462053,-,-,Unknown,-,putative endopolygalacturonase II,protein-coding,-,-,-,putative endopolygalacturonase II,20210421,-
1448319,63863885,BO72DRAFT_462137,BO72DRAFT_462137,-,-,Unknown,-,PIG-X-domain-containing protein,protein-coding,-,-,-,PIG-X-domain-containing protein,20210421,-
1448319,63863886,BO72DRAFT_462181,BO72DRAFT_462181,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863887,BO72DRAFT_462235,BO72DRAFT_462235,-,-,Unknown,-,CDC73-domain-containing protein,protein-coding,-,-,-,CDC73-domain-containing protein,20210421,-
1448319,63863888,BO72DRAFT_462276,BO72DRAFT_462276,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863889,BO72DRAFT_462279,BO72DRAFT_462279,-,-,Unknown,-,aldehyde reductase 1,protein-coding,-,-,-,aldehyde reductase 1,20210421,-
1448319,63863890,BO72DRAFT_462332,BO72DRAFT_462332,-,-,Unknown,-,kinesin light chain 3,protein-coding,-,-,-,kinesin light chain 3,20210421,-
1448319,63863891,BO72DRAFT_462368,BO72DRAFT_462368,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863892,BO72DRAFT_462372,BO72DRAFT_462372,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863893,BO72DRAFT_462395,BO72DRAFT_462395,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863894,BO72DRAFT_462437,BO72DRAFT_462437,-,-,Unknown,-,CHY zinc finger domain protein,protein-coding,-,-,-,CHY zinc finger domain protein,20210421,-
1448319,63863895,BO72DRAFT_462446,BO72DRAFT_462446,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863896,BO72DRAFT_462488,BO72DRAFT_462488,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863897,BO72DRAFT_462499,BO72DRAFT_462499,-,-,Unknown,-,60S ribosomal protein L6,protein-coding,-,-,-,60S ribosomal protein L6,20210421,-
1448319,63863898,BO72DRAFT_462512,BO72DRAFT_462512,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863899,BO72DRAFT_462539,BO72DRAFT_462539,-,-,Unknown,-,cytosolic Cu/Zn superoxide dismutase,protein-coding,-,-,-,cytosolic Cu/Zn superoxide dismutase,20210421,-
1448319,63863900,BO72DRAFT_462560,BO72DRAFT_462560,-,-,Unknown,-,"CCR4-NOT transcription complex, subunit 3",protein-coding,-,-,-,"CCR4-NOT transcription complex, subunit 3",20210421,-
1448319,63863901,BO72DRAFT_462566,BO72DRAFT_462566,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863902,BO72DRAFT_462641,BO72DRAFT_462641,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863903,BO72DRAFT_462674,BO72DRAFT_462674,-,-,Unknown,-,"acetyltransferase, CysE/LacA/LpxA/NodL family",protein-coding,-,-,-,"acetyltransferase, CysE/LacA/LpxA/NodL family",20210421,-
1448319,63863904,BO72DRAFT_462774,BO72DRAFT_462774,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863905,BO72DRAFT_462776,BO72DRAFT_462776,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863906,BO72DRAFT_462811,BO72DRAFT_462811,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
1448319,63863907,BO72DRAFT_462843,BO72DRAFT_462843,-,-,Unknown,-,uncharacterized protein,protein-coding,-,-,-,uncharacterized protein,20210421,-
