#tax_id,GeneID,Symbol,LocusTag,Synonyms,dbXrefs,chromosome,map_location,description,type_of_gene,Symbol_from_nomenclature_authority,Full_name_from_nomenclature_authority,Nomenclature_status,Other_designations,Modification_date,Feature_type
1138383,11933450,NEWENTRY,-,-,-,-,-,"Record to support submission of GeneRIFs for a gene not in Gene (Mycobacterium intracellulare genotype INT-1.  Use when strain, subtype, isolate, etc. is unspecified, or when different from all specified ones in Gene.).",other,-,-,-,-,20200408,-
1138383,45455032,OCQ_RS13910,OCQ_RS13910,OCQ_28490,-,-,-,Rieske 2Fe-2S domain-containing protein,protein-coding,-,-,-,Rieske 2Fe-2S domain-containing protein,20210201,-
1138383,45455033,OCQ_RS13915,OCQ_RS13915,OCQ_28500,-,-,-,aromatic-ring-hydroxylating dioxygenase subunit beta,protein-coding,-,-,-,aromatic-ring-hydroxylating dioxygenase subunit beta,20210201,-
1138383,45455034,OCQ_RS13920,OCQ_RS13920,OCQ_28510,-,-,-,AMP-binding protein,protein-coding,-,-,-,AMP-binding protein,20210522,-
1138383,45455035,OCQ_RS13925,OCQ_RS13925,OCQ_28520,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210201,-
1138383,45455036,OCQ_RS13930,OCQ_RS13930,OCQ_28530,-,-,-,aldehyde dehydrogenase,protein-coding,-,-,-,aldehyde dehydrogenase,20210201,-
1138383,45455037,OCQ_RS13935,OCQ_RS13935,OCQ_28540,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210201,-
1138383,45455038,OCQ_RS13940,OCQ_RS13940,OCQ_28550,-,-,-,CoA transferase,protein-coding,-,-,-,CoA transferase,20210201,-
1138383,45455039,OCQ_RS13945,OCQ_RS13945,OCQ_28560,-,-,-,CoA transferase,protein-coding,-,-,-,CoA transferase,20210129,-
1138383,45455040,OCQ_RS13955,OCQ_RS13955,OCQ_28570,-,-,-,CoA transferase,protein-coding,-,-,-,CoA transferase,20210201,-
1138383,45455041,OCQ_RS13960,OCQ_RS13960,OCQ_28590,-,-,-,flavin reductase,protein-coding,-,-,-,flavin reductase,20210201,-
1138383,45455042,OCQ_RS13965,OCQ_RS13965,OCQ_28600,-,-,-,TIGR03619 family F420-dependent LLM class oxidoreductase,protein-coding,-,-,-,TIGR03619 family F420-dependent LLM class oxidoreductase,20210522,-
1138383,45455043,OCQ_RS13970,OCQ_RS13970,OCQ_28610,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210129,-
1138383,45455044,OCQ_RS13975,OCQ_RS13975,OCQ_28620,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210201,-
1138383,45455045,OCQ_RS13980,OCQ_RS13980,OCQ_28630,-,-,-,TIGR03621 family F420-dependent LLM class oxidoreductase,protein-coding,-,-,-,TIGR03621 family F420-dependent LLM class oxidoreductase,20210201,-
1138383,45455046,OCQ_RS13985,OCQ_RS13985,OCQ_28640,-,-,-,NAD-dependent epimerase/dehydratase family protein,protein-coding,-,-,-,NAD-dependent epimerase/dehydratase family protein,20210201,-
1138383,45455047,OCQ_RS13990,OCQ_RS13990,OCQ_28650,-,-,-,alpha/beta fold hydrolase,protein-coding,-,-,-,alpha/beta fold hydrolase,20210129,-
1138383,45455048,OCQ_RS13995,OCQ_RS13995,OCQ_28660,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210129,-
1138383,45455049,OCQ_RS14000,OCQ_RS14000,OCQ_28670,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210129,-
1138383,45455050,OCQ_RS14005,OCQ_RS14005,OCQ_28680,-,-,-,MaoC family dehydratase N-terminal domain-containing protein,protein-coding,-,-,-,MaoC family dehydratase N-terminal domain-containing protein,20210201,-
1138383,45455051,OCQ_RS14010,OCQ_RS14010,OCQ_28690,-,-,-,mycofactocin-coupled SDR family oxidoreductase,protein-coding,-,-,-,mycofactocin-coupled SDR family oxidoreductase,20210201,-
1138383,45455052,OCQ_RS14015,OCQ_RS14015,OCQ_28700,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210327,-
1138383,45455053,OCQ_RS14020,OCQ_RS14020,OCQ_28710,-,-,-,long-chain fatty acid--CoA ligase,protein-coding,-,-,-,long-chain fatty acid--CoA ligase,20210201,-
1138383,45455054,OCQ_RS14025,OCQ_RS14025,OCQ_28720,-,-,-,acyl-CoA/acyl-ACP dehydrogenase,protein-coding,-,-,-,acyl-CoA/acyl-ACP dehydrogenase,20210201,-
1138383,45455055,OCQ_RS14030,OCQ_RS14030,OCQ_28730,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210201,-
1138383,45455056,OCQ_RS14035,OCQ_RS14035,OCQ_28740,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210201,-
1138383,45455057,OCQ_RS14040,OCQ_RS14040,OCQ_28750,-,-,-,ferredoxin,protein-coding,-,-,-,ferredoxin,20210201,-
1138383,45455058,OCQ_RS14045,OCQ_RS14045,OCQ_28770,-,-,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210201,-
1138383,45455059,OCQ_RS14050,OCQ_RS14050,OCQ_28780,-,-,-,ferredoxin,protein-coding,-,-,-,ferredoxin,20210201,-
1138383,45455060,OCQ_RS14055,OCQ_RS14055,OCQ_28790,-,-,-,GMC family oxidoreductase N-terminal domain-containing protein,protein-coding,-,-,-,GMC family oxidoreductase N-terminal domain-containing protein,20210201,-
1138383,45455061,OCQ_RS14060,OCQ_RS14060,OCQ_28800,-,-,-,NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,NAD(P)-dependent oxidoreductase,20210201,-
1138383,45455062,OCQ_RS14065,OCQ_RS14065,OCQ_28810,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210129,-
1138383,45455063,OCQ_RS14075,OCQ_RS14075,OCQ_28840,-,-,-,amidohydrolase family protein,protein-coding,-,-,-,amidohydrolase family protein,20210201,-
1138383,45455064,OCQ_RS14080,OCQ_RS14080,OCQ_28850,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45455065,OCQ_RS14085,OCQ_RS14085,OCQ_28860,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210201,-
1138383,45455066,OCQ_RS14090,OCQ_RS14090,OCQ_28870,-,-,-,AMP-binding protein,protein-coding,-,-,-,AMP-binding protein,20210201,-
1138383,45455067,OCQ_RS14095,OCQ_RS14095,OCQ_28880,-,-,-,thiolase family protein,protein-coding,-,-,-,thiolase family protein,20210201,-
1138383,45455068,OCQ_RS14100,OCQ_RS14100,OCQ_28890,-,-,-,MaoC family dehydratase,protein-coding,-,-,-,MaoC family dehydratase,20210201,-
1138383,45455069,OCQ_RS14105,OCQ_RS14105,OCQ_28900,-,-,-,thiolase family protein,protein-coding,-,-,-,thiolase family protein,20210129,-
1138383,45455070,OCQ_RS14110,OCQ_RS14110,OCQ_28910,-,-,-,OB-fold domain-containing protein,protein-coding,-,-,-,OB-fold domain-containing protein,20210201,-
1138383,45455071,OCQ_RS14115,OCQ_RS14115,OCQ_28920,-,-,-,DUF2889 domain-containing protein,protein-coding,-,-,-,DUF2889 domain-containing protein,20210201,-
1138383,45455072,OCQ_RS14120,OCQ_RS14120,OCQ_28930,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45455073,OCQ_RS14125,OCQ_RS14125,OCQ_28940,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45455074,OCQ_RS14130,OCQ_RS14130,OCQ_28950,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210201,-
1138383,45455075,OCQ_RS14135,OCQ_RS14135,OCQ_28960,-,-,-,amidohydrolase family protein,protein-coding,-,-,-,amidohydrolase family protein,20210201,-
1138383,45455076,OCQ_RS14140,OCQ_RS14140,OCQ_28980,-,-,-,FAD-dependent oxidoreductase,protein-coding,-,-,-,FAD-dependent oxidoreductase,20210202,-
1138383,45455079,OCQ_RS14155,OCQ_RS14155,OCQ_29010,-,-,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210406,-
1138383,45455080,OCQ_RS14160,OCQ_RS14160,OCQ_29020,-,-,-,WHG domain-containing protein,protein-coding,-,-,-,WHG domain-containing protein,20210605,-
1138383,45455081,OCQ_RS14165,OCQ_RS14165,OCQ_29030,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45455082,OCQ_RS14170,OCQ_RS14170,OCQ_29040,-,-,-,long-chain fatty acid--CoA ligase,protein-coding,-,-,-,long-chain fatty acid--CoA ligase,20210201,-
1138383,45455083,OCQ_RS14175,OCQ_RS14175,OCQ_29050,-,-,-,thiolase family protein,protein-coding,-,-,-,thiolase family protein,20210201,-
1138383,45455084,OCQ_RS14180,OCQ_RS14180,OCQ_29060,-,-,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210201,-
1138383,45455085,OCQ_RS14185,OCQ_RS14185,OCQ_29070,-,-,-,AMP-binding protein,protein-coding,-,-,-,AMP-binding protein,20210129,-
1138383,45455086,OCQ_RS14190,OCQ_RS14190,OCQ_29080,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210201,-
1138383,45455087,OCQ_RS14195,OCQ_RS14195,OCQ_29090,-,-,-,amidohydrolase,protein-coding,-,-,-,amidohydrolase,20210306,-
1138383,45455088,OCQ_RS14200,OCQ_RS14200,OCQ_29100,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210203,-
1138383,45455089,OCQ_RS14205,OCQ_RS14205,OCQ_29110,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210129,-
1138383,45455090,OCQ_RS14210,OCQ_RS14210,OCQ_29120,-,-,-,acetyl-CoA hydrolase,protein-coding,-,-,-,acetyl-CoA hydrolase,20210129,-
1138383,45455091,OCQ_RS14215,OCQ_RS14215,OCQ_29130,-,-,-,SDR family NAD(P)-dependent oxidoreductase,protein-coding,-,-,-,SDR family NAD(P)-dependent oxidoreductase,20210327,-
1138383,45455092,OCQ_RS14220,OCQ_RS14220,OCQ_29140,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210201,-
1138383,45455093,OCQ_RS14225,OCQ_RS14225,OCQ_29150,-,-,-,VOC family protein,protein-coding,-,-,-,VOC family protein,20210201,-
1138383,45455094,OCQ_RS14230,OCQ_RS14230,OCQ_29160,-,-,-,CoA transferase,protein-coding,-,-,-,CoA transferase,20210201,-
1138383,45455095,OCQ_RS14235,OCQ_RS14235,OCQ_29170,-,-,-,aldehyde dehydrogenase family protein,protein-coding,-,-,-,aldehyde dehydrogenase family protein,20210201,-
1138383,45455096,OCQ_RS14240,OCQ_RS14240,OCQ_29180,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210327,-
1138383,45455097,OCQ_RS14245,OCQ_RS14245,OCQ_29190,-,-,-,acyl-CoA dehydrogenase,protein-coding,-,-,-,acyl-CoA dehydrogenase,20210129,-
1138383,45455098,OCQ_RS14250,OCQ_RS14250,OCQ_29200,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210201,-
1138383,45455099,OCQ_RS14255,OCQ_RS14255,OCQ_29210,-,-,-,FadR family transcriptional regulator,protein-coding,-,-,-,FadR family transcriptional regulator,20210201,-
1138383,45455100,OCQ_RS14260,OCQ_RS14260,OCQ_29220,-,-,-,PaaI family thioesterase,protein-coding,-,-,-,PaaI family thioesterase,20210129,-
1138383,45455101,OCQ_RS14265,OCQ_RS14265,OCQ_29230,-,-,-,tannase/feruloyl esterase family alpha/beta hydrolase,protein-coding,-,-,-,tannase/feruloyl esterase family alpha/beta hydrolase,20210201,-
1138383,45455102,OCQ_RS14270,OCQ_RS14270,OCQ_29240,-,-,-,TetR family transcriptional regulator,protein-coding,-,-,-,TetR family transcriptional regulator,20210201,-
1138383,45455103,OCQ_RS14275,OCQ_RS14275,OCQ_29250,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210201,-
1138383,45455104,OCQ_RS14280,OCQ_RS14280,OCQ_29260,-,-,-,thiolase,protein-coding,-,-,-,thiolase,20210201,-
1138383,45455105,OCQ_RS14285,OCQ_RS14285,OCQ_29270,-,-,-,OB-fold domain-containing protein,protein-coding,-,-,-,OB-fold domain-containing protein,20210201,-
1138383,45455106,OCQ_RS14290,OCQ_RS14290,OCQ_29280,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210306,-
1138383,45455107,OCQ_RS14295,OCQ_RS14295,OCQ_29290,-,-,-,acyl-CoA dehydrogenase family protein,protein-coding,-,-,-,acyl-CoA dehydrogenase family protein,20210201,-
1138383,45455108,OCQ_RS14300,OCQ_RS14300,OCQ_29300,-,-,-,acyl-CoA dehydrogenase,protein-coding,-,-,-,acyl-CoA dehydrogenase,20210201,-
1138383,45455109,OCQ_RS14305,OCQ_RS14305,OCQ_29310,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210201,-
1138383,45455110,OCQ_RS14310,OCQ_RS14310,OCQ_29320,-,-,-,enoyl-CoA hydratase/isomerase family protein,protein-coding,-,-,-,enoyl-CoA hydratase/isomerase family protein,20210201,-
1138383,45455111,OCQ_RS14315,OCQ_RS14315,OCQ_29330,-,-,-,mycofactocin-coupled SDR family oxidoreductase,protein-coding,-,-,-,mycofactocin-coupled SDR family oxidoreductase,20210201,-
1138383,45455112,OCQ_RS14320,OCQ_RS14320,OCQ_29340,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210201,-
1138383,45455113,OCQ_RS14325,OCQ_RS14325,OCQ_29350,-,-,-,cytochrome P450,protein-coding,-,-,-,cytochrome P450,20210129,-
1138383,45455114,OCQ_RS14330,OCQ_RS14330,OCQ_29370,-,-,-,isochorismatase family protein,protein-coding,-,-,-,isochorismatase family protein,20210201,-
1138383,45455115,OCQ_RS14335,OCQ_RS14335,OCQ_29380,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210201,-
1138383,45455116,OCQ_RS14340,OCQ_RS14340,OCQ_29390,-,-,-,Rieske 2Fe-2S domain-containing protein,protein-coding,-,-,-,Rieske 2Fe-2S domain-containing protein,20210201,-
1138383,45455117,OCQ_RS14345,OCQ_RS14345,OCQ_29400,-,-,-,LLM class flavin-dependent oxidoreductase,protein-coding,-,-,-,LLM class flavin-dependent oxidoreductase,20210406,-
1138383,45455118,OCQ_RS14350,OCQ_RS14350,OCQ_29410,-,-,-,FadR family transcriptional regulator,protein-coding,-,-,-,FadR family transcriptional regulator,20210201,-
1138383,45455119,OCQ_RS14355,OCQ_RS14355,OCQ_29420,-,-,-,CoA transferase,protein-coding,-,-,-,CoA transferase,20210129,-
1138383,45455120,OCQ_RS14360,OCQ_RS14360,OCQ_29440,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45455121,OCQ_RS14365,OCQ_RS14365,OCQ_29450,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45455122,OCQ_RS14370,OCQ_RS14370,OCQ_29460,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210129,-
1138383,45455123,OCQ_RS14375,OCQ_RS14375,OCQ_29470,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210327,-
1138383,45455124,OCQ_RS14380,OCQ_RS14380,OCQ_29480,-,-,-,virulence factor Mce family protein,protein-coding,-,-,-,virulence factor Mce family protein,20210201,-
1138383,45455125,OCQ_RS14385,OCQ_RS14385,OCQ_29490,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210201,-
1138383,45455126,OCQ_RS14390,OCQ_RS14390,OCQ_29500,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210201,-
1138383,45455127,OCQ_RS14395,OCQ_RS14395,OCQ_29510,-,-,-,MCE family protein,protein-coding,-,-,-,MCE family protein,20210201,-
1138383,45455128,OCQ_RS14400,OCQ_RS14400,OCQ_29520,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210129,-
1138383,45455129,OCQ_RS14405,OCQ_RS14405,OCQ_29530,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210129,-
1138383,45455130,OCQ_RS14410,OCQ_RS14410,OCQ_29540,-,-,-,TetR/AcrR family transcriptional regulator,protein-coding,-,-,-,TetR/AcrR family transcriptional regulator,20210201,-
1138383,45455131,OCQ_RS14415,OCQ_RS14415,OCQ_29560,-,-,-,CAP domain-containing protein,protein-coding,-,-,-,CAP domain-containing protein,20210201,-
1138383,45455132,OCQ_RS14420,OCQ_RS14420,-,-,-,-,pseudo,pseudo,-,-,-,-,20210128,-
1138383,45455133,OCQ_RS14425,OCQ_RS14425,OCQ_29600,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45455134,OCQ_RS14430,OCQ_RS14430,-,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45455135,OCQ_RS14435,OCQ_RS14435,OCQ_29620,-,-,-,ATP-binding protein,protein-coding,-,-,-,ATP-binding protein,20210129,-
1138383,45455136,OCQ_RS14440,OCQ_RS14440,OCQ_29630,-,-,-,helix-turn-helix transcriptional regulator,protein-coding,-,-,-,helix-turn-helix transcriptional regulator,20210201,-
1138383,45455137,OCQ_RS14445,OCQ_RS14445,OCQ_29670,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45455138,OCQ_RS14450,OCQ_RS14450,OCQ_29690,-,-,-,pseudo,pseudo,-,-,-,-,20210128,-
1138383,45455139,OCQ_RS14460,OCQ_RS14460,OCQ_29710,-,-,-,IS3 family transposase,protein-coding,-,-,-,IS3 family transposase,20210129,-
1138383,45455140,OCQ_RS14465,OCQ_RS14465,OCQ_t00320,-,-,-,tRNA,tRNA,-,-,-,-,20210128,-
1138383,45455141,der,OCQ_RS14470,OCQ_29720,-,-,-,ribosome biogenesis GTPase Der,protein-coding,-,-,-,ribosome biogenesis GTPase Der,20210201,-
1138383,45455142,OCQ_RS14475,OCQ_RS14475,OCQ_29730,-,-,-,(d)CMP kinase,protein-coding,-,-,-,(d)CMP kinase,20210201,-
1138383,45455143,OCQ_RS14480,OCQ_RS14480,OCQ_29740,-,-,-,rRNA pseudouridine synthase,protein-coding,-,-,-,rRNA pseudouridine synthase,20210201,-
1138383,45455144,scpB,OCQ_RS14485,OCQ_29750,-,-,-,SMC-Scp complex subunit ScpB,protein-coding,-,-,-,SMC-Scp complex subunit ScpB,20210129,-
1138383,45455145,OCQ_RS14490,OCQ_RS14490,OCQ_29760,-,-,-,segregation/condensation protein A,protein-coding,-,-,-,segregation/condensation protein A,20210201,-
1138383,45455146,OCQ_RS14495,OCQ_RS14495,OCQ_29770,-,-,-,ParA family protein,protein-coding,-,-,-,ParA family protein,20210201,-
1138383,45455147,OCQ_RS14500,OCQ_RS14500,OCQ_29780,-,-,-,O-methyltransferase,protein-coding,-,-,-,O-methyltransferase,20210129,-
1138383,45455148,xerD,OCQ_RS14505,OCQ_29790,-,-,-,site-specific tyrosine recombinase XerD,protein-coding,-,-,-,site-specific tyrosine recombinase XerD,20210201,-
1138383,45455149,OCQ_RS14510,OCQ_RS14510,OCQ_29800,-,-,-,NUDIX hydrolase,protein-coding,-,-,-,NUDIX hydrolase,20210201,-
1138383,45455150,OCQ_RS14515,OCQ_RS14515,OCQ_29810,-,-,-,CTP synthase,protein-coding,-,-,-,CTP synthase,20210201,-
1138383,45455151,OCQ_RS14520,OCQ_RS14520,OCQ_29820,-,-,-,copper transporter,protein-coding,-,-,-,copper transporter,20210201,-
1138383,45455152,OCQ_RS14525,OCQ_RS14525,OCQ_29830,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45455153,recN,OCQ_RS14530,OCQ_29840,-,-,-,DNA repair protein RecN,protein-coding,-,-,-,DNA repair protein RecN,20210201,-
1138383,45455154,OCQ_RS14535,OCQ_RS14535,OCQ_29850,-,-,-,NAD kinase,protein-coding,-,-,-,NAD kinase,20210201,-
1138383,45455155,OCQ_RS14540,OCQ_RS14540,OCQ_29860,-,-,-,TlyA family RNA methyltransferase,protein-coding,-,-,-,TlyA family RNA methyltransferase,20210201,-
1138383,45455156,OCQ_RS14545,OCQ_RS14545,OCQ_29870,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45455157,OCQ_RS14550,OCQ_RS14550,OCQ_29880,-,-,-,HAD-IIA family hydrolase,protein-coding,-,-,-,HAD-IIA family hydrolase,20210201,-
1138383,45455158,OCQ_RS14555,OCQ_RS14555,OCQ_29890,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210129,-
1138383,45455159,OCQ_RS14560,OCQ_RS14560,OCQ_29900,-,-,-,DUF732 domain-containing protein,protein-coding,-,-,-,DUF732 domain-containing protein,20210417,-
1138383,45455160,OCQ_RS14565,OCQ_RS14565,OCQ_29910,-,-,-,tyrosine--tRNA ligase,protein-coding,-,-,-,tyrosine--tRNA ligase,20210201,-
1138383,45455161,OCQ_RS14570,OCQ_RS14570,OCQ_29920,-,-,-,DNA-3-methyladenine glycosylase,protein-coding,-,-,-,DNA-3-methyladenine glycosylase,20210129,-
1138383,45455162,OCQ_RS14575,OCQ_RS14575,OCQ_29930,-,-,-,ammonium transporter,protein-coding,-,-,-,ammonium transporter,20210201,-
1138383,45455163,OCQ_RS14580,OCQ_RS14580,OCQ_29940,-,-,-,ABC transporter ATP-binding protein,protein-coding,-,-,-,ABC transporter ATP-binding protein,20210201,-
1138383,45455164,OCQ_RS14585,OCQ_RS14585,OCQ_29950,-,-,-,ABC transporter permease,protein-coding,-,-,-,ABC transporter permease,20210201,-
1138383,45455165,OCQ_RS14590,OCQ_RS14590,OCQ_29960,-,-,-,pseudo,pseudo,-,-,-,-,20210128,-
1138383,45455166,OCQ_RS14595,OCQ_RS14595,OCQ_29970,-,-,-,TetR family transcriptional regulator,protein-coding,-,-,-,TetR family transcriptional regulator,20210129,-
1138383,45455167,OCQ_RS14600,OCQ_RS14600,OCQ_29980,-,-,-,Trm112 family protein,protein-coding,-,-,-,Trm112 family protein,20210201,-
1138383,45455168,OCQ_RS14605,OCQ_RS14605,OCQ_29990,-,-,-,acyl-CoA synthetase,protein-coding,-,-,-,acyl-CoA synthetase,20210129,-
1138383,45455169,OCQ_RS14610,OCQ_RS14610,OCQ_30000,-,-,-,hypothetical protein,protein-coding,-,-,-,hypothetical protein,20210201,-
1138383,45455170,OCQ_RS14615,OCQ_RS14615,OCQ_30010,-,-,-,gluconate 2-dehydrogenase subunit 3 family protein,protein-coding,-,-,-,gluconate 2-dehydrogenase subunit 3 family protein,20210201,-
1138383,45455171,OCQ_RS14620,OCQ_RS14620,OCQ_30020,-,-,-,GMC family oxidoreductase,protein-coding,-,-,-,GMC family oxidoreductase,20210201,-
1138383,45455172,OCQ_RS14625,OCQ_RS14625,OCQ_30030,-,-,-,glycoside hydrolase,protein-coding,-,-,-,glycoside hydrolase,20210201,-
1138383,45455173,OCQ_RS14630,OCQ_RS14630,OCQ_30040,-,-,-,SDR family oxidoreductase,protein-coding,-,-,-,SDR family oxidoreductase,20210201,-
1138383,45455174,OCQ_RS14635,OCQ_RS14635,OCQ_30050,-,-,-,mandelate racemase,protein-coding,-,-,-,mandelate racemase,20210201,-
1138383,45455175,OCQ_RS14640,OCQ_RS14640,OCQ_30060,-,-,-,ANTAR domain-containing protein,protein-coding,-,-,-,ANTAR domain-containing protein,20210201,-
1138383,45455176,OCQ_RS14645,OCQ_RS14645,OCQ_30070,-,-,-,ABC-F family ATP-binding cassette domain-containing protein,protein-coding,-,-,-,ABC-F family ATP-binding cassette domain-containing protein,20210201,-
1138383,45455177,OCQ_RS14650,OCQ_RS14650,OCQ_30080,-,-,-,HNH endonuclease,protein-coding,-,-,-,HNH endonuclease,20210129,-
1138383,45455178,OCQ_RS14655,OCQ_RS14655,OCQ_30090,-,-,-,polyketide synthase,protein-coding,-,-,-,polyketide synthase,20210201,-
1138383,45455179,OCQ_RS14660,OCQ_RS14660,OCQ_30100,-,-,-,type I polyketide synthase,protein-coding,-,-,-,type I polyketide synthase,20210201,-
1138383,45455180,OCQ_RS14665,OCQ_RS14665,OCQ_30110,-,-,-,type I polyketide synthase,protein-coding,-,-,-,type I polyketide synthase,20210406,-
1138383,45455181,OCQ_RS14670,OCQ_RS14670,OCQ_30120,-,-,-,type I polyketide synthase,protein-coding,-,-,-,type I polyketide synthase,20210201,-
